temperature,avg_cost,max_cost,min_cost
1,1.01752,1.02691,1
0.95,1.06894,1.11062,1.0243
0.9025,1.11489,1.11843,1.10801
0.857375,1.1102,1.11843,1.1002
0.814506,1.13383,1.17741,1.1002
0.773781,1.17491,1.18001,1.1722
0.735092,1.17908,1.18565,1.17481
0.698337,1.19461,1.20388,1.18305
0.66342,1.20128,1.20649,1.19607
0.630249,1.21128,1.21951,1.20128
0.598737,1.23491,1.259,1.2117
0.5688,1.27248,1.28287,1.24859
0.54036,1.27626,1.29329,1.27246
0.513342,1.29214,1.29589,1.29069
0.487675,1.29569,1.2985,1.29069
0.463291,1.32514,1.3406,1.28808
0.440127,1.33909,1.34841,1.32758
0.41812,1.3407,1.36924,1.33018
0.397214,1.33914,1.3432,1.33279
0.377354,1.32325,1.3432,1.30935
0.358486,1.31216,1.32758,1.30414
0.340562,1.32434,1.351,1.30935
0.323534,1.32718,1.33842,1.31498
0.307357,1.3439,1.35404,1.33321
0.291989,1.34682,1.35447,1.33885
0.27739,1.34119,1.34666,1.33624
0.26352,1.33734,1.34145,1.33364
0.250344,1.34359,1.34926,1.32843
0.237827,1.3351,1.34666,1.31541
0.225936,1.34074,1.34406,1.33624
0.214639,1.35298,1.36532,1.31845
0.203907,1.35876,1.37313,1.34188
0.193711,1.37178,1.38876,1.34449
0.184026,1.36188,1.36793,1.3549
0.174825,1.34777,1.37053,1.33928
0.166083,1.34188,1.34709,1.33928
0.157779,1.32673,1.34188,1.31931
0.14989,1.32268,1.33016,1.30585
0.142396,1.30715,1.31106,1.30324
0.135276,1.32341,1.32668,1.31106
0.128512,1.3376,1.35923,1.32494
0.122087,1.35115,1.35662,1.34881
0.115982,1.34459,1.35141,1.341
0.110183,1.34949,1.35923,1.3436
0.104674,1.33043,1.34881,1.32537
0.0994403,1.32209,1.32798,1.32016
0.0944682,1.31282,1.31496,1.30714
0.0897448,1.31813,1.32537,1.31235
0.0852576,1.30126,1.31235,1.29673
0.0809947,1.29579,1.29933,1.29152
0.076945,1.29938,1.30194,1.29412
0.0730977,1.30918,1.31496,1.30194
0.0694428,1.31448,1.32363,1.3028
0.0659707,1.31384,1.31843,1.31061
0.0626722,1.32212,1.33926,1.31582
0.0595386,1.35039,1.3627,1.34186
0.0565616,1.34719,1.36834,1.3449
0.0537335,1.37516,1.38657,1.35792
0.0510469,1.3636,1.37094,1.35011
0.0484945,1.3524,1.35792,1.3475
0.0460698,1.33756,1.3475,1.32146
0.0437663,1.30917,1.32146,1.29021
0.041578,1.2973,1.30323,1.28761
0.0394991,1.30213,1.30584,1.29453
0.0375241,1.30391,1.31016,1.29193
0.0356479,1.315,1.32101,1.30495
0.0338655,1.30762,1.3158,1.30018
0.0321723,1.3034,1.30799,1.30018
0.0305636,1.30307,1.30582,1.30018
0.0290355,1.32457,1.34488,1.2954
0.0275837,1.35483,1.36311,1.34488
0.0262045,1.34451,1.3605,1.32925
0.0248943,1.31639,1.33186,1.29019
0.0236496,1.28623,1.30842,1.27717
0.0224671,1.30274,1.31884,1.28498
0.0213437,1.28644,1.28759,1.28498
0.0202765,1.26873,1.28759,1.25113
0.0192627,1.2695,1.28802,1.25634
0.0182996,1.28859,1.29844,1.2776
0.0173846,1.26928,1.2776,1.25589
0.0165154,1.25238,1.27152,1.23679
0.0156896,1.23575,1.23679,1.22898
0.0149051,1.23064,1.23201,1.22637
0.0141599,1.23248,1.23722,1.22941
0.0134519,1.23795,1.24069,1.23722
0.0127793,1.23894,1.24112,1.23071
0.0121403,1.22431,1.23938,1.21595
0.0115333,1.24657,1.2498,1.23678
0.0109566,1.23886,1.23938,1.23678
0.0104088,1.2461,1.26022,1.23938
0.00988836,1.26257,1.26846,1.25501
0.00939395,1.26117,1.27107,1.25023
0.00892425,1.24999,1.25587,1.24285
0.00847804,1.25113,1.25587,1.24806
0.00805413,1.22931,1.25066,1.21941
0.00765143,1.22874,1.23244,1.22723
0.00726886,1.23103,1.23504,1.22723
0.00690541,1.23483,1.24328,1.21724
0.00656014,1.21896,1.22505,1.21464
0.00623214,1.21099,1.21724,1.20422
0.00592053,1.2074,1.20943,1.20422
0.0056245,1.20375,1.20943,1.19901
0.00534328,1.21219,1.21464,1.20683
0.00507611,1.21573,1.23287,1.20943
