iteration,temp,current_cost,best_cost
100,0.95,1.10803,1
200,0.857375,1.10542,1
300,0.773781,1.16655,1
400,0.698337,1.24115,1
500,0.630249,1.27284,1
600,0.5688,1.27804,1
700,0.513342,1.27544,1
800,0.463291,1.32492,1
900,0.41812,1.34836,1
1000,0.377354,1.38221,1
1100,0.340562,1.377,1
1200,0.307357,1.34315,1
1300,0.27739,1.28369,1
1400,0.250344,1.34619,1
1500,0.225936,1.38525,1
1600,0.203907,1.39046,1
1700,0.184026,1.38525,1
1800,0.166083,1.35703,1
1900,0.14989,1.36528,1
2000,0.135276,1.30538,1
2100,0.122087,1.36007,1
2200,0.110183,1.36528,1
2300,0.0994403,1.37352,1
2400,0.0897448,1.40217,1
2500,0.0809947,1.38134,1
2600,0.0730977,1.37916,1
2700,0.0659707,1.42387,1
2800,0.0595386,1.40043,1
2900,0.0537335,1.39783,1
3000,0.0484945,1.42126,1
3100,0.0437663,1.46553,1
3200,0.0394991,1.43689,1
3300,0.0356479,1.43168,1
3400,0.0321723,1.43689,1
3500,0.0290355,1.40303,1
3600,0.0262045,1.38393,1
3700,0.0236496,1.37134,1
3800,0.0213437,1.39564,1
3900,0.0192627,1.39564,1
4000,0.0173846,1.39087,1
4100,0.0156896,1.4091,1
4200,0.0141599,1.38826,1
4300,0.0127793,1.37264,1
4400,0.0115333,1.3466,1
4500,0.0104088,1.33358,1
4600,0.00939395,1.3492,1
4700,0.00847804,1.39868,1
4800,0.00765143,1.38305,1
4900,0.00690541,1.39347,1
5000,0.00623214,1.38305,1
5100,0.0056245,1.36222,1
5200,0.00507611,1.34139,1
