iteration,temp,current_cost,best_cost
100,0.95,1.09587,1
200,0.857375,1.20952,1
300,0.773781,1.23773,1
400,0.698337,1.29762,1
500,0.630249,1.28849,1
600,0.5688,1.32235,1
700,0.513342,1.36488,1
800,0.463291,1.32582,1
900,0.41812,1.35707,1
1000,0.377354,1.30498,1
1100,0.340562,1.27155,1
1200,0.307357,1.31625,1
1300,0.27739,1.33188,1
1400,0.250344,1.38136,1
1500,0.225936,1.38917,1
1600,0.203907,1.4048,1
1700,0.184026,1.37355,1
1800,0.166083,1.37875,1
1900,0.14989,1.41782,1
2000,0.135276,1.37094,1
2100,0.122087,1.37875,1
2200,0.110183,1.39959,1
2300,0.0994403,1.40045,1
2400,0.0897448,1.44733,1
2500,0.0809947,1.4317,1
2600,0.0730977,1.40306,1
2700,0.0659707,1.42128,1
2800,0.0595386,1.40045,1
2900,0.0537335,1.42562,1
3000,0.0484945,1.41997,1
3100,0.0437663,1.41388,1
3200,0.0394991,1.45859,1
3300,0.0356479,1.41171,1
3400,0.0321723,1.42734,1
3500,0.0290355,1.41692,1
3600,0.0262045,1.39348,1
3700,0.0236496,1.39652,1
3800,0.0213437,1.41475,1
3900,0.0192627,1.46162,1
4000,0.0173846,1.42256,1
4100,0.0156896,1.4282,1
4200,0.0141599,1.42082,1
4300,0.0127793,1.39478,1
4400,0.0115333,1.39999,1
4500,0.0104088,1.39478,1
4600,0.00939395,1.38436,1
4700,0.00847804,1.36136,1
4800,0.00765143,1.34052,1
4900,0.00690541,1.37438,1
5000,0.00623214,1.39,1
5100,0.0056245,1.36917,1
5200,0.00507611,1.37698,1
