temperature,avg_cost,max_cost,min_cost
1,1.0286,1.05121,1
0.95,1.10008,1.12018,1.05381
0.9025,1.11162,1.11844,1.10542
0.857375,1.1125,1.12625,1.10282
0.814506,1.1595,1.18783,1.10542
0.773781,1.17378,1.18783,1.16091
0.735092,1.21956,1.23031,1.16655
0.698337,1.22496,1.24115,1.22032
0.66342,1.24058,1.24636,1.23595
0.630249,1.2522,1.27284,1.24636
0.598737,1.27841,1.28325,1.27284
0.5688,1.27778,1.28325,1.27284
0.54036,1.28414,1.29888,1.27284
0.513342,1.27825,1.28325,1.27284
0.487675,1.27982,1.29367,1.27544
0.463291,1.29898,1.32492,1.28846
0.440127,1.33867,1.36659,1.32232
0.41812,1.34435,1.35357,1.33534
0.397214,1.35502,1.37179,1.34575
0.377354,1.37586,1.38221,1.37179
0.358486,1.3782,1.38221,1.3744
0.340562,1.37737,1.38221,1.3744
0.323534,1.37669,1.38221,1.36138
0.307357,1.36638,1.38221,1.34315
0.291989,1.32284,1.34836,1.30669
0.27739,1.28704,1.30669,1.26285
0.26352,1.32098,1.354,1.28369
0.250344,1.35358,1.35921,1.34619
0.237827,1.35249,1.35921,1.34619
0.225936,1.35936,1.38525,1.354
0.214639,1.38587,1.38785,1.38264
0.203907,1.38723,1.39046,1.38525
0.193711,1.399,1.4191,1.38785
0.184026,1.39973,1.41129,1.38525
0.174825,1.37441,1.38525,1.35139
0.166083,1.35331,1.35964,1.34619
0.157779,1.35307,1.35964,1.34401
0.14989,1.35684,1.36788,1.34705
0.142396,1.33981,1.36528,1.31059
0.135276,1.31153,1.3158,1.30538
0.128512,1.3109,1.32361,1.30278
0.122087,1.3395,1.36007,1.32101
0.115982,1.36804,1.37309,1.36007
0.110183,1.36669,1.3757,1.35486
0.104674,1.36538,1.36788,1.36268
0.0994403,1.36779,1.38134,1.34748
0.0944682,1.37681,1.37873,1.37352
0.0897448,1.37467,1.40217,1.35529
0.0852576,1.38675,1.40217,1.37873
0.0809947,1.3854,1.38915,1.37873
0.076945,1.3829,1.38958,1.37916
0.0730977,1.38005,1.38437,1.37656
0.0694428,1.37625,1.39219,1.36614
0.0659707,1.40855,1.42387,1.38698
0.0626722,1.41772,1.42387,1.41085
0.0595386,1.4122,1.42647,1.40043
0.0565616,1.39934,1.40043,1.39522
0.0537335,1.39824,1.40043,1.39522
0.0510469,1.40324,1.40824,1.39783
0.0484945,1.40064,1.42126,1.38481
0.0460698,1.44418,1.46033,1.41345
0.0437663,1.45658,1.46553,1.44731
0.041578,1.46637,1.47335,1.46033
0.0394991,1.44142,1.46553,1.43689
0.0375241,1.42527,1.43689,1.41085
0.0356479,1.42481,1.43428,1.41085
0.0338655,1.44236,1.45512,1.43168
0.0321723,1.43975,1.4447,1.43689
0.0305636,1.42413,1.4447,1.40303
0.0290355,1.40647,1.40824,1.40303
0.0275837,1.41831,1.42387,1.40303
0.0262045,1.40643,1.4282,1.38393
0.0248943,1.39376,1.40259,1.37872
0.0236496,1.38441,1.39738,1.37134
0.0224671,1.37921,1.39,1.37134
0.0213437,1.39845,1.40346,1.38479
0.0202765,1.39445,1.39825,1.39044
0.0192627,1.39611,1.40085,1.37741
0.0182996,1.38965,1.39564,1.38523
0.0173846,1.39527,1.40346,1.39044
0.0165154,1.39175,1.39608,1.38305
0.0156896,1.38863,1.4117,1.37785
0.0149051,1.40201,1.4117,1.39608
0.0141599,1.39285,1.40128,1.38566
0.0134519,1.38144,1.38826,1.37264
0.0127793,1.37134,1.37264,1.37003
0.0121403,1.36243,1.37264,1.34399
0.0115333,1.34805,1.3518,1.34399
0.0109566,1.33347,1.3466,1.32576
0.0104088,1.32904,1.33358,1.32576
0.00988836,1.33498,1.34139,1.32837
0.00939395,1.3393,1.3492,1.33097
0.00892425,1.37894,1.39868,1.3492
0.00847804,1.40024,1.40649,1.39608
0.00805413,1.39962,1.40389,1.39608
0.00765143,1.38722,1.40389,1.37524
0.00726886,1.38628,1.39087,1.38045
0.00690541,1.39003,1.39347,1.38826
0.00656014,1.39003,1.39608,1.38305
0.00623214,1.38451,1.38566,1.38305
0.00592053,1.37759,1.38305,1.37264
0.0056245,1.36467,1.37003,1.36222
0.00534328,1.36128,1.36222,1.35962
0.00507611,1.34977,1.35962,1.34139
