iteration,temp,current_cost,best_cost
100,0.95,1.02343,0.99262
200,0.857375,1.04166,0.99262
300,0.773781,1.08853,0.99262
400,0.698337,1.10198,0.99262
500,0.630249,1.16188,0.99262
600,0.5688,1.20441,0.99262
700,0.513342,1.18097,0.99262
800,0.463291,1.16795,0.99262
900,0.41812,1.19483,0.99262
1000,0.377354,1.2356,0.99262
1100,0.340562,1.25426,0.99262
1200,0.307357,1.31366,0.99262
1300,0.27739,1.3219,0.99262
1400,0.250344,1.33448,0.99262
1500,0.225936,1.35358,0.99262
1600,0.203907,1.38005,0.99262
1700,0.184026,1.45036,0.99262
1800,0.166083,1.45818,0.99262
1900,0.14989,1.44559,0.99262
2000,0.135276,1.3909,0.99262
2100,0.122087,1.33882,0.99262
2200,0.110183,1.33882,0.99262
2300,0.0994403,1.33361,0.99262
2400,0.0897448,1.37007,0.99262
2500,0.0809947,1.37267,0.99262
2600,0.0730977,1.42215,0.99262
2700,0.0659707,1.4955,0.99262
2800,0.0595386,1.48812,0.99262
2900,0.0537335,1.50114,0.99262
3000,0.0484945,1.50114,0.99262
3100,0.0437663,1.52458,0.99262
3200,0.0394991,1.48031,0.99262
3300,0.0356479,1.51416,0.99262
3400,0.0321723,1.45426,0.99262
3500,0.0290355,1.41824,0.99262
3600,0.0262045,1.42084,0.99262
3700,0.0236496,1.40261,0.99262
3800,0.0213437,1.40348,0.99262
3900,0.0192627,1.36485,0.99262
4000,0.0173846,1.34922,0.99262
4100,0.0156896,1.35226,0.99262
4200,0.0141599,1.39393,0.99262
4300,0.0127793,1.3783,0.99262
4400,0.0115333,1.38611,0.99262
4500,0.0104088,1.38394,0.99262
4600,0.00939395,1.36832,0.99262
4700,0.00847804,1.36571,0.99262
4800,0.00765143,1.32925,0.99262
4900,0.00690541,1.30104,0.99262
5000,0.00623214,1.27543,0.99262
5100,0.0056245,1.27326,0.99262
5200,0.00507611,1.26545,0.99262
