temperature,avg_cost,max_cost,min_cost
1,1.04823,1.07069,0.99262
0.95,1.08324,1.09934,1.07069
0.9025,1.10949,1.12017,1.09413
0.857375,1.1221,1.14361,1.10975
0.814506,1.15298,1.16965,1.14361
0.773781,1.17528,1.19048,1.15403
0.735092,1.23465,1.25121,1.19569
0.698337,1.24159,1.25425,1.2295
0.66342,1.24117,1.2486,1.23211
0.630249,1.26189,1.27247,1.24382
0.598737,1.2671,1.26726,1.26205
0.5688,1.27169,1.29417,1.25945
0.54036,1.28927,1.29417,1.28635
0.513342,1.27614,1.29677,1.25771
0.487675,1.26276,1.26812,1.25771
0.463291,1.27515,1.31239,1.26031
0.440127,1.30099,1.32802,1.29156
0.41812,1.29234,1.30458,1.27854
0.397214,1.27635,1.28114,1.2525
0.377354,1.28193,1.30458,1.2551
0.358486,1.31776,1.32281,1.29937
0.340562,1.31521,1.32021,1.29677
0.323534,1.27823,1.30458,1.25771
0.307357,1.27818,1.30021,1.25771
0.291989,1.29668,1.30541,1.28891
0.27739,1.29625,1.30801,1.28631
0.26352,1.28941,1.29499,1.28197
0.250344,1.30594,1.31105,1.28197
0.237827,1.31583,1.32753,1.30106
0.225936,1.30899,1.32493,1.29628
0.214639,1.30337,1.30931,1.29889
0.203907,1.29545,1.3041,1.28066
0.193711,1.25725,1.28326,1.25245
0.184026,1.25797,1.27068,1.25245
0.174825,1.26969,1.27068,1.26807
0.166083,1.28469,1.29411,1.27068
0.157779,1.27991,1.2863,1.27501
0.14989,1.29277,1.31407,1.2698
0.142396,1.3073,1.31147,1.29063
0.135276,1.29985,1.30626,1.29324
0.128512,1.30751,1.31668,1.29845
0.122087,1.32186,1.32535,1.31668
0.115982,1.32813,1.33577,1.32275
0.110183,1.34547,1.35183,1.32839
0.104674,1.34808,1.35964,1.32318
0.0994403,1.30578,1.32318,1.29453
0.0944682,1.28834,1.30235,1.2737
0.0897448,1.26599,1.27631,1.25547
0.0852576,1.27714,1.28672,1.26328
0.0809947,1.27656,1.29062,1.26979
0.076945,1.29484,1.30625,1.28802
0.0730977,1.32724,1.34271,1.30625
0.0694428,1.35041,1.36094,1.34271
0.0659707,1.34286,1.35833,1.32448
0.0626722,1.32161,1.32448,1.31927
0.0595386,1.31248,1.32448,1.30668
0.0565616,1.30704,1.31449,1.29366
0.0537335,1.29819,1.31449,1.29106
0.0510469,1.31221,1.32534,1.30147
0.0484945,1.32446,1.32534,1.32274
0.0460698,1.31409,1.32795,1.30451
0.0437663,1.31305,1.32013,1.30972
0.041578,1.30857,1.31232,1.30451
0.0394991,1.30019,1.30972,1.29409
0.0375241,1.2892,1.2967,1.27716
0.0356479,1.26456,1.27195,1.25633
0.0338655,1.25872,1.26674,1.24591
0.0321723,1.24987,1.27238,1.24591
0.0305636,1.26759,1.27238,1.26197
0.0290355,1.29677,1.30407,1.26978
0.0275837,1.27719,1.29886,1.25979
0.0262045,1.25964,1.2624,1.25459
0.0248943,1.26131,1.26761,1.25459
0.0236496,1.27012,1.28366,1.25459
0.0224671,1.28174,1.28627,1.27585
0.0213437,1.27903,1.28106,1.27585
0.0202765,1.27976,1.28366,1.27585
0.0192627,1.2582,1.27846,1.24981
0.0182996,1.24752,1.24981,1.242
0.0173846,1.24356,1.24981,1.23419
0.0165154,1.24073,1.24721,1.23462
0.0156896,1.23363,1.23983,1.2268
0.0149051,1.23357,1.23809,1.22941
0.0141599,1.23626,1.23809,1.23548
0.0134519,1.23014,1.23809,1.22159
0.0127793,1.21851,1.22159,1.21638
0.0121403,1.22023,1.22159,1.21638
0.0115333,1.2265,1.22983,1.22419
0.0109566,1.23016,1.23808,1.22505
0.0104088,1.24375,1.24849,1.23547
0.00988836,1.24224,1.25891,1.23547
0.00939395,1.24886,1.25891,1.24068
0.00892425,1.25039,1.26976,1.23808
0.00847804,1.27573,1.28321,1.26976
0.00805413,1.27215,1.28104,1.26021
0.00765143,1.2664,1.27062,1.26021
0.00726886,1.26718,1.27062,1.26021
0.00690541,1.2686,1.27887,1.26021
0.00656014,1.27871,1.28451,1.27409
0.00623214,1.27477,1.2767,1.27409
0.00592053,1.27739,1.27973,1.27452
0.0056245,1.279,1.28234,1.27452
0.00534328,1.28103,1.28234,1.27452
0.00507611,1.27874,1.28234,1.26932
