temperature,avg_cost,max_cost,min_cost
1,1.01707,1.03341,0.995224
0.95,1.03676,1.03948,1.03341
0.9025,1.06011,1.06292,1.05511
0.857375,1.0774,1.08115,1.05511
0.814506,1.08818,1.1124,1.07855
0.773781,1.11428,1.11761,1.10719
0.735092,1.10972,1.11804,1.10459
0.698337,1.11997,1.12585,1.11544
0.66342,1.13575,1.14883,1.11544
0.630249,1.16568,1.22516,1.13103
0.598737,1.22719,1.23601,1.21735
0.5688,1.23622,1.24425,1.2282
0.54036,1.29838,1.341,1.24425
0.513342,1.34278,1.34924,1.33839
0.487675,1.35508,1.37528,1.33362
0.463291,1.36858,1.37051,1.36487
0.440127,1.36936,1.37311,1.3653
0.41812,1.37389,1.38874,1.3627
0.397214,1.38634,1.38874,1.38093
0.377354,1.39098,1.39915,1.37832
0.358486,1.35665,1.37832,1.34186
0.340562,1.35089,1.35792,1.34447
0.323534,1.35786,1.37398,1.3423
0.307357,1.35997,1.37658,1.34012
0.291989,1.34486,1.35054,1.33752
0.27739,1.34721,1.35054,1.34273
0.26352,1.34596,1.35054,1.34012
0.250344,1.33898,1.34012,1.33752
0.237827,1.34637,1.36096,1.33491
0.225936,1.40299,1.41044,1.36096
0.214639,1.41413,1.42346,1.40783
0.203907,1.42231,1.42866,1.40783
0.193711,1.4209,1.43127,1.40262
0.184026,1.41106,1.43127,1.40523
0.174825,1.43445,1.43908,1.43127
0.166083,1.42746,1.44212,1.38483
0.157779,1.36889,1.38483,1.36399
0.14989,1.34535,1.3666,1.34056
0.142396,1.33378,1.34316,1.33014
0.135276,1.30404,1.33535,1.28587
0.128512,1.28723,1.29411,1.27068
0.122087,1.29719,1.30193,1.29151
0.115982,1.33318,1.35922,1.30193
0.110183,1.36526,1.39047,1.3488
0.104674,1.39818,1.4113,1.38526
0.0994403,1.411,1.41173,1.40349
0.0944682,1.41288,1.41954,1.40392
0.0897448,1.40454,1.40913,1.39871
0.0852576,1.39059,1.39611,1.38309
0.0809947,1.39111,1.40132,1.38048
0.076945,1.38684,1.38829,1.38048
0.0730977,1.38829,1.3909,1.38569
0.0694428,1.39939,1.41173,1.38829
0.0659707,1.40428,1.41434,1.39871
0.0626722,1.39934,1.41173,1.38829
0.0595386,1.41981,1.42736,1.41173
0.0565616,1.43079,1.43257,1.42736
0.0537335,1.42502,1.433,1.41998
0.0510469,1.4243,1.42779,1.41998
0.0484945,1.42341,1.42519,1.41477
0.0460698,1.40935,1.41998,1.40175
0.0437663,1.4043,1.40696,1.40175
0.041578,1.41081,1.41998,1.40696
0.0394991,1.42133,1.42519,1.41737
0.0375241,1.40993,1.42519,1.39133
0.0356479,1.40961,1.43039,1.38091
0.0338655,1.40341,1.42779,1.39394
0.0321723,1.38894,1.39654,1.36789
0.0305636,1.38003,1.39654,1.36789
0.0290355,1.37612,1.38352,1.3705
0.0275837,1.37336,1.38352,1.35227
0.0262045,1.34961,1.35487,1.33144
0.0248943,1.31138,1.33144,1.308
0.0236496,1.30539,1.31581,1.29627
0.0224671,1.29565,1.29627,1.29367
0.0213437,1.28949,1.29931,1.28238
0.0202765,1.28878,1.29279,1.28238
0.0192627,1.28295,1.28498,1.27457
0.0182996,1.28196,1.29279,1.27457
0.0173846,1.29936,1.30842,1.28759
0.0165154,1.30833,1.30885,1.30582
0.0156896,1.3039,1.30625,1.30104
0.0149051,1.27974,1.30364,1.25937
0.0141599,1.25632,1.25981,1.24896
0.0134519,1.256,1.25981,1.25199
0.0127793,1.25507,1.25981,1.24939
0.0121403,1.25601,1.26587,1.24939
0.0115333,1.26738,1.27368,1.26326
0.0109566,1.27144,1.27368,1.26847
0.0104088,1.28899,1.30233,1.26587
0.00988836,1.29339,1.30493,1.2841
0.00939395,1.28567,1.28713,1.28192
0.00892425,1.28818,1.28974,1.28192
0.00847804,1.28548,1.29103,1.28062
0.00805413,1.28595,1.29147,1.28105
0.00765143,1.2697,1.28365,1.26022
0.00726886,1.27266,1.28105,1.26282
0.00690541,1.27824,1.28365,1.27324
0.00656014,1.27714,1.27845,1.27324
0.00623214,1.27595,1.27845,1.27063
0.00592053,1.27756,1.27845,1.27584
0.0056245,1.28308,1.28886,1.27845
0.00534328,1.28115,1.29147,1.27584
0.00507611,1.27402,1.27845,1.26803
