temperature,avg_cost,max_cost,min_cost
1,0.996463,1.00607,0.99088
0.95,0.995878,1.00216,0.991745
0.9025,1.01237,1.0282,1.00216
0.857375,1.04377,1.07291,1.00216
0.814506,1.05848,1.08072,1.03905
0.773781,1.03303,1.04426,1.01952
0.735092,1.03254,1.0538,1.02212
0.698337,1.06458,1.08766,1.04078
0.66342,1.08509,1.09547,1.06334
0.630249,1.07102,1.0768,1.06334
0.598737,1.09388,1.11152,1.07419
0.5688,1.13407,1.14797,1.10891
0.54036,1.13868,1.15058,1.12062
0.513342,1.12141,1.12583,1.11281
0.487675,1.12767,1.13668,1.12062
0.463291,1.12179,1.13668,1.11324
0.440127,1.13153,1.1497,1.11845
0.41812,1.12769,1.13668,1.12235
0.397214,1.13157,1.13537,1.12756
0.377354,1.16186,1.18396,1.12756
0.358486,1.16725,1.17787,1.16225
0.340562,1.16353,1.177,1.14835
0.323534,1.15747,1.177,1.15096
0.307357,1.17507,1.19045,1.15356
0.291989,1.22591,1.24987,1.18785
0.27739,1.24862,1.25248,1.24249
0.26352,1.22395,1.23989,1.21385
0.250344,1.23088,1.23728,1.22687
0.237827,1.2765,1.28416,1.23728
0.225936,1.27943,1.28459,1.27635
0.214639,1.28678,1.29544,1.27721
0.203907,1.28844,1.30021,1.27634
0.193711,1.29708,1.30541,1.29239
0.184026,1.29422,1.30281,1.27937
0.174825,1.27255,1.28284,1.26201
0.166083,1.27206,1.27763,1.2594
0.157779,1.27404,1.2963,1.25723
0.14989,1.29524,1.30454,1.28848
0.142396,1.30209,1.30454,1.30194
0.135276,1.30438,1.31235,1.29933
0.128512,1.2872,1.29152,1.28371
0.122087,1.2961,1.30194,1.29152
0.115982,1.29793,1.30714,1.2785
0.110183,1.28402,1.29673,1.2785
0.104674,1.29449,1.29933,1.28631
0.0994403,1.3149,1.32277,1.30454
0.0944682,1.31782,1.32537,1.30714
0.0897448,1.32766,1.35402,1.32277
0.0852576,1.35115,1.35662,1.33839
0.0809947,1.33048,1.3436,1.32277
0.076945,1.32212,1.32884,1.31843
0.0730977,1.32231,1.32624,1.31843
0.0694428,1.32323,1.32927,1.31625
0.0659707,1.31598,1.32623,1.3106
0.0626722,1.31211,1.32362,1.29498
0.0595386,1.30539,1.3106,1.29498
0.0565616,1.3165,1.33056,1.30191
0.0537335,1.32426,1.33837,1.31494
0.0510469,1.36577,1.38525,1.33837
0.0484945,1.3741,1.38785,1.3566
0.0460698,1.34697,1.3566,1.33316
0.0437663,1.33108,1.33577,1.32535
0.041578,1.33296,1.33837,1.33056
0.0394991,1.34415,1.35139,1.33056
0.0375241,1.3666,1.37223,1.34619
0.0356479,1.3628,1.38264,1.3566
0.0338655,1.34994,1.36702,1.32796
0.0321723,1.32525,1.32796,1.32014
0.0305636,1.31082,1.33056,1.2915
0.0290355,1.3077,1.32275,1.2915
0.0275837,1.30504,1.32275,1.26806
0.0262045,1.274,1.27848,1.25764
0.0248943,1.26134,1.27327,1.25244
0.0236496,1.24631,1.26025,1.23203
0.0224671,1.28752,1.32101,1.24549
0.0213437,1.32106,1.32361,1.3158
0.0202765,1.30471,1.3184,1.29497
0.0192627,1.31106,1.3184,1.29497
0.0182996,1.28882,1.29497,1.28455
0.0173846,1.2917,1.30321,1.28455
0.0165154,1.28962,1.30321,1.27977
0.0156896,1.26462,1.27977,1.25894
0.0149051,1.24877,1.26675,1.23854
0.0141599,1.23251,1.24548,1.22725
0.0134519,1.22583,1.23071,1.21769
0.0127793,1.21956,1.2255,1.21248
0.0121403,1.22789,1.23071,1.22289
0.0115333,1.22089,1.2281,1.21769
0.0109566,1.2274,1.23157,1.22072
0.0104088,1.23595,1.2472,1.22636
0.00988836,1.24235,1.2498,1.22897
0.00939395,1.23407,1.23938,1.22636
0.00892425,1.23946,1.25284,1.22897
0.00847804,1.24209,1.24502,1.23504
0.00805413,1.23404,1.24068,1.22505
0.00765143,1.21787,1.22505,1.21203
0.00726886,1.21724,1.21985,1.21464
0.00690541,1.21361,1.21767,1.20943
0.00656014,1.21309,1.21507,1.20986
0.00623214,1.21148,1.21811,1.20509
0.00592053,1.21123,1.2129,1.20509
0.0056245,1.21238,1.2155,1.20769
0.00534328,1.2105,1.2129,1.20769
0.00507611,1.20977,1.2129,1.20769
