temperature,avg_cost,max_cost,min_cost
1,1.00086,1.0039,0.99262
0.95,1.01266,1.02343,0.998693
0.9025,1.03858,1.04686,1.02603
0.857375,1.04061,1.04686,1.03905
0.814506,1.0602,1.09374,1.02603
0.773781,1.09739,1.10155,1.08853
0.735092,1.09494,1.10198,1.08853
0.698337,1.10521,1.11761,1.08896
0.66342,1.1311,1.14626,1.10198
0.630249,1.16344,1.16969,1.14365
0.598737,1.19517,1.20919,1.16188
0.5688,1.20406,1.20919,1.20137
0.54036,1.18853,1.20441,1.17316
0.513342,1.17827,1.18358,1.17056
0.487675,1.17847,1.18358,1.17316
0.463291,1.17592,1.18358,1.16535
0.440127,1.19222,1.20785,1.15493
0.41812,1.19165,1.20004,1.18962
0.397214,1.21084,1.23299,1.19483
0.377354,1.23716,1.24081,1.2356
0.358486,1.23799,1.24601,1.23299
0.340562,1.25054,1.25686,1.24601
0.323534,1.25533,1.31453,1.24254
0.307357,1.31181,1.31453,1.30585
0.291989,1.31564,1.31887,1.31366
0.27739,1.31844,1.32451,1.31366
0.26352,1.33435,1.36183,1.3193
0.250344,1.33735,1.36444,1.32407
0.237827,1.32709,1.33448,1.32189
0.225936,1.34768,1.35618,1.3245
0.214639,1.35774,1.36139,1.35358
0.203907,1.37485,1.38526,1.35618
0.193711,1.4001,1.4139,1.38005
0.184026,1.4338,1.45036,1.4139
0.174825,1.4625,1.4712,1.45036
0.166083,1.46187,1.46599,1.45818
0.157779,1.44047,1.45818,1.43213
0.14989,1.4354,1.44559,1.42432
0.142396,1.4334,1.44819,1.41434
0.135276,1.39803,1.41694,1.3909
0.128512,1.37241,1.3909,1.37007
0.122087,1.34783,1.38829,1.331
0.115982,1.34116,1.34663,1.33882
0.110183,1.32986,1.34142,1.31538
0.104674,1.34845,1.36486,1.33621
0.0994403,1.34038,1.34923,1.3284
0.0944682,1.33595,1.34402,1.33361
0.0897448,1.3697,1.37527,1.34402
0.0852576,1.37132,1.37788,1.37007
0.0809947,1.37142,1.37788,1.35444
0.076945,1.38293,1.39611,1.37007
0.0730977,1.39856,1.42215,1.38048
0.0694428,1.43579,1.456,1.42215
0.0659707,1.48215,1.4981,1.46946
0.0626722,1.49388,1.49853,1.47466
0.0595386,1.48994,1.49853,1.48291
0.0565616,1.48572,1.50374,1.4751
0.0537335,1.50124,1.50374,1.49853
0.0510469,1.49916,1.51416,1.48812
0.0484945,1.49317,1.50114,1.48551
0.0460698,1.49093,1.50374,1.4777
0.0437663,1.49817,1.52718,1.4777
0.041578,1.52088,1.52458,1.48551
0.0394991,1.48369,1.48812,1.48031
0.0375241,1.48286,1.50635,1.4751
0.0356479,1.51004,1.51416,1.50374
0.0338655,1.49208,1.51416,1.48551
0.0321723,1.46812,1.48812,1.45166
0.0305636,1.45142,1.4547,1.44428
0.0290355,1.42688,1.44949,1.41824
0.0275837,1.42313,1.43647,1.41043
0.0262045,1.43136,1.44168,1.42084
0.0248943,1.41313,1.42084,1.40782
0.0236496,1.40511,1.41043,1.40001
0.0224671,1.36836,1.40261,1.35574
0.0213437,1.40133,1.40565,1.39523
0.0202765,1.38173,1.40348,1.37787
0.0192627,1.37157,1.38047,1.36485
0.0182996,1.36677,1.37526,1.36485
0.0173846,1.36912,1.37787,1.34662
0.0165154,1.35198,1.35486,1.34922
0.0156896,1.35137,1.35226,1.34965
0.0149051,1.37257,1.3809,1.35226
0.0141599,1.39288,1.40174,1.3809
0.0134519,1.38122,1.39393,1.37049
0.0127793,1.37913,1.38351,1.3757
0.0121403,1.38158,1.38872,1.3783
0.0115333,1.38533,1.38872,1.38351
0.0109566,1.39335,1.40174,1.38611
0.0104088,1.38646,1.39393,1.38351
0.00988836,1.38149,1.39436,1.36832
0.00939395,1.37165,1.37352,1.36832
0.00892425,1.36212,1.36832,1.3579
0.00847804,1.36295,1.36571,1.3605
0.00805413,1.35587,1.36571,1.34748
0.00765143,1.33759,1.35009,1.32925
0.00726886,1.32259,1.32969,1.30885
0.00690541,1.30271,1.31666,1.29323
0.00656014,1.29936,1.30147,1.29583
0.00623214,1.29611,1.30147,1.27543
0.00592053,1.27376,1.27803,1.26762
0.0056245,1.27145,1.27803,1.26762
0.00534328,1.26899,1.27326,1.26284
0.00507611,1.26477,1.26545,1.26284
