iteration,temp,current_cost,best_cost
100,0.95,1.10674,1
200,0.857375,1.10153,1
300,0.773781,1.06589,1
400,0.698337,1.10174,1
500,0.630249,1.16106,1
600,0.5688,1.17147,1
700,0.513342,1.16627,1
800,0.463291,1.26522,1
900,0.41812,1.29647,1
1000,0.377354,1.36418,1
1100,0.340562,1.35377,1
1200,0.307357,1.24642,1
1300,0.27739,1.16308,1
1400,0.250344,1.32975,1
1500,0.225936,1.40787,1
1600,0.203907,1.41829,1
1700,0.184026,1.36621,1
1800,0.166083,1.33698,1
1900,0.14989,1.3338,1
2000,0.135276,1.21401,1
2100,0.122087,1.32338,1
2200,0.110183,1.3338,1
2300,0.0994403,1.35145,1
2400,0.0897448,1.3827,1
2500,0.0809947,1.33582,1
2600,0.0730977,1.32743,1
2700,0.0659707,1.418,1
2800,0.0595386,1.39195,1
2900,0.0537335,1.39195,1
3000,0.0484945,1.43883,1
3100,0.0437663,1.50133,1
3200,0.0394991,1.43883,1
3300,0.0356479,1.38675,1
3400,0.0321723,1.40758,1
3500,0.0290355,1.32945,1
3600,0.0262045,1.30109,1
3700,0.0236496,1.22818,1
3800,0.0213437,1.2302,1
3900,0.0192627,1.19981,1
4000,0.0173846,1.1758,1
4100,0.0156896,1.14976,1
4200,0.0141599,1.1133,1
4300,0.0127793,1.08726,1
4400,0.0115333,1.08726,1
4500,0.0104088,1.06642,1
4600,0.00939395,1.10288,1
4700,0.00847804,1.16017,1
4800,0.00765143,1.14455,1
4900,0.00690541,1.15178,1
5000,0.00623214,1.12053,1
5100,0.0056245,1.09449,1
5200,0.00507611,1.0861,1
