temperature,avg_cost,max_cost,min_cost
1,0.993696,1,0.981191
0.95,1.00629,1.02256,0.98524
0.9025,1.04506,1.05381,1.02777
0.857375,1.04131,1.05381,1.03819
0.814506,1.08048,1.14756,1.01215
0.773781,1.15892,1.16319,1.14756
0.735092,1.16315,1.17563,1.15277
0.698337,1.18209,1.20688,1.14959
0.66342,1.23386,1.26417,1.17563
0.630249,1.29855,1.31105,1.25896
0.598737,1.359,1.38599,1.29542
0.5688,1.37305,1.38599,1.37036
0.54036,1.34061,1.37239,1.30989
0.513342,1.32009,1.33072,1.30468
0.487675,1.32051,1.33072,1.30989
0.463291,1.31242,1.33072,1.30061
0.440127,1.30754,1.32144,1.28787
0.41812,1.29653,1.3133,1.29247
0.397214,1.34946,1.36538,1.30288
0.377354,1.36444,1.37173,1.36131
0.358486,1.36611,1.38215,1.35611
0.340562,1.37916,1.39459,1.36334
0.323534,1.36618,1.39025,1.33816
0.307357,1.37429,1.39025,1.35668
0.291989,1.37303,1.37751,1.35668
0.27739,1.3616,1.3723,1.34626
0.26352,1.383,1.39921,1.36391
0.250344,1.34118,1.40442,1.30632
0.237827,1.33962,1.35204,1.3312
0.225936,1.39444,1.41135,1.35204
0.214639,1.41677,1.43219,1.40614
0.203907,1.44437,1.45823,1.41656
0.193711,1.45614,1.47385,1.44781
0.184026,1.51333,1.54156,1.47385
0.174825,1.56656,1.58323,1.54156
0.166083,1.56552,1.57281,1.55719
0.157779,1.52958,1.56239,1.51031
0.14989,1.4869,1.51031,1.44463
0.142396,1.48369,1.49671,1.47067
0.135276,1.43838,1.47588,1.42379
0.128512,1.37286,1.429,1.30921
0.122087,1.25442,1.32484,1.22067
0.115982,1.2765,1.28317,1.23629
0.110183,1.25317,1.27275,1.22588
0.104674,1.29129,1.31442,1.26754
0.0994403,1.29671,1.31963,1.26754
0.0944682,1.30931,1.31963,1.29879
0.0897448,1.35056,1.36129,1.31442
0.0852576,1.34348,1.35609,1.34046
0.0809947,1.33838,1.35088,1.304
0.076945,1.35442,1.38213,1.33004
0.0730977,1.35244,1.3665,1.30921
0.0694428,1.39004,1.429,1.35088
0.0659707,1.40872,1.43421,1.38936
0.0626722,1.41106,1.43826,1.39457
0.0595386,1.42628,1.43826,1.41222
0.0565616,1.41045,1.44347,1.38097
0.0537335,1.39244,1.39659,1.38618
0.0510469,1.38268,1.40383,1.37258
0.0484945,1.42528,1.46633,1.37258
0.0460698,1.44269,1.46633,1.41829
0.0437663,1.42412,1.42871,1.41829
0.041578,1.42954,1.43912,1.40267
0.0394991,1.38881,1.40787,1.37662
0.0375241,1.37089,1.38183,1.35579
0.0356479,1.37881,1.38704,1.36621
0.0338655,1.37246,1.38704,1.36621
0.0321723,1.32466,1.37142,1.2849
0.0305636,1.28005,1.29011,1.26609
0.0290355,1.26671,1.2713,1.26088
0.0275837,1.28453,1.31296,1.25567
0.0262045,1.28786,1.30776,1.24526
0.0248943,1.24869,1.25567,1.24526
0.0236496,1.25015,1.25567,1.24005
0.0224671,1.20488,1.24526,1.19317
0.0213437,1.21586,1.22124,1.20561
0.0202765,1.2316,1.23889,1.21805
0.0192627,1.23753,1.2441,1.22847
0.0182996,1.19535,1.22847,1.1868
0.0173846,1.2066,1.20764,1.20243
0.0165154,1.20899,1.21805,1.19201
0.0156896,1.2016,1.20243,1.19201
0.0149051,1.2093,1.21805,1.20243
0.0141599,1.22347,1.22847,1.20764
0.0134519,1.23618,1.2441,1.22326
0.0127793,1.22764,1.2441,1.21805
0.0121403,1.22457,1.2305,1.22008
0.0115333,1.218,1.22008,1.21487
0.0109566,1.21925,1.2357,1.21487
0.0104088,1.21916,1.22529,1.21689
0.00988836,1.2095,1.23252,1.18564
0.00939395,1.1746,1.18564,1.15439
0.00892425,1.15242,1.15439,1.14919
0.00847804,1.15689,1.16481,1.15439
0.00805413,1.14386,1.15439,1.13038
0.00765143,1.12736,1.13038,1.11996
0.00726886,1.1201,1.14282,1.10954
0.00690541,1.12751,1.16365,1.10115
0.00656014,1.09167,1.09594,1.08553
0.00623214,1.08761,1.09073,1.08553
0.00592053,1.08771,1.09073,1.08553
0.0056245,1.08178,1.09073,1.07511
0.00534328,1.06763,1.07511,1.0563
0.00507611,1.05961,1.07395,1.0563
