iteration,temp,current_cost,best_cost
100,0.95,0.98408,0.963246
200,0.857375,1.12152,0.963246
300,0.773781,1.0078,0.963246
400,0.698337,1.13483,0.963246
500,0.630249,1.08766,0.963246
600,0.5688,1.22712,0.963246
700,0.513342,1.16549,0.963246
800,0.463291,1.15189,0.963246
900,0.41812,1.15796,0.963246
1000,0.377354,1.1724,0.963246
1100,0.340562,1.15967,0.963246
1200,0.307357,1.19815,0.963246
1300,0.27739,1.20506,0.963246
1400,0.250344,1.19465,0.963246
1500,0.225936,1.26641,0.963246
1600,0.203907,1.29215,0.963246
1700,0.184026,1.25048,0.963246
1800,0.166083,1.18683,0.963246
1900,0.14989,1.269,0.963246
2000,0.135276,1.28462,0.963246
2100,0.122087,1.26581,0.963246
2200,0.110183,1.25742,0.963246
2300,0.0994403,1.31471,0.963246
2400,0.0897448,1.34076,0.963246
2500,0.0809947,1.24873,0.963246
2600,0.0730977,1.23513,0.963246
2700,0.0659707,1.18912,0.963246
2800,0.0595386,1.19433,0.963246
2900,0.0537335,1.26493,0.963246
3000,0.0484945,1.27014,0.963246
3100,0.0437663,1.21805,0.963246
3200,0.0394991,1.19722,0.963246
3300,0.0356479,1.17639,0.963246
3400,0.0321723,1.0916,0.963246
3500,0.0290355,1.06758,0.963246
3600,0.0262045,0.983089,0.963246
3700,0.0236496,0.94663,0.925797
3800,0.0213437,0.96428,0.925797
3900,0.0192627,0.985113,0.925797
4000,0.0173846,0.989162,0.925797
4100,0.0156896,0.983953,0.925797
4200,0.0141599,0.989162,0.925797
4300,0.0127793,0.952703,0.925797
4400,0.0115333,0.952703,0.925797
4500,0.0104088,0.975561,0.925797
4600,0.00939395,0.946335,0.925797
4700,0.00847804,0.934759,0.925797
4800,0.00765143,0.910741,0.905533
4900,0.00690541,0.917974,0.905533
5000,0.00623214,0.919998,0.905533
5100,0.0056245,0.919998,0.905533
5200,0.00507611,0.909582,0.905533
