iteration,temp,current_cost,best_cost
100,0.95,0.987264,0.978007
200,0.857375,1.02054,0.978007
300,0.773781,1.05063,0.978007
400,0.698337,1.09634,0.978007
500,0.630249,1.08679,0.978007
600,0.5688,1.06885,0.978007
700,0.513342,1.16199,0.978007
800,0.463291,1.18974,0.978007
900,0.41812,1.17613,0.978007
1000,0.377354,1.12258,0.978007
1100,0.340562,1.12344,0.978007
1200,0.307357,1.12026,0.978007
1300,0.27739,1.16395,0.978007
1400,0.250344,1.30457,0.978007
1500,0.225936,1.34103,0.978007
1600,0.203907,1.27853,0.978007
1700,0.184026,1.32222,0.978007
1800,0.166083,1.29097,0.978007
1900,0.14989,1.21285,0.978007
2000,0.135276,1.1816,0.978007
2100,0.122087,1.16597,0.978007
2200,0.110183,1.14919,0.978007
2300,0.0994403,1.14919,0.978007
2400,0.0897448,1.08148,0.978007
2500,0.0809947,1.09189,0.978007
2600,0.0730977,1.11273,0.978007
2700,0.0659707,1.11475,0.978007
2800,0.0595386,1.10636,0.978007
2900,0.0537335,1.12198,0.978007
3000,0.0484945,1.11678,0.978007
3100,0.0437663,1.07395,0.978007
3200,0.0394991,1.06237,0.978007
3300,0.0356479,1.07886,0.978007
3400,0.0321723,1.12053,0.978007
3500,0.0290355,1.13818,0.978007
3600,0.0262045,1.12255,0.978007
3700,0.0236496,1.12776,0.978007
3800,0.0213437,1.13818,0.978007
3900,0.0192627,1.16624,0.978007
4000,0.0173846,1.15062,0.978007
4100,0.0156896,1.12458,0.978007
4200,0.0141599,1.10895,0.978007
4300,0.0127793,1.08494,0.978007
4400,0.0115333,1.07973,0.978007
4500,0.0104088,1.06931,0.978007
4600,0.00939395,1.04848,0.978007
4700,0.00847804,1.0369,0.978007
4800,0.00765143,1.03169,0.978007
4900,0.00690541,1.01086,0.978007
5000,0.00623214,0.995234,0.978007
5100,0.0056245,1.00044,0.978007
5200,0.00507611,1.00449,0.978007
