temperature,avg_cost,max_cost,min_cost
1,1.01818,1.04658,0.978871
0.95,1.04728,1.05381,1.04021
0.9025,1.09188,1.0975,1.08188
0.857375,1.12646,1.13396,1.08188
0.814506,1.14802,1.19646,1.12875
0.773781,1.20021,1.20688,1.18605
0.735092,1.18842,1.20369,1.18084
0.698337,1.20755,1.21932,1.19849
0.66342,1.1923,1.20369,1.18602
0.630249,1.18698,1.21955,1.1568
0.598737,1.22216,1.2372,1.20393
0.5688,1.23567,1.24964,1.22158
0.54036,1.31538,1.34542,1.24964
0.513342,1.34345,1.35436,1.33671
0.487675,1.36602,1.40644,1.32311
0.463291,1.39044,1.39284,1.38561
0.440127,1.39055,1.39805,1.38242
0.41812,1.39961,1.4293,1.37721
0.397214,1.41013,1.41367,1.40326
0.377354,1.41815,1.43451,1.39284
0.358486,1.34951,1.39284,1.31992
0.340562,1.33538,1.34799,1.32195
0.323534,1.34309,1.36043,1.31674
0.307357,1.33241,1.36564,1.29272
0.291989,1.32303,1.3448,1.29793
0.27739,1.34855,1.35522,1.3396
0.26352,1.34605,1.35522,1.33439
0.250344,1.3321,1.33439,1.32918
0.237827,1.34689,1.37605,1.32397
0.225936,1.46012,1.47501,1.37605
0.214639,1.48241,1.50105,1.4698
0.203907,1.50543,1.55314,1.4698
0.193711,1.53762,1.55835,1.50105
0.184026,1.51793,1.55835,1.50626
0.174825,1.5647,1.57397,1.55835
0.166083,1.5399,1.576,1.46141
0.157779,1.43297,1.46141,1.41975
0.14989,1.40818,1.44058,1.3885
0.142396,1.39579,1.41454,1.3885
0.135276,1.33131,1.3937,1.29475
0.128512,1.26797,1.29995,1.25829
0.122087,1.26964,1.27912,1.25829
0.115982,1.34162,1.3937,1.27912
0.110183,1.38329,1.41454,1.37287
0.104674,1.42995,1.4562,1.40412
0.0994403,1.45329,1.45823,1.44058
0.0944682,1.45719,1.47385,1.43739
0.0897448,1.43864,1.44781,1.42698
0.0852576,1.42,1.42698,1.41656
0.0809947,1.44052,1.46344,1.42177
0.076945,1.43646,1.4426,1.42177
0.0730977,1.41917,1.43219,1.41135
0.0694428,1.43354,1.45823,1.41135
0.0659707,1.44573,1.46344,1.43739
0.0626722,1.42167,1.43739,1.40094
0.0595386,1.42521,1.43219,1.41656
0.0565616,1.43969,1.46344,1.43219
0.0537335,1.44497,1.46344,1.43421
0.0510469,1.44473,1.44984,1.43421
0.0484945,1.39681,1.44463,1.3665
0.0460698,1.34525,1.3665,1.33004
0.0437663,1.34734,1.35609,1.33004
0.041578,1.37286,1.38213,1.35609
0.0394991,1.38942,1.39775,1.37692
0.0375241,1.37692,1.39775,1.34567
0.0356479,1.3414,1.3665,1.32484
0.0338655,1.34004,1.36129,1.31963
0.0321723,1.34088,1.35609,1.29879
0.0305636,1.28994,1.30921,1.26234
0.0290355,1.26442,1.28317,1.25713
0.0275837,1.229,1.25713,1.16859
0.0262045,1.16603,1.17582,1.13502
0.0248943,1.13817,1.1463,1.12981
0.0236496,1.1254,1.1463,1.1052
0.0224671,1.10739,1.11041,1.09999
0.0213437,1.10802,1.12285,1.09681
0.0202765,1.11483,1.12285,1.10202
0.0192627,1.11868,1.12285,1.10722
0.0182996,1.11535,1.13327,1.10202
0.0173846,1.13577,1.14889,1.10722
0.0165154,1.11005,1.11446,1.10722
0.0156896,1.12633,1.13008,1.10925
0.0149051,1.09227,1.13008,1.08407
0.0141599,1.07981,1.08928,1.06845
0.0134519,1.06489,1.07568,1.05166
0.0127793,1.04354,1.05166,1.03083
0.0121403,1.03968,1.04645,1.03083
0.0115333,1.03781,1.06729,1.02562
0.0109566,1.07124,1.0777,1.06729
0.0104088,1.05947,1.07249,1.04124
0.00988836,1.04895,1.06208,1.04645
0.00939395,1.03677,1.04645,1.03604
0.00892425,1.04666,1.06208,1.03604
0.00847804,1.05558,1.07134,1.04848
0.00805413,1.0404,1.0505,1.02967
0.00765143,1.02683,1.03169,1.02128
0.00726886,1.02867,1.04211,1.02128
0.00690541,1.02805,1.0369,1.02128
0.00656014,1.02794,1.03169,1.02128
0.00623214,1.0318,1.0369,1.02648
0.00592053,1.02607,1.03169,1.02128
0.0056245,1.02982,1.0369,1.02128
0.00534328,1.01607,1.03169,1.01086
0.00507611,1.01211,1.01607,1.00565
