iteration,temp,current_cost,best_cost
100,0.95,1.08243,1
200,0.857375,1.0668,1
300,0.773781,1.10265,1
400,0.698337,1.15676,1
500,0.630249,1.18801,1
600,0.5688,1.29101,1
700,0.513342,1.33268,1
800,0.463291,1.40241,1
900,0.41812,1.41283,1
1000,0.377354,1.38679,1
1100,0.340562,1.36247,1
1200,0.307357,1.36131,1
1300,0.27739,1.34048,1
1400,0.250344,1.39777,1
1500,0.225936,1.37896,1
1600,0.203907,1.37376,1
1700,0.184026,1.41542,1
1800,0.166083,1.36855,1
1900,0.14989,1.26813,1
2000,0.135276,1.29822,1
2100,0.122087,1.35754,1
2200,0.110183,1.35754,1
2300,0.0994403,1.30546,1
2400,0.0897448,1.28462,1
2500,0.0809947,1.24296,1
2600,0.0730977,1.27942,1
2700,0.0659707,1.25742,1
2800,0.0595386,1.25945,1
2900,0.0537335,1.23861,1
3000,0.0484945,1.21257,1
3100,0.0437663,1.17379,1
3200,0.0394991,1.16915,1
3300,0.0356479,1.17841,1
3400,0.0321723,1.14716,1
3500,0.0290355,1.19606,1
3600,0.0262045,1.21689,1
3700,0.0236496,1.14398,1
3800,0.0213437,1.0971,1
3900,0.0192627,1.09913,1
4000,0.0173846,1.04472,1
4100,0.0156896,1.00306,0.992641
4200,0.0141599,0.992641,0.992641
4300,0.0127793,0.988297,0.983089
4400,0.0115333,0.924637,0.924637
4500,0.0104088,0.914221,0.914221
4600,0.00939395,0.921453,0.90062
4700,0.00847804,0.923478,0.90062
4800,0.00765143,0.922318,0.90062
4900,0.00690541,0.913925,0.90062
5000,0.00623214,0.907557,0.90062
5100,0.0056245,0.897141,0.897141
5200,0.00507611,0.888748,0.888748
