temperature,avg_cost,max_cost,min_cost
1,1.04497,1.08622,1
0.95,1.11505,1.13915,1.09143
0.9025,1.11393,1.12757,1.10153
0.857375,1.1157,1.1432,1.09632
0.814506,1.12272,1.15416,1.10153
0.773781,1.08731,1.12869,1.05866
0.735092,1.07547,1.08409,1.06589
0.698337,1.06935,1.10174,1.06008
0.66342,1.1006,1.11216,1.09133
0.630249,1.12036,1.16106,1.11216
0.598737,1.1722,1.18189,1.16106
0.5688,1.17095,1.18189,1.16106
0.54036,1.18366,1.21314,1.16106
0.513342,1.17189,1.18189,1.16106
0.487675,1.17502,1.20272,1.16627
0.463291,1.21335,1.26522,1.19231
0.440127,1.28189,1.30689,1.26002
0.41812,1.29658,1.30689,1.28606
0.397214,1.30981,1.34335,1.29127
0.377354,1.35147,1.36418,1.34335
0.358486,1.35616,1.36418,1.34856
0.340562,1.3545,1.36418,1.34856
0.323534,1.33397,1.35377,1.32252
0.307357,1.29093,1.32252,1.24642
0.291989,1.20579,1.25683,1.1735
0.27739,1.15839,1.1735,1.12142
0.26352,1.23767,1.30371,1.16308
0.250344,1.32704,1.35579,1.29329
0.237827,1.34329,1.35579,1.32975
0.225936,1.3561,1.40787,1.34537
0.214639,1.40912,1.41308,1.40267
0.203907,1.41183,1.41829,1.40787
0.193711,1.42204,1.43912,1.41308
0.184026,1.39517,1.41829,1.36621
0.174825,1.35798,1.37142,1.32975
0.166083,1.33124,1.34219,1.31933
0.157779,1.33982,1.35781,1.32338
0.14989,1.32036,1.33901,1.29734
0.142396,1.28286,1.3338,1.22442
0.135276,1.2263,1.23484,1.21401
0.128512,1.22505,1.25046,1.2088
0.122087,1.28223,1.32338,1.24526
0.115982,1.33932,1.34942,1.32338
0.110183,1.33661,1.35463,1.31296
0.104674,1.33401,1.33901,1.32859
0.0994403,1.33804,1.36707,1.29415
0.0944682,1.35801,1.36186,1.35145
0.0897448,1.34468,1.3827,1.3254
0.0852576,1.35061,1.3827,1.33582
0.0809947,1.34395,1.35145,1.33061
0.076945,1.33554,1.34826,1.32743
0.0730977,1.3292,1.33785,1.32222
0.0694428,1.32253,1.35868,1.30139
0.0659707,1.39372,1.42841,1.34826
0.0626722,1.4032,1.418,1.37633
0.0595386,1.38716,1.40237,1.36591
0.0565616,1.38977,1.39195,1.38154
0.0537335,1.3905,1.39716,1.38675
0.0510469,1.40279,1.41279,1.39195
0.0484945,1.39758,1.43883,1.36591
0.0460698,1.43185,1.44925,1.4232
0.0437663,1.45508,1.50133,1.4232
0.041578,1.49289,1.50133,1.47529
0.0394991,1.42997,1.4805,1.4232
0.0375241,1.4156,1.43883,1.38675
0.0356479,1.38966,1.39195,1.38675
0.0338655,1.40404,1.42841,1.38675
0.0321723,1.40768,1.418,1.39716
0.0305636,1.37425,1.41279,1.32425
0.0290355,1.33164,1.33466,1.32425
0.0275837,1.33241,1.35318,1.29068
0.0262045,1.33318,1.36359,1.30109
0.0248943,1.30307,1.32193,1.28026
0.0236496,1.25432,1.28026,1.22818
0.0224671,1.23786,1.25422,1.22297
0.0213437,1.23856,1.24582,1.2302
0.0202765,1.21846,1.2302,1.18217
0.0192627,1.18101,1.19981,1.17696
0.0182996,1.18534,1.19981,1.17898
0.0173846,1.18203,1.19981,1.17059
0.0165154,1.18007,1.18621,1.16538
0.0156896,1.1584,1.1758,1.13934
0.0149051,1.13736,1.15496,1.12892
0.0141599,1.12538,1.13934,1.10809
0.0134519,1.09965,1.1133,1.08205
0.0127793,1.08226,1.08726,1.07684
0.0121403,1.07569,1.08726,1.07163
0.0115333,1.08455,1.09767,1.07163
0.0109566,1.06226,1.08726,1.0508
0.0104088,1.05923,1.06642,1.0508
0.00988836,1.07048,1.08205,1.06642
0.00939395,1.08913,1.10288,1.07684
0.00892425,1.14486,1.16017,1.09767
0.00847804,1.15569,1.16017,1.14976
0.00805413,1.16205,1.17059,1.15496
0.00765143,1.15205,1.1758,1.13413
0.00726886,1.15283,1.15699,1.13934
0.00690541,1.15438,1.1622,1.15178
0.00656014,1.14345,1.15699,1.12574
0.00623214,1.12418,1.12574,1.12053
0.00592053,1.11647,1.12574,1.1049
0.0056245,1.09657,1.1049,1.09449
0.00534328,1.09966,1.10693,1.09449
0.00507611,1.09505,1.10172,1.0861
