temperature,avg_cost,max_cost,min_cost
1,0.983128,1.00405,0.969615
0.95,0.975238,0.990448,0.963246
0.9025,1.0045,1.03616,0.98408
0.857375,1.06342,1.12152,0.98408
0.814506,1.09267,1.13715,1.05381
0.773781,1.03668,1.06423,1.00259
0.735092,1.02663,1.06712,1.0078
0.698337,1.08868,1.13483,1.04108
0.66342,1.12839,1.15045,1.07001
0.630249,1.08221,1.09286,1.07001
0.598737,1.12411,1.1542,1.08766
0.5688,1.19931,1.22712,1.149
0.54036,1.20488,1.23233,1.16028
0.513342,1.16184,1.17069,1.14465
0.487675,1.17081,1.18834,1.16028
0.463291,1.15855,1.18834,1.14147
0.440127,1.17803,1.21439,1.15189
0.41812,1.16235,1.18834,1.14754
0.397214,1.16598,1.17358,1.15796
0.377354,1.17506,1.20597,1.14868
0.358486,1.15636,1.17761,1.14636
0.340562,1.14083,1.15967,1.10237
0.323534,1.12529,1.15967,1.10758
0.307357,1.16998,1.19815,1.12842
0.291989,1.18186,1.22387,1.14575
0.27739,1.21943,1.22908,1.20506
0.26352,1.16798,1.19986,1.14777
0.250344,1.18184,1.19465,1.17381
0.237827,1.27309,1.2884,1.19465
0.225936,1.27399,1.28521,1.26641
0.214639,1.27889,1.30286,1.25685
0.203907,1.27104,1.29215,1.24846
0.193711,1.2859,1.30257,1.27653
0.184026,1.28017,1.29736,1.25048
0.174825,1.21962,1.25569,1.19203
0.166083,1.21214,1.22328,1.18683
0.157779,1.23471,1.25656,1.18683
0.14989,1.25308,1.269,1.24093
0.142396,1.2641,1.269,1.26379
0.135276,1.2691,1.28462,1.25858
0.128512,1.23431,1.24296,1.22733
0.122087,1.25366,1.269,1.24296
0.115982,1.24831,1.26581,1.22415
0.110183,1.23559,1.26263,1.22415
0.104674,1.25815,1.26784,1.2418
0.0994403,1.29971,1.31992,1.27826
0.0944682,1.30305,1.31992,1.28346
0.0897448,1.30544,1.34596,1.29909
0.0852576,1.33734,1.35117,1.27391
0.0809947,1.25686,1.28433,1.24353
0.076945,1.24623,1.25394,1.23311
0.0730977,1.2365,1.24873,1.23311
0.0694428,1.23347,1.24555,1.21951
0.0659707,1.18806,1.21951,1.18392
0.0626722,1.20517,1.23079,1.1735
0.0595386,1.18673,1.19433,1.1735
0.0565616,1.1809,1.21805,1.16076
0.0537335,1.23545,1.26493,1.21805
0.0510469,1.27732,1.31701,1.2441
0.0484945,1.27795,1.30139,1.25451
0.0460698,1.25087,1.27014,1.22326
0.0437663,1.21639,1.22326,1.20243
0.041578,1.21514,1.22326,1.20243
0.0394991,1.20326,1.21805,1.19722
0.0375241,1.19368,1.20243,1.19201
0.0356479,1.17941,1.21805,1.16597
0.0338655,1.14598,1.19722,1.0916
0.0321723,1.08618,1.0916,1.07597
0.0305636,1.09282,1.10925,1.07279
0.0290355,1.07383,1.08321,1.06758
0.0275837,1.03883,1.06758,0.999873
0.0262045,1.01166,1.02071,0.983089
0.0248943,0.969651,0.983089,0.94663
0.0236496,0.938401,0.94663,0.925797
0.0224671,0.945901,0.962255,0.925797
0.0213437,0.964726,0.969488,0.951839
0.0202765,0.966155,0.979905,0.959071
0.0192627,0.988863,0.990321,0.979905
0.0182996,0.969597,0.981929,0.961096
0.0173846,0.973989,0.989162,0.966304
0.0165154,0.986974,0.989162,0.983953
0.0156896,0.986453,0.989162,0.983953
0.0149051,0.987807,1.00479,0.973537
0.0141599,0.990412,1.00479,0.978745
0.0134519,0.979162,0.989162,0.957912
0.0127793,0.953328,0.957912,0.947495
0.0121403,0.956974,0.96312,0.952703
0.0115333,0.953849,0.957912,0.952703
0.0109566,0.967291,0.975561,0.952703
0.0104088,0.968894,0.975561,0.959936
0.00988836,0.960978,0.980769,0.939103
0.00939395,0.942164,0.949519,0.933894
0.00892425,0.952845,0.96196,0.943151
0.00847804,0.942028,0.945175,0.934759
0.00805413,0.93694,0.941991,0.934759
0.00765143,0.919179,0.936783,0.905533
0.00726886,0.918971,0.926366,0.910741
0.00690541,0.92375,0.928391,0.917974
0.00656014,0.925977,0.930415,0.917974
0.00623214,0.927186,0.935623,0.919998
0.00592053,0.919998,0.919998,0.919998
0.0056245,0.920311,0.925207,0.919998
0.00534328,0.917707,0.919998,0.91479
0.00507611,0.910102,0.91479,0.909582
