iteration,temp,current_cost,best_cost
100,0.95,1.04542,0.978871
200,0.857375,1.13396,0.978871
300,0.773781,1.19646,0.978871
400,0.698337,1.19849,0.978871
500,0.630249,1.21955,0.978871
600,0.5688,1.24964,0.978871
700,0.513342,1.33873,0.978871
800,0.463291,1.38763,0.978871
900,0.41812,1.41367,0.978871
1000,0.377354,1.39284,0.978871
1100,0.340562,1.32195,0.978871
1200,0.307357,1.30835,0.978871
1300,0.27739,1.35522,0.978871
1400,0.250344,1.32918,0.978871
1500,0.225936,1.47501,0.978871
1600,0.203907,1.55314,0.978871
1700,0.184026,1.55835,0.978871
1800,0.166083,1.46141,0.978871
1900,0.14989,1.41454,0.978871
2000,0.135276,1.29475,0.978871
2100,0.122087,1.27912,0.978871
2200,0.110183,1.41454,0.978871
2300,0.0994403,1.45302,0.978871
2400,0.0897448,1.42698,0.978871
2500,0.0809947,1.42177,0.978871
2600,0.0730977,1.41656,0.978871
2700,0.0659707,1.43739,0.978871
2800,0.0595386,1.43219,0.978871
2900,0.0537335,1.44984,0.978871
3000,0.0484945,1.3665,0.978871
3100,0.0437663,1.35609,0.978871
3200,0.0394991,1.39775,0.978871
3300,0.0356479,1.36129,0.978871
3400,0.0321723,1.29879,0.978871
3500,0.0290355,1.25713,0.978871
3600,0.0262045,1.13502,0.978871
3700,0.0236496,1.1052,0.978871
3800,0.0213437,1.12285,0.978871
3900,0.0192627,1.10722,0.978871
4000,0.0173846,1.10722,0.978871
4100,0.0156896,1.13008,0.978871
4200,0.0141599,1.07568,0.978871
4300,0.0127793,1.04645,0.978871
4400,0.0115333,1.06729,0.978871
4500,0.0104088,1.06208,0.978871
4600,0.00939395,1.03604,0.978871
4700,0.00847804,1.0505,0.978871
4800,0.00765143,1.02128,0.978871
4900,0.00690541,1.02128,0.978871
5000,0.00623214,1.02648,0.978871
5100,0.0056245,1.02128,0.978871
5200,0.00507611,1.00565,0.978871
