temperature,avg_cost,max_cost,min_cost
1,0.99608,1.00405,0.978007
0.95,0.99473,1.00086,0.982055
0.9025,0.999219,1.03616,0.987264
0.857375,1.02606,1.04137,1.02054
0.814506,1.00698,1.02575,0.993337
0.773781,1.00823,1.05584,0.998545
0.735092,1.0328,1.05265,1.0078
0.698337,1.05968,1.09634,1.02343
0.66342,1.07168,1.10155,1.05352
0.630249,1.08229,1.10242,1.04831
0.598737,1.09231,1.10242,1.07637
0.5688,1.09346,1.12325,1.06885
0.54036,1.07764,1.09139,1.06364
0.513342,1.13782,1.16199,1.07865
0.487675,1.16407,1.19324,1.15157
0.463291,1.17526,1.18974,1.14807
0.440127,1.2214,1.2314,1.21578
0.41812,1.19855,1.2314,1.17613
0.397214,1.13676,1.17613,1.109
0.377354,1.11923,1.12576,1.09972
0.358486,1.11598,1.1246,1.10377
0.340562,1.10691,1.12344,1.08814
0.323534,1.14675,1.16192,1.12344
0.307357,1.12921,1.1463,1.11505
0.291989,1.14828,1.16395,1.12546
0.27739,1.15707,1.16395,1.14832
0.26352,1.20301,1.24207,1.16915
0.250344,1.28686,1.31499,1.25249
0.237827,1.30645,1.31499,1.29936
0.225936,1.33822,1.35665,1.30457
0.214639,1.34165,1.34624,1.33061
0.203907,1.30905,1.34103,1.27853
0.193711,1.27811,1.28895,1.2629
0.184026,1.31325,1.33582,1.28895
0.174825,1.32993,1.33785,1.32222
0.166083,1.32962,1.34305,1.29097
0.157779,1.24857,1.29618,1.23368
0.14989,1.22191,1.23368,1.21285
0.142396,1.2241,1.22847,1.20764
0.135276,1.20035,1.21805,1.1816
0.128512,1.1642,1.1816,1.15035
0.122087,1.14243,1.16597,1.11389
0.115982,1.14367,1.16597,1.1107
0.110183,1.13377,1.14919,1.11273
0.104674,1.14387,1.15439,1.13356
0.0994403,1.15294,1.1596,1.14398
0.0944682,1.12544,1.15439,1.10231
0.0897448,1.11012,1.13877,1.08148
0.0852576,1.08335,1.08669,1.08148
0.0809947,1.08804,1.0971,1.08669
0.076945,1.0896,1.10231,1.08148
0.0730977,1.09794,1.11273,1.09189
0.0694428,1.10439,1.13356,1.07627
0.0659707,1.10071,1.11475,1.07627
0.0626722,1.12468,1.1324,1.11475
0.0595386,1.11667,1.12719,1.10636
0.0565616,1.10636,1.12198,1.10115
0.0537335,1.12626,1.14282,1.12198
0.0510469,1.12917,1.13761,1.12198
0.0484945,1.13157,1.15323,1.11678
0.0460698,1.11198,1.1324,1.10115
0.0437663,1.07793,1.11678,1.06874
0.041578,1.07251,1.08639,1.06874
0.0394991,1.06251,1.06556,1.05717
0.0375241,1.11185,1.12487,1.06237
0.0356479,1.08846,1.12487,1.07886
0.0338655,1.07178,1.07886,1.06845
0.0321723,1.10865,1.12053,1.06845
0.0305636,1.11698,1.14136,1.10172
0.0290355,1.13235,1.14339,1.12255
0.0275837,1.17151,1.17985,1.13818
0.0262045,1.12682,1.13818,1.11735
0.0248943,1.11682,1.12776,1.11214
0.0236496,1.12172,1.12776,1.11735
0.0224671,1.12182,1.13297,1.11214
0.0213437,1.12537,1.13818,1.11214
0.0202765,1.14912,1.16422,1.13818
0.0192627,1.15388,1.17464,1.14339
0.0182996,1.18072,1.18708,1.16624
0.0173846,1.16385,1.18187,1.15062
0.0165154,1.14083,1.15583,1.11416
0.0156896,1.11593,1.12458,1.10374
0.0149051,1.13614,1.1402,1.12458
0.0141599,1.11822,1.14541,1.09854
0.0134519,1.10173,1.11098,1.08494
0.0127793,1.09671,1.10056,1.08494
0.0121403,1.09462,1.10056,1.08494
0.0115333,1.08212,1.09535,1.07973
0.0109566,1.07827,1.08494,1.07452
0.0104088,1.06931,1.07973,1.0641
0.00988836,1.06962,1.07452,1.0641
0.00939395,1.05525,1.0641,1.04327
0.00892425,1.06442,1.06931,1.05369
0.00847804,1.07023,1.07452,1.0369
0.00805413,1.04013,1.04732,1.0369
0.00765143,1.03711,1.04732,1.03169
0.00726886,1.02242,1.03169,1.01607
0.00690541,1.01034,1.01607,1.00565
0.00656014,1.01086,1.01086,1.01086
0.00623214,1.00867,1.01086,0.995234
0.00592053,0.998359,1.00044,0.995234
0.0056245,0.993984,1.00044,0.990026
0.00534328,1.00001,1.00247,0.99205
0.00507611,1.00309,1.00768,0.997259
