iteration,temp,current_cost,best_cost
100,0.95,0.972799,0.962962
200,0.857375,1.02069,0.962962
300,0.773781,1.06177,0.962962
400,0.698337,1.1263,0.962962
500,0.630249,1.1059,0.962962
600,0.5688,1.07088,0.962962
700,0.513342,1.15391,0.962962
800,0.463291,1.14695,0.962962
900,0.41812,1.12453,0.962962
1000,0.377354,0.993579,0.961317
1100,0.340562,1.04928,0.939904
1200,0.307357,1.04147,0.939904
1300,0.27739,1.04349,0.939904
1400,0.250344,1.16068,0.939904
1500,0.225936,1.28669,0.939904
1600,0.203907,1.19294,0.939904
1700,0.184026,1.27989,0.939904
1800,0.166083,1.14708,0.939904
1900,0.14989,1.09239,0.939904
2000,0.135276,1.06895,0.939904
2100,0.122087,1.10801,0.939904
2200,0.110183,1.07879,0.939904
2300,0.0994403,1.07098,0.939904
2400,0.0897448,0.906914,0.906914
2500,0.0809947,0.915739,0.906914
2600,0.0730977,0.962614,0.900114
2700,0.0659707,0.963626,0.900114
2800,0.0595386,0.949013,0.900114
2900,0.0537335,1.01933,0.900114
3000,0.0484945,1.02714,0.900114
3100,0.0437663,0.957838,0.900114
3200,0.0394991,0.904162,0.900114
3300,0.0356479,0.83385,0.810412
3400,0.0321723,0.9208,0.810412
3500,0.0290355,0.9833,0.810412
3600,0.0262045,0.959862,0.810412
3700,0.0236496,0.959862,0.810412
3800,0.0213437,0.991112,0.810412
3900,0.0192627,1.02337,0.810412
4000,0.0173846,1.00775,0.810412
4100,0.0156896,0.929624,0.810412
4200,0.0141599,0.906187,0.810412
4300,0.0127793,0.808673,0.808673
4400,0.0115333,0.801872,0.80086
4500,0.0104088,0.801872,0.786247
4600,0.00939395,0.795072,0.779447
4700,0.00847804,0.751234,0.751234
4800,0.00765143,0.782484,0.751234
4900,0.00690541,0.751234,0.743421
5000,0.00623214,0.751234,0.743421
5100,0.0056245,0.728808,0.720996
5200,0.00507611,0.706383,0.705371
