iteration,temp,current_cost,best_cost
100,0.95,1.10545,1
200,0.857375,1.09764,1
300,0.773781,0.965239,0.956414
400,0.698337,0.899829,0.899829
500,0.630249,0.986779,0.884204
600,0.5688,1.0024,0.884204
700,0.513342,0.994591,0.884204
800,0.463291,1.14303,0.884204
900,0.41812,1.21334,0.884204
1000,0.377354,1.30709,0.884204
1100,0.340562,1.29147,0.884204
1200,0.307357,1.1899,0.884204
1300,0.27739,1.06592,0.884204
1400,0.250344,1.25342,0.884204
1500,0.225936,1.34717,0.884204
1600,0.203907,1.3706,0.884204
1700,0.184026,1.29248,0.884204
1800,0.166083,1.2388,0.884204
1900,0.14989,1.20857,0.884204
2000,0.135276,1.01426,0.884204
2100,0.122087,1.06316,0.884204
2200,0.110183,1.22723,0.884204
2300,0.0994403,1.20683,0.884204
2400,0.0897448,1.28495,0.884204
2500,0.0809947,1.21464,0.884204
2600,0.0730977,1.1844,0.884204
2700,0.0659707,1.2401,0.884204
2800,0.0595386,1.13072,0.884204
2900,0.0537335,1.13072,0.884204
3000,0.0484945,1.25572,0.884204
3100,0.0437663,1.23229,0.884204
3200,0.0394991,1.20104,0.884204
3300,0.0356479,1.19322,0.884204
3400,0.0321723,1.22447,0.884204
3500,0.0290355,1.15416,0.884204
3600,0.0262045,1.18845,0.884204
3700,0.0236496,1.17384,0.884204
3800,0.0213437,1.18367,0.884204
3900,0.0192627,1.17586,0.884204
4000,0.0173846,1.12218,0.884204
4100,0.0156896,1.09093,0.884204
4200,0.0141599,1.04406,0.884204
4300,0.0127793,0.95031,0.884204
4400,0.0115333,0.98156,0.884204
4500,0.0104088,0.965935,0.884204
4600,0.00939395,0.872185,0.864372
4700,0.00847804,0.926872,0.864372
4800,0.00765143,0.895622,0.864372
4900,0.00690541,0.88781,0.864372
5000,0.00623214,0.903435,0.864372
5100,0.0056245,0.85656,0.85656
5200,0.00507611,0.834135,0.834135
