iteration,temp,current_cost,best_cost
100,0.95,1.02356,0.928802
200,0.857375,1.17981,0.928802
300,0.773781,1.31263,0.928802
400,0.698337,1.25098,0.928802
500,0.630249,1.31652,0.928802
600,0.5688,1.37323,0.928802
700,0.513342,1.28729,0.928802
800,0.463291,1.38885,0.928802
900,0.41812,1.28729,0.928802
1000,0.377354,1.29915,0.928802
1100,0.340562,1.34603,0.928802
1200,0.307357,1.15533,0.928802
1300,0.27739,1.13016,0.928802
1400,0.250344,1.1478,0.928802
1500,0.225936,1.06288,0.928802
1600,0.203907,1.00139,0.928802
1700,0.184026,0.966378,0.91169
1800,0.166083,0.989815,0.91169
1900,0.14989,1.11105,0.91169
2000,0.135276,1.18918,0.91169
2100,0.122087,1.26151,0.91169
2200,0.110183,1.23909,0.91169
2300,0.0994403,1.16096,0.91169
2400,0.0897448,0.9344,0.91169
2500,0.0809947,0.981275,0.91169
2600,0.0730977,1.06721,0.91169
2700,0.0659707,1.16878,0.91169
2800,0.0595386,1.16878,0.91169
2900,0.0537335,1.09846,0.91169
3000,0.0484945,1.08385,0.91169
3100,0.0437663,1.0526,0.91169
3200,0.0394991,0.951037,0.91169
3300,0.0356479,0.810412,0.8026
3400,0.0321723,0.76455,0.747912
3500,0.0290355,0.757749,0.7333
3600,0.0262045,0.742124,0.7333
3700,0.0236496,0.757749,0.7333
3800,0.0213437,0.774386,0.7333
3900,0.0192627,0.761798,0.7333
4000,0.0173846,0.757022,0.7333
4100,0.0156896,0.711159,0.679909
4200,0.0141599,0.705371,0.679909
4300,0.0127793,0.713183,0.679909
4400,0.0115333,0.752246,0.679909
4500,0.0104088,0.705371,0.679909
4600,0.00939395,0.681933,0.674121
4700,0.00847804,0.677157,0.674121
4800,0.00765143,0.693794,0.674121
4900,0.00690541,0.663556,0.662544
5000,0.00623214,0.656756,0.647931
5100,0.0056245,0.672381,0.647931
5200,0.00507611,0.664569,0.647931
