temperature,avg_cost,max_cost,min_cost
1,1.06134,1.12124,1
0.95,1.13003,1.15812,1.09562
0.9025,1.11623,1.1367,1.09764
0.857375,1.11889,1.16014,1.08983
0.814506,1.08594,1.12396,1.05364
0.773781,1.00084,1.06955,0.956414
0.735092,0.93138,0.965239,0.914442
0.698337,0.908735,0.923267,0.899829
0.66342,0.89811,0.915454,0.884204
0.630249,0.926012,0.986779,0.915454
0.598737,1.0035,1.01803,0.986779
0.5688,1.00162,1.01803,0.986779
0.54036,1.02069,1.0649,0.986779
0.513342,1.00303,1.01803,0.986779
0.487675,1.00772,1.04928,0.994591
0.463291,1.06522,1.14303,1.03365
0.440127,1.18428,1.26803,1.13522
0.41812,1.20131,1.22897,1.17428
0.397214,1.23334,1.28365,1.20553
0.377354,1.29147,1.30709,1.28365
0.358486,1.29506,1.30709,1.28365
0.340562,1.29256,1.30709,1.28365
0.323534,1.29053,1.30709,1.24459
0.307357,1.25959,1.30709,1.1899
0.291989,1.12897,1.20553,1.08053
0.27739,1.03606,1.08053,1.00342
0.26352,1.13404,1.21435,1.06592
0.250344,1.24935,1.29248,1.19873
0.237827,1.26623,1.27685,1.25342
0.225936,1.26951,1.34717,1.25342
0.214639,1.34904,1.35498,1.33935
0.203907,1.35482,1.3706,1.34717
0.193711,1.37623,1.40185,1.36279
0.184026,1.33592,1.3706,1.29248
0.174825,1.26529,1.29248,1.21435
0.166083,1.22588,1.24662,1.21435
0.157779,1.24189,1.27005,1.21638
0.14989,1.19716,1.232,1.1695
0.142396,1.12314,1.20857,1.02888
0.135276,1.03286,1.04551,1.01426
0.128512,1.01012,1.01528,0.999652
0.122087,1.04145,1.06316,1.00066
0.115982,1.10691,1.11785,1.06316
0.110183,1.16801,1.22723,1.11004
0.104674,1.22754,1.23504,1.21941
0.0994403,1.20124,1.23026,1.14433
0.0944682,1.21667,1.22245,1.20683
0.0897448,1.23745,1.28495,1.1912
0.0852576,1.23683,1.28495,1.21464
0.0809947,1.22683,1.23808,1.20683
0.076945,1.20205,1.22346,1.1844
0.0730977,1.18706,1.20003,1.17659
0.0694428,1.17174,1.21565,1.14534
0.0659707,1.22124,1.2401,1.20003
0.0626722,1.21979,1.2401,1.18541
0.0595386,1.16947,1.20885,1.13072
0.0565616,1.12994,1.13854,1.1151
0.0537335,1.12729,1.13854,1.12291
0.0510469,1.14291,1.15416,1.13072
0.0484945,1.18635,1.25572,1.14635
0.0460698,1.24526,1.27135,1.23229
0.0437663,1.24338,1.27135,1.22447
0.041578,1.22572,1.2401,1.20104
0.0394991,1.18276,1.20104,1.1776
0.0375241,1.20463,1.22447,1.19322
0.0356479,1.1976,1.20104,1.19322
0.0338655,1.21463,1.23229,1.19322
0.0321723,1.22385,1.23229,1.20104
0.0305636,1.18401,1.22447,1.15416
0.0290355,1.16401,1.16979,1.15416
0.0275837,1.14105,1.16197,1.10251
0.0262045,1.15298,1.19626,1.13376
0.0248943,1.20756,1.2197,1.18165
0.0236496,1.18149,1.18946,1.17384
0.0224671,1.18271,1.19829,1.16704
0.0213437,1.17916,1.18367,1.16805
0.0202765,1.18008,1.18367,1.17586
0.0192627,1.17555,1.18367,1.16805
0.0182996,1.15258,1.17586,1.14461
0.0173846,1.13504,1.15242,1.12218
0.0165154,1.12484,1.13781,1.09875
0.0156896,1.06953,1.09875,1.04406
0.0149051,1.07547,1.09093,1.0675
0.0141599,1.05828,1.0675,1.03625
0.0134519,0.962341,1.04406,0.934685
0.0127793,0.94281,0.95031,0.926872
0.0121403,0.939529,0.95031,0.934685
0.0115333,0.96406,0.997185,0.934685
0.0109566,0.973279,0.98156,0.958122
0.0104088,0.963279,0.965935,0.958122
0.00988836,0.938122,0.965935,0.872185
0.00939395,0.872654,0.879997,0.864372
0.00892425,0.895779,0.91906,0.872185
0.00847804,0.91906,0.926872,0.911247
0.00805413,0.919216,0.926872,0.911247
0.00765143,0.894529,0.91906,0.88781
0.00726886,0.89031,0.895622,0.88781
0.00690541,0.88531,0.895622,0.879997
0.00656014,0.903435,0.911247,0.88781
0.00623214,0.908904,0.911247,0.903435
0.00592053,0.891091,0.903435,0.872185
0.0056245,0.861091,0.872185,0.85656
0.00534328,0.864404,0.865385,0.85656
0.00507611,0.843666,0.857572,0.834135
