temperature,avg_cost,max_cost,min_cost
1,0.949549,1.00101,0.928802
0.95,0.99872,1.047,0.961064
0.9025,1.07747,1.1095,1.03138
0.857375,1.11528,1.17981,1.07825
0.814506,1.20794,1.25794,1.17981
0.773781,1.27481,1.32044,1.21106
0.735092,1.31336,1.34068,1.29279
0.698337,1.29011,1.34169,1.24317
0.66342,1.26261,1.28425,1.2462
0.630249,1.31605,1.34777,1.26183
0.598737,1.33167,1.33214,1.31652
0.5688,1.33751,1.39667,1.3087
0.54036,1.38198,1.39667,1.37323
0.513342,1.3426,1.40448,1.28729
0.487675,1.30245,1.31854,1.28729
0.463291,1.31838,1.38885,1.2951
0.440127,1.35463,1.43573,1.32635
0.41812,1.3287,1.36542,1.28729
0.397214,1.28097,1.2951,1.21321
0.377354,1.26493,1.29915,1.21321
0.358486,1.33868,1.35384,1.28353
0.340562,1.33946,1.34603,1.3304
0.323534,1.2654,1.34603,1.2054
0.307357,1.20719,1.25228,1.15533
0.291989,1.14127,1.18658,1.10469
0.27739,1.12226,1.14578,1.09688
0.26352,1.11344,1.13016,1.09109
0.250344,1.15492,1.17023,1.09109
0.237827,1.13863,1.1478,1.13218
0.225936,1.08538,1.13319,1.04725
0.214639,1.0685,1.08632,1.05507
0.203907,1.04502,1.07069,1.00139
0.193711,0.926598,1.0092,0.91169
0.184026,0.928253,0.966378,0.91169
0.174825,0.963409,0.966378,0.958565
0.166083,1.00841,1.03669,0.966378
0.157779,0.985011,1.01325,0.946989
0.14989,1.02511,1.11105,0.931364
0.142396,1.09668,1.11886,1.04074
0.135276,1.21965,1.27511,1.11886
0.128512,1.21761,1.25168,1.18918
0.122087,1.2623,1.27613,1.25168
0.115982,1.26952,1.29276,1.2537
0.110183,1.25378,1.27034,1.23909
0.104674,1.21659,1.23909,1.1844
0.0994403,1.18096,1.19221,1.16096
0.0944682,1.05987,1.1844,0.973463
0.0897448,0.954869,0.989088,0.918775
0.0852576,0.96815,0.9969,0.926588
0.0809947,0.984869,0.989088,0.973463
0.076945,0.988619,1.02034,0.973463
0.0730977,1.05331,1.06721,1.02034
0.0694428,1.09987,1.15315,1.06721
0.0659707,1.15643,1.17659,1.14534
0.0626722,1.19081,1.22346,1.16096
0.0595386,1.16768,1.22346,1.14534
0.0565616,1.14643,1.16878,1.10628
0.0537335,1.09831,1.11409,1.09065
0.0510469,1.10513,1.1219,1.08284
0.0484945,1.08119,1.08385,1.07604
0.0460698,1.07807,1.09166,1.06041
0.0437663,1.07057,1.08385,1.04479
0.041578,1.04276,1.0526,1.03697
0.0394991,1.01526,1.0526,0.943225
0.0375241,0.926037,0.951037,0.857287
0.0356479,0.821506,0.849475,0.8026
0.0338655,0.78635,0.810412,0.747912
0.0321723,0.75753,0.76455,0.747912
0.0305636,0.750175,0.76455,0.7333
0.0290355,0.770006,0.788999,0.756737
0.0275837,0.762437,0.765562,0.757749
0.0262045,0.761968,0.773374,0.742124
0.0248943,0.766812,0.781187,0.742124
0.0236496,0.767124,0.773374,0.757749
0.0224671,0.756187,0.765562,0.742124
0.0213437,0.781901,0.790011,0.765562
0.0202765,0.774386,0.782199,0.766574
0.0192627,0.765957,0.775399,0.759774
0.0182996,0.760096,0.76281,0.747185
0.0173846,0.761967,0.779447,0.75601
0.0165154,0.728491,0.757022,0.711159
0.0156896,0.702721,0.718971,0.679909
0.0149051,0.715687,0.719984,0.705371
0.0141599,0.707714,0.713183,0.705371
0.0134519,0.724902,0.744433,0.705371
0.0127793,0.720683,0.736621,0.713183
0.0121403,0.721621,0.728808,0.713183
0.0115333,0.744746,0.767871,0.736621
0.0109566,0.744433,0.744433,0.744433
0.0104088,0.725839,0.744433,0.705371
0.00988836,0.692714,0.713183,0.689746
0.00939395,0.696621,0.705371,0.674121
0.00892425,0.682879,0.690758,0.681933
0.00847804,0.689539,0.69177,0.676145
0.00805413,0.679061,0.685982,0.677157
0.00765143,0.690201,0.693794,0.678169
0.00726886,0.687388,0.693794,0.670357
0.00690541,0.668467,0.670357,0.662544
0.00656014,0.656994,0.663556,0.647931
0.00623214,0.654798,0.656756,0.647931
0.00592053,0.6541,0.656756,0.648944
0.0056245,0.660819,0.672381,0.648944
0.00534328,0.666912,0.672381,0.664569
0.00507611,0.6666,0.672381,0.664569
