iteration,temp,current_cost,best_cost
100,0.95,1.05279,0.982477
200,0.857375,1.11845,0.970901
300,0.773781,1.16258,0.970901
400,0.698337,1.34226,0.970901
500,0.630249,1.242,0.970901
600,0.5688,1.28207,0.970901
700,0.513342,1.39347,0.970901
800,0.463291,1.27932,0.970901
900,0.41812,1.36526,0.970901
1000,0.377354,1.21682,0.970901
1100,0.340562,1.11931,0.970901
1200,0.307357,1.18282,0.970901
1300,0.27739,1.22969,0.970901
1400,0.250344,1.37813,0.970901
1500,0.225936,1.40157,0.970901
1600,0.203907,1.44844,0.970901
1700,0.184026,1.41719,0.970901
1800,0.166083,1.43282,0.970901
1900,0.14989,1.55001,0.970901
2000,0.135276,1.40258,0.970901
2100,0.122087,1.43383,0.970901
2200,0.110183,1.43383,0.970901
2300,0.0994403,1.3978,0.970901
2400,0.0897448,1.46812,0.970901
2500,0.0809947,1.42905,0.970901
2600,0.0730977,1.42124,0.970901
2700,0.0659707,1.41343,0.970901
2800,0.0595386,1.35093,0.970901
2900,0.0537335,1.26933,0.970901
3000,0.0484945,1.26253,0.970901
3100,0.0437663,1.27034,0.970901
3200,0.0394991,1.27135,0.970901
3300,0.0356479,1.14635,0.970901
3400,0.0321723,1.09267,0.970901
3500,0.0290355,1.14837,0.970901
3600,0.0262045,1.14056,0.970901
3700,0.0236496,1.11032,0.970901
3800,0.0213437,1.12595,0.970901
3900,0.0192627,1.17282,0.970901
4000,0.0173846,1.08689,0.970901
4100,0.0156896,1.06345,0.970901
4200,0.0141599,1.0322,0.970901
4300,0.0127793,1.01759,0.970901
4400,0.0115333,1.05766,0.970901
4500,0.0104088,1.03524,0.970901
4600,0.00939395,1.01961,0.970901
4700,0.00847804,0.990385,0.970901
4800,0.00765143,0.927885,0.920072
4900,0.00690541,0.920072,0.920072
5000,0.00623214,0.927885,0.920072
5100,0.0056245,0.935697,0.920072
5200,0.00507611,0.920072,0.920072
