temperature,avg_cost,max_cost,min_cost
1,1.01376,1.02445,1
0.95,1.03492,1.04007,1.02445
0.9025,1.03808,1.07234,1.00101
0.857375,1.05849,1.06554,1.05295
0.814506,1.04282,1.07348,1.00316
0.773781,1.04598,1.05004,1.0266
0.735092,1.04359,1.05785,1.0247
0.698337,1.08864,1.19759,1.03353
0.66342,1.17993,1.19759,1.15853
0.630249,1.20178,1.22884,1.15071
0.598737,1.17326,1.19844,1.16618
0.5688,1.17485,1.19844,1.12813
0.54036,1.03839,1.12813,0.995603
0.513342,1.09248,1.1206,1.08154
0.487675,1.13036,1.16849,1.09717
0.463291,1.13162,1.16849,1.10599
0.440127,1.05396,1.1138,1.03568
0.41812,1.07037,1.1138,1.03568
0.397214,1.12896,1.14505,1.1138
0.377354,1.13146,1.16068,1.10599
0.358486,1.17755,1.19193,1.12943
0.340562,1.17802,1.30912,1.12162
0.323534,1.30583,1.32474,1.26224
0.307357,1.27552,1.28568,1.26224
0.291989,1.25599,1.27005,1.23099
0.27739,1.21787,1.23099,1.19974
0.26352,1.20935,1.21638,1.18513
0.250344,1.16388,1.21638,1.11482
0.237827,1.13857,1.14607,1.11482
0.225936,1.08372,1.107,1.06794
0.214639,1.03403,1.06794,0.982003
0.203907,0.988878,0.997628,0.97419
0.193711,1.00482,1.0445,0.982003
0.184026,0.975753,0.989815,0.966378
0.174825,0.921847,0.966378,0.864815
0.166083,0.872315,0.88044,0.857003
0.157779,0.803253,0.864815,0.763253
0.14989,0.896534,0.958565,0.81794
0.142396,0.960753,0.997628,0.94294
0.135276,1.02527,1.05333,0.989815
0.128512,1.04301,1.05333,1.0377
0.122087,1.0475,1.08458,0.999652
0.115982,0.996882,1.03394,0.955814
0.110183,1.04113,1.05738,1.03394
0.104674,1.04606,1.08183,1.01253
0.0994403,1.02331,1.0594,1.00471
0.0944682,1.07112,1.16096,1.05159
0.0897448,1.13893,1.14534,1.12971
0.0852576,1.15846,1.17659,1.15315
0.0809947,1.14174,1.17659,1.09065
0.076945,1.12018,1.14534,1.09065
0.0730977,1.09612,1.13753,1.06721
0.0694428,1.09432,1.13072,1.06822
0.0659707,1.07166,1.14635,1.03697
0.0626722,1.11658,1.15416,1.05564
0.0595386,1.11134,1.13376,1.0947
0.0565616,1.08988,1.11915,1.04507
0.0537335,1.06092,1.06952,1.0539
0.0510469,1.05741,1.06272,1.05491
0.0484945,1.16741,1.20335,1.05491
0.0460698,1.13694,1.19553,1.13303
0.0437663,1.13569,1.15647,1.12522
0.041578,1.141,1.15647,1.12522
0.0394991,1.10374,1.12522,1.09397
0.0375241,1.06811,1.07936,1.04811
0.0356479,1.05967,1.07936,1.04811
0.0338655,1.01951,1.07936,1.00123
0.0321723,1.00061,1.00905,0.993421
0.0305636,0.989671,1.00905,0.985609
0.0290355,0.97514,0.993421,0.962171
0.0275837,0.966234,0.977796,0.946546
0.0262045,0.926859,0.954359,0.915296
0.0248943,0.918265,0.923109,0.899671
0.0236496,0.910296,0.930921,0.899671
0.0224671,0.911234,0.915296,0.907484
0.0213437,0.922373,0.947558,0.907484
0.0202765,0.918496,0.947558,0.900683
0.0192627,0.91434,0.925133,0.908496
0.0182996,0.940602,0.972008,0.91732
0.0173846,0.988648,1.01888,0.959419
0.0165154,0.940669,0.982857,0.904732
0.0156896,0.868638,0.904732,0.834419
0.0149051,0.808869,0.835431,0.796369
0.0141599,0.796441,0.804181,0.789569
0.0134519,0.78023,0.790581,0.775968
0.0127793,0.783276,0.80143,0.775968
0.0121403,0.798148,0.809242,0.77018
0.0115333,0.803305,0.809242,0.785805
0.0109566,0.801117,0.809242,0.793617
0.0104088,0.794398,0.80143,0.777992
0.00988836,0.783267,0.786817,0.771192
0.00939395,0.762056,0.772204,0.749779
0.00892425,0.744622,0.757591,0.726341
0.00847804,0.746341,0.749779,0.741966
0.00805413,0.727591,0.741966,0.718529
0.00765143,0.709767,0.718529,0.696103
0.00726886,0.690634,0.696103,0.680478
0.00690541,0.676416,0.688291,0.664853
0.00656014,0.675947,0.680478,0.664853
0.00623214,0.660791,0.664853,0.657041
0.00592053,0.646884,0.657041,0.641416
0.0056245,0.650322,0.657041,0.641416
0.00534328,0.656416,0.664853,0.649228
0.00507611,0.666103,0.672666,0.664853
