temperature,avg_cost,max_cost,min_cost
1,0.990436,1.00202,0.962962
0.95,0.985698,0.995224,0.964986
0.9025,0.989922,1.04412,0.972799
0.857375,1.02897,1.05194,1.02069
0.814506,0.997763,1.0285,0.975835
0.773781,0.998179,1.06959,0.983648
0.735092,1.03223,1.06278,0.993484
0.698337,1.0713,1.1263,1.01692
0.66342,1.08646,1.13411,1.05801
0.630249,1.09979,1.12933,1.0502
0.598737,1.11418,1.12933,1.09027
0.5688,1.11371,1.16058,1.07088
0.54036,1.0533,1.08651,1.03267
0.513342,1.11766,1.15391,1.02891
0.487675,1.15703,1.20078,1.13828
0.463291,1.13107,1.16953,1.08445
0.440127,1.19445,1.20945,1.18601
0.41812,1.15896,1.20945,1.12453
0.397214,1.05494,1.12453,1.00762
0.377354,0.987321,0.993579,0.961317
0.358486,0.982468,0.994591,0.963341
0.340562,0.991779,1.04928,0.939904
0.323534,1.08194,1.10397,1.04928
0.307357,1.0549,1.08053,1.03365
0.291989,1.08225,1.10498,1.04928
0.27739,1.06515,1.10498,1.02005
0.26352,1.07115,1.09037,1.0513
0.250344,1.12943,1.1763,1.10599
0.237827,1.23662,1.3013,1.16068
0.225936,1.2957,1.30912,1.28669
0.214639,1.28763,1.2945,1.27107
0.203907,1.23872,1.28669,1.19294
0.193711,1.19232,1.20857,1.1695
0.184026,1.26259,1.30232,1.20857
0.174825,1.21333,1.27989,1.20176
0.166083,1.20505,1.2252,1.14708
0.157779,1.08348,1.15489,1.06114
0.14989,1.06973,1.1002,1.0377
0.142396,1.10926,1.11583,1.08458
0.135276,1.09005,1.10801,1.06895
0.128512,1.08786,1.11583,1.04551
0.122087,1.0727,1.10801,1.02989
0.115982,1.07343,1.10801,1.02309
0.110183,1.05566,1.07879,1.0241
0.104674,1.0677,1.0866,1.05535
0.0994403,1.0766,1.0866,1.06316
0.0944682,1.03473,1.07879,0.985039
0.0897448,0.949883,0.992852,0.906914
0.0852576,0.910678,0.915739,0.906914
0.0809947,0.916364,0.923551,0.915739
0.076945,0.91277,0.939176,0.900114
0.0730977,0.938239,0.962614,0.931364
0.0694428,0.933864,0.962614,0.907926
0.0659707,0.937961,0.963626,0.907926
0.0626722,0.975776,0.980263,0.963626
0.0595386,0.964169,0.980263,0.949013
0.0565616,0.956357,0.980263,0.941201
0.0537335,1.02667,1.05058,0.980263
0.0510469,1.02292,1.03495,1.01151
0.0484945,1.03292,1.05839,1.02714
0.0460698,1.02229,1.05058,1.01151
0.0437663,0.93758,1.02714,0.90315
0.041578,0.950963,0.957838,0.942213
0.0394991,0.912719,0.918775,0.904162
0.0375241,0.905412,0.911975,0.89635
0.0356479,0.836037,0.911975,0.810412
0.0338655,0.834371,0.842675,0.818225
0.0321723,0.902987,0.9208,0.842675
0.0305636,0.962206,0.998925,0.944237
0.0290355,0.991893,1.00674,0.9833
0.0275837,0.9833,0.9833,0.9833
0.0262045,0.968768,0.9833,0.959862
0.0248943,0.945018,0.959862,0.936425
0.0236496,0.9508,0.959862,0.944237
0.0224671,0.963612,0.967675,0.959862
0.0213437,0.972987,0.991112,0.959862
0.0202765,0.996268,1.00674,0.9833
0.0192627,0.995267,1.02337,0.9833
0.0182996,1.04619,1.05462,1.02337
0.0173846,1.02759,1.05462,1.00775
0.0165154,0.980249,1.00775,0.937437
0.0156896,0.926968,0.937437,0.921812
0.0149051,0.936187,0.945249,0.929624
0.0141599,0.909155,0.937437,0.890562
0.0134519,0.838558,0.846723,0.815473
0.0127793,0.826957,0.83211,0.808673
0.0121403,0.824298,0.83211,0.808673
0.0115333,0.804515,0.824298,0.80086
0.0109566,0.799685,0.809685,0.79406
0.0104088,0.79406,0.801872,0.786247
0.00988836,0.803333,0.810697,0.795072
0.00939395,0.791635,0.795072,0.779447
0.00892425,0.808041,0.810697,0.802885
0.00847804,0.809508,0.810697,0.751234
0.00805413,0.766546,0.790296,0.751234
0.00765143,0.791234,0.798109,0.782484
0.00726886,0.765452,0.782484,0.751234
0.00690541,0.747327,0.751234,0.743421
0.00656014,0.754515,0.759046,0.751234
0.00623214,0.755452,0.759046,0.751234
0.00592053,0.740614,0.759046,0.727796
0.0056245,0.723808,0.728808,0.720996
0.00534328,0.720058,0.728808,0.705371
0.00507611,0.705735,0.706383,0.705371
