iteration,temp,current_cost,best_cost
100,0.95,1.05396,0.958186
200,0.857375,1.18677,0.958186
300,0.773781,1.28052,0.958186
400,0.698337,1.28153,0.958186
500,0.630249,1.21394,0.958186
600,0.5688,1.25503,0.958186
700,0.513342,1.33603,0.958186
800,0.463291,1.40736,0.958186
900,0.41812,1.44642,0.958186
1000,0.377354,1.43861,0.958186
1100,0.340562,1.33024,0.958186
1200,0.307357,1.33126,0.958186
1300,0.27739,1.39376,0.958186
1400,0.250344,1.35469,0.958186
1500,0.225936,1.51094,0.958186
1600,0.203907,1.62813,0.958186
1700,0.184026,1.55001,0.958186
1800,0.166083,1.46508,0.958186
1900,0.14989,1.43383,0.958186
2000,0.135276,1.25414,0.958186
2100,0.122087,1.23071,0.958186
2200,0.110183,1.43383,0.958186
2300,0.0994403,1.48953,0.958186
2400,0.0897448,1.45828,0.958186
2500,0.0809947,1.37234,0.958186
2600,0.0730977,1.37234,0.958186
2700,0.0659707,1.41922,0.958186
2800,0.0595386,1.48953,0.958186
2900,0.0537335,1.50617,0.958186
3000,0.0484945,1.43586,0.958186
3100,0.0437663,1.39679,0.958186
3200,0.0394991,1.42804,0.958186
3300,0.0356479,1.36554,0.958186
3400,0.0321723,1.28742,0.958186
3500,0.0290355,1.27961,0.958186
3600,0.0262045,1.13898,0.958186
3700,0.0236496,1.0717,0.958186
3800,0.0213437,0.997628,0.958186
3900,0.0192627,0.99864,0.958186
4000,0.0173846,0.99184,0.958186
4100,0.0156896,0.969414,0.958186
4200,0.0141599,0.844699,0.828062
4300,0.0127793,0.830086,0.828062
4400,0.0115333,0.798836,0.798836
4500,0.0104088,0.791024,0.791024
4600,0.00939395,0.759774,0.744149
4700,0.00847804,0.741397,0.72476
4800,0.00765143,0.717959,0.717959
4900,0.00690541,0.702334,0.694522
5000,0.00623214,0.694522,0.694522
5100,0.0056245,0.686709,0.686709
5200,0.00507611,0.663272,0.663272
