temperature,avg_cost,max_cost,min_cost
1,1.04431,1.06452,1
0.95,1.06867,1.0978,1.05671
0.9025,1.07775,1.0891,1.05684
0.857375,1.06441,1.0891,1.03441
0.814506,1.06699,1.09691,1.02268
0.773781,1.0308,1.04612,1.02268
0.735092,1.03733,1.05494,1.02369
0.698337,1.08182,1.10963,1.04713
0.66342,1.10182,1.11744,1.08619
0.630249,1.13182,1.1565,1.10182
0.598737,1.17594,1.20439,1.13307
0.5688,1.23819,1.2679,1.17314
0.54036,1.24056,1.24446,1.22884
0.513342,1.23321,1.24446,1.22884
0.487675,1.24384,1.25228,1.22884
0.463291,1.33074,1.37048,1.22103
0.440127,1.36595,1.39391,1.33141
0.41812,1.36579,1.39391,1.33923
0.397214,1.3661,1.37829,1.34704
0.377354,1.31845,1.37829,1.27673
0.358486,1.29598,1.35485,1.26515
0.340562,1.30552,1.35919,1.27325
0.323534,1.28319,1.31332,1.24301
0.307357,1.38348,1.4227,1.2977
0.291989,1.39293,1.4159,1.36902
0.27739,1.37605,1.39246,1.36121
0.26352,1.36449,1.37683,1.3534
0.250344,1.36121,1.39246,1.30652
0.237827,1.28746,1.32215,1.2284
0.225936,1.30406,1.31433,1.2909
0.214639,1.2855,1.30753,1.22941
0.203907,1.28785,1.33097,1.23722
0.193711,1.27238,1.29191,1.24503
0.184026,1.28066,1.29972,1.26066
0.174825,1.30626,1.35542,1.26847
0.166083,1.35386,1.36323,1.34761
0.157779,1.35674,1.36425,1.3398
0.14989,1.3142,1.36425,1.25791
0.142396,1.26619,1.28134,1.25791
0.135276,1.31093,1.32822,1.28134
0.128512,1.33987,1.40056,1.30579
0.122087,1.37634,1.39274,1.36931
0.115982,1.35665,1.37712,1.34587
0.110183,1.37134,1.40056,1.35368
0.104674,1.31415,1.36931,1.29899
0.0994403,1.28915,1.30681,1.28337
0.0944682,1.26134,1.26774,1.24431
0.0897448,1.27728,1.29899,1.25993
0.0852576,1.22665,1.25993,1.21306
0.0809947,1.21024,1.22087,1.19743
0.076945,1.22103,1.22868,1.20524
0.0730977,1.23087,1.23649,1.22868
0.0694428,1.2267,1.25516,1.18484
0.0659707,1.23875,1.24734,1.22391
0.0626722,1.25937,1.27078,1.24734
0.0595386,1.29473,1.33328,1.27078
0.0565616,1.27867,1.34211,1.27179
0.0537335,1.33179,1.38117,1.24054
0.0510469,1.20257,1.24054,1.17023
0.0484945,1.17086,1.18586,1.15461
0.0460698,1.1682,1.17804,1.16242
0.0437663,1.12554,1.16242,1.06867
0.041578,1.07914,1.09992,1.04523
0.0394991,1.03505,1.06867,0.997628
0.0375241,1.01919,1.03669,0.989815
0.0356479,1.04258,1.06114,1.02107
0.0338655,1.0052,1.02208,0.983015
0.0321723,0.986452,0.99864,0.983015
0.0305636,0.97535,0.984027,0.96059
0.0290355,0.969579,0.986051,0.952777
0.0275837,1.01933,1.03293,0.986051
0.0262045,1.01824,1.02511,1.0173
0.0248943,0.982614,1.02511,0.907926
0.0236496,0.88027,0.907926,0.861051
0.0224671,0.882145,0.892301,0.868864
0.0213437,0.868551,0.868864,0.861051
0.0202765,0.819431,0.868864,0.768314
0.0192627,0.798371,0.831826,0.783939
0.0182996,0.828999,0.839638,0.808388
0.0173846,0.827682,0.856275,0.801588
0.0165154,0.828775,0.856275,0.8094
0.0156896,0.794713,0.8094,0.77815
0.0149051,0.778775,0.785963,0.762525
0.0141599,0.768932,0.77815,0.762525
0.0134519,0.755942,0.763537,0.748925
0.0127793,0.74119,0.748925,0.726499
0.0121403,0.666018,0.734312,0.650399
0.0115333,0.654305,0.658211,0.626961
0.0109566,0.629617,0.634774,0.626961
0.0104088,0.627586,0.634774,0.619149
0.00988836,0.618769,0.620161,0.611336
0.00939395,0.630161,0.635786,0.620161
0.00892425,0.632683,0.636798,0.621173
0.00847804,0.648673,0.660235,0.636798
0.00805413,0.637892,0.64461,0.628985
0.00765143,0.631642,0.636798,0.628985
0.00726886,0.637267,0.64461,0.628985
0.00690541,0.648117,0.661247,0.622185
0.00656014,0.624216,0.63781,0.614372
0.00623214,0.612908,0.623197,0.60656
0.00592053,0.597563,0.607572,0.591947
0.0056245,0.586241,0.592959,0.577334
0.00534328,0.589053,0.600772,0.577334
0.00507611,0.581084,0.585147,0.569522
