iteration,temp,current_cost,best_cost
100,0.95,0.965998,0.934748
200,0.857375,1.17014,0.934748
300,0.773781,0.993484,0.934748
400,0.698337,1.182,0.934748
500,0.630249,1.10112,0.934748
600,0.5688,1.30627,0.934748
700,0.513342,1.20774,0.934748
800,0.463291,1.18532,0.934748
900,0.41812,1.18835,0.934748
1000,0.377354,1.16953,0.934748
1100,0.340562,1.14233,0.934748
1200,0.307357,1.19022,0.934748
1300,0.27739,1.15201,0.934748
1400,0.250344,1.1442,0.934748
1500,0.225936,1.22435,0.934748
1600,0.203907,1.25285,0.934748
1700,0.184026,1.16691,0.934748
1800,0.166083,1.09081,0.934748
1900,0.14989,1.20901,0.934748
2000,0.135276,1.23245,0.934748
2100,0.122087,1.20322,0.934748
2200,0.110183,1.19642,0.934748
2300,0.0994403,1.27454,0.934748
2400,0.0897448,1.31361,0.934748
2500,0.0809947,1.13999,0.934748
2600,0.0730977,1.14882,0.934748
2700,0.0659707,1.1206,0.934748
2800,0.0595386,1.12842,0.934748
2900,0.0537335,1.05434,0.934748
3000,0.0484945,1.03973,0.934748
3100,0.0437663,0.945977,0.934748
3200,0.0394991,0.924564,0.923551
3300,0.0356479,1.01151,0.916751
3400,0.0321723,0.921812,0.898374
3500,0.0290355,0.797824,0.797824
3600,0.0262045,0.682661,0.682661
3700,0.0236496,0.721723,0.667036
3800,0.0213437,0.691485,0.667036
3900,0.0192627,0.64461,0.621173
4000,0.0173846,0.685697,0.621173
4100,0.0156896,0.677885,0.621173
4200,0.0141599,0.63101,0.621173
4300,0.0127793,0.576322,0.576322
4400,0.0115333,0.655459,0.576322
4500,0.0104088,0.665296,0.576322
4600,0.00939395,0.666308,0.576322
4700,0.00847804,0.661532,0.576322
4800,0.00765143,0.623482,0.576322
4900,0.00690541,0.615669,0.576322
5000,0.00623214,0.602069,0.576322
5100,0.0056245,0.594256,0.576322
5200,0.00507611,0.609881,0.576322
