iteration,temp,current_cost,best_cost
100,0.95,1.03226,1
200,0.857375,1.05295,1
300,0.773781,1.04223,1
400,0.698337,1.19759,1
500,0.630249,1.16618,1
600,0.5688,1.12813,1
700,0.513342,1.1206,0.995603
800,0.463291,1.1138,0.995603
900,0.41812,1.1138,0.995603
1000,0.377354,1.15287,0.995603
1100,0.340562,1.30912,0.995603
1200,0.307357,1.27005,0.995603
1300,0.27739,1.21537,0.995603
1400,0.250344,1.12263,0.995603
1500,0.225936,1.06794,0.995603
1600,0.203907,0.997628,0.97419
1700,0.184026,0.966378,0.966378
1800,0.166083,0.864815,0.857003
1900,0.14989,0.950753,0.763253
2000,0.135276,1.04551,0.763253
2100,0.122087,1.00746,0.763253
2200,0.110183,1.05738,0.763253
2300,0.0994403,1.0594,0.763253
2400,0.0897448,1.14534,0.763253
2500,0.0809947,1.13753,0.763253
2600,0.0730977,1.06721,0.763253
2700,0.0659707,1.14635,0.763253
2800,0.0595386,1.10352,0.763253
2900,0.0537335,1.06272,0.763253
3000,0.0484945,1.19553,0.763253
3100,0.0437663,1.15647,0.763253
3200,0.0394991,1.09498,0.763253
3300,0.0356479,1.07936,0.763253
3400,0.0321723,1.00905,0.763253
3500,0.0290355,0.962171,0.763253
3600,0.0262045,0.923109,0.763253
3700,0.0236496,0.907484,0.763253
3800,0.0213437,0.947558,0.763253
3900,0.0192627,0.925133,0.763253
4000,0.0173846,0.967232,0.763253
4100,0.0156896,0.834419,0.763253
4200,0.0141599,0.790581,0.763253
4300,0.0127793,0.80143,0.763253
4400,0.0115333,0.809242,0.763253
4500,0.0104088,0.785805,0.763253
4600,0.00939395,0.757591,0.749779
4700,0.00847804,0.741966,0.726341
4800,0.00765143,0.696103,0.696103
4900,0.00690541,0.672666,0.664853
5000,0.00623214,0.657041,0.657041
5100,0.0056245,0.657041,0.641416
5200,0.00507611,0.672666,0.641416
