iteration,temp,current_cost,best_cost
100,0.95,1.0217,0.969762
200,0.857375,1.05295,0.969762
300,0.773781,1.21701,0.969762
400,0.698337,1.24927,0.969762
500,0.630249,1.42896,0.969762
600,0.5688,1.54036,0.969762
700,0.513342,1.47005,0.969762
800,0.463291,1.40812,0.969762
900,0.41812,1.33894,0.969762
1000,0.377354,1.3942,0.969762
1100,0.340562,1.41084,0.969762
1200,0.307357,1.37105,0.969762
1300,0.27739,1.37987,0.969762
1400,0.250344,1.37408,0.969762
1500,0.225936,1.46204,0.969762
1600,0.203907,1.51673,0.969762
1700,0.184026,1.58704,0.969762
1800,0.166083,1.53236,0.969762
1900,0.14989,1.46306,0.969762
2000,0.135276,1.37712,0.969762
2100,0.122087,1.12712,0.969762
2200,0.110183,1.17501,0.969762
2300,0.0994403,1.20626,0.969762
2400,0.0897448,1.25313,0.969762
2500,0.0809947,1.30782,0.969762
2600,0.0730977,1.30782,0.969762
2700,0.0659707,1.48953,0.969762
2800,0.0595386,1.45929,0.969762
2900,0.0537335,1.37336,0.969762
3000,0.0484945,1.40461,0.969762
3100,0.0437663,1.33733,0.969762
3200,0.0394991,1.22795,0.969762
3300,0.0356479,1.24358,0.969762
3400,0.0321723,1.08458,0.969762
3500,0.0290355,1.12465,0.969762
3600,0.0262045,1.06215,0.969762
3700,0.0236496,1.04653,0.969762
3800,0.0213437,1.06418,0.968402
3900,0.0192627,1.03293,0.968402
4000,0.0173846,1.00949,0.968402
4100,0.0156896,0.978239,0.968402
4200,0.0141599,0.962614,0.962614
4300,0.0127793,0.954801,0.923551
4400,0.0115333,0.946989,0.923551
4500,0.0104088,0.946989,0.923551
4600,0.00939395,0.907926,0.907926
4700,0.00847804,0.900114,0.900114
4800,0.00765143,0.868864,0.868864
4900,0.00690541,0.842675,0.8026
5000,0.00623214,0.828062,0.8026
5100,0.0056245,0.822274,0.8026
5200,0.00507611,0.807661,0.798836
