temperature,avg_cost,max_cost,min_cost
0.2,1.02978,1.04109,1
0.19,1.04524,1.07436,1.03327
0.1805,1.05431,1.06566,1.0334
0.171475,1.04098,1.06566,1.01098
0.162901,1.05199,1.07348,1.01098
0.154756,1.0308,1.04612,1.02268
0.147018,1.03733,1.05494,1.02369
0.139667,1.08182,1.10963,1.04713
0.132684,1.08635,1.10963,1.07057
0.12605,1.10369,1.11744,1.07838
0.119747,1.08344,1.10182,1.05595
0.11376,1.08131,1.09603,1.06377
0.108072,1.06868,1.07259,1.05696
0.102668,1.06134,1.07259,1.05696
0.097535,1.07196,1.0804,1.05696
0.0926582,1.15887,1.1986,1.04915
0.0880253,1.20282,1.28454,1.15954
0.0836241,1.26141,1.34704,1.22985
0.0794429,1.25673,1.26891,1.23766
0.0754707,1.20298,1.26891,1.15954
0.0716972,1.15939,1.21423,1.12959
0.0681123,1.14874,1.1931,1.09384
0.0647067,1.10051,1.11048,1.07142
0.0614714,1.11189,1.12611,1.06361
0.0583978,1.09618,1.12712,1.08024
0.0554779,1.05837,1.08024,1.04118
0.052704,1.05853,1.06462,1.04899
0.0500688,1.08581,1.09688,1.06462
0.0475654,1.10938,1.14376,1.05782
0.0451871,1.13423,1.14376,1.12032
0.0429278,1.13111,1.13696,1.11352
0.0407814,1.12352,1.13696,1.10571
0.0387423,1.19867,1.23852,1.11352
0.0368052,1.15899,1.17602,1.14477
0.0349649,1.16211,1.18383,1.14477
0.0332167,1.16539,1.16821,1.16039
0.0315558,1.16149,1.16821,1.14477
0.0299781,1.17512,1.19266,1.16039
0.0284791,1.17312,1.18484,1.16141
0.0270552,1.21078,1.23172,1.18484
0.0257024,1.20549,1.20929,1.18586
0.0244173,1.13351,1.18586,1.10773
0.0231964,1.10333,1.12437,1.09312
0.0220366,1.10041,1.12437,1.09312
0.0209348,1.03736,1.10194,1.02685
0.0198881,1.00302,1.02005,0.996616
0.0188936,0.983953,0.997628,0.966378
0.017949,1.00027,1.01426,0.975202
0.0170515,0.961765,0.975202,0.951765
0.0161989,0.949734,0.959577,0.93614
0.015389,0.96489,0.975202,0.951765
0.0146195,0.981765,0.99864,0.96739
0.0138886,0.956103,0.99864,0.940189
0.0131941,0.923939,0.940189,0.916751
0.0125344,0.928157,0.940189,0.916751
0.0119077,0.916328,0.932376,0.901126
0.0113123,0.914326,0.917763,0.909951
0.0107467,0.914169,0.917763,0.909951
0.0102094,0.882138,0.917763,0.855263
0.00969891,0.846513,0.863076,0.824013
0.00921396,0.829794,0.839638,0.824013
0.00875326,0.835888,0.847451,0.824013
0.0083156,0.827607,0.839638,0.808388
0.00789982,0.786335,0.816201,0.745161
0.00750483,0.764692,0.776411,0.752973
0.00712959,0.753233,0.761798,0.730548
0.00677311,0.725704,0.730548,0.722735
0.00643445,0.718048,0.722735,0.714923
0.00611273,0.726485,0.73836,0.714923
0.00580709,0.708673,0.714923,0.70711
0.00551674,0.716083,0.722735,0.70711
0.0052409,0.70906,0.715935,0.708122
