temperature,avg_cost,max_cost,min_cost
0.2,0.990436,1.00202,0.962962
0.19,0.985698,0.995224,0.964986
0.1805,0.989922,1.04412,0.972799
0.171475,1.02897,1.05194,1.02069
0.162901,0.997294,1.02069,0.975835
0.154756,0.990679,1.00709,0.983648
0.147018,1.00048,1.01591,0.968023
0.139667,1.05997,1.10185,1.01591
0.132684,1.06131,1.10966,1.03255
0.12605,1.06799,1.10286,1.02473
0.119747,1.06418,1.08825,1.04918
0.11376,1.04845,1.09606,1.00433
0.108072,1.00316,1.0434,0.989562
0.102668,1.0708,1.10299,0.985798
0.097535,1.10736,1.14986,1.08736
0.0926582,1.09152,1.12642,1.04539
0.0880253,1.08648,1.10789,1.07664
0.0836241,1.05225,1.10008,1.02296
0.0794429,0.953382,1.02296,0.90606
0.0754707,0.896995,0.910678,0.863803
0.0716972,0.892141,0.90489,0.865827
0.0681123,0.86969,0.891289,0.84239
0.0647067,0.924715,0.946989,0.891289
0.0614714,0.897926,0.923551,0.876676
0.0583978,0.915898,0.924564,0.892301
0.0554779,0.913782,0.924564,0.901126
0.052704,0.924564,0.948001,0.908939
0.0500688,0.986751,1.0105,0.963626
0.0475654,1.07425,1.14331,0.994876
0.0451871,1.12238,1.1355,1.11206
0.0429278,1.09425,1.11206,1.08863
0.0407814,1.04066,1.08863,0.994876
0.0387423,0.996439,1.02613,0.971439
0.0368052,1.05078,1.05738,1.02613
0.0349649,0.978701,1.05058,0.964638
0.0332167,0.976669,0.988076,0.972451
0.0315558,0.957607,0.980263,0.941201
0.0299781,0.939638,0.949013,0.933388
0.0284791,0.945263,0.949013,0.917763
0.0270552,0.918232,0.933388,0.894326
0.0257024,0.873076,0.894326,0.855263
0.0244173,0.792763,0.855263,0.769326
0.0231964,0.763799,0.777138,0.754713
0.0220366,0.766037,0.779162,0.7401
0.0209348,0.782912,0.794787,0.77135
0.0198881,0.801506,0.810412,0.786975
0.0188936,0.788381,0.8026,0.786975
0.017949,0.747981,0.786975,0.704074
0.0170515,0.70885,0.713911,0.705086
0.0161989,0.715004,0.721723,0.713911
0.015389,0.703598,0.721723,0.690473
0.0146195,0.728598,0.784223,0.713911
0.0138886,0.778911,0.784223,0.776411
0.0131941,0.769067,0.776411,0.760786
0.0125344,0.779654,0.793048,0.760786
0.0119077,0.786329,0.793048,0.777423
0.0113123,0.768878,0.778435,0.754997
0.0107467,0.781091,0.786247,0.754997
0.0102094,0.757341,0.76281,0.754997
0.00969891,0.749841,0.754997,0.747185
0.00921396,0.738122,0.747185,0.723747
0.00875326,0.718122,0.723747,0.70031
0.0083156,0.699841,0.70031,0.692497
0.00789982,0.68691,0.692497,0.677885
0.00750483,0.680228,0.685697,0.677885
0.00712959,0.679447,0.685697,0.670072
0.00677311,0.672416,0.677885,0.670072
0.00643445,0.684291,0.685697,0.677885
0.00611273,0.688197,0.69351,0.685697
0.00580709,0.68215,0.686709,0.677885
0.00551674,0.678897,0.678897,0.678897
0.0052409,0.616389,0.678897,0.60482
