iteration,temp,current_cost,best_cost
100,0.19,1.01085,0.955149
200,0.171475,1.0334,0.955149
300,0.154756,1.0198,0.955149
400,0.139667,0.919376,0.919376
500,0.12605,0.943826,0.880314
600,0.11376,0.960463,0.880314
700,0.102668,1.1021,0.880314
800,0.0926582,1.1021,0.880314
900,0.0836241,1.1944,0.880314
1000,0.0754707,1.24329,0.880314
1100,0.0681123,1.14173,0.880314
1200,0.0614714,1.12611,0.880314
1300,0.0554779,1.03236,0.880314
1400,0.0500688,1.01673,0.880314
1500,0.0451871,1.0024,0.880314
1600,0.0407814,0.956541,0.880314
1700,0.0368052,0.941928,0.880314
1800,0.0332167,0.934116,0.880314
1900,0.0299781,0.817213,0.801588
2000,0.0270552,0.77135,0.755725
2100,0.0244173,0.83385,0.755725
2200,0.0220366,0.873925,0.755725
2300,0.0198881,0.820249,0.755725
2400,0.017949,0.851499,0.755725
2500,0.0161989,0.851499,0.755725
2600,0.0146195,0.859312,0.755725
2700,0.0131941,0.829074,0.755725
2800,0.0119077,0.853524,0.755725
2900,0.0107467,0.845711,0.755725
3000,0.00969891,0.806649,0.755725
3100,0.00875326,0.806649,0.755725
3200,0.00789982,0.776411,0.755725
3300,0.00712959,0.777423,0.755725
3400,0.00643445,0.793048,0.755725
3500,0.00580709,0.80086,0.755725
3600,0.0052409,0.785235,0.755725
