iteration,temp,current_cost,best_cost
100,0.19,0.99146,0.958186
200,0.171475,1.12427,0.958186
300,0.154756,1.19459,0.958186
400,0.139667,1.1956,0.958186
500,0.12605,1.13104,0.958186
600,0.11376,1.14869,0.958186
700,0.102668,1.18962,0.958186
800,0.0926582,1.19844,0.958186
900,0.0836241,1.19844,0.958186
1000,0.0754707,1.20626,0.958186
1100,0.0681123,1.18383,0.958186
1200,0.0614714,1.19266,0.958186
1300,0.0554779,1.26297,0.958186
1400,0.0500688,1.21609,0.958186
1500,0.0451871,1.42703,0.958186
1600,0.0407814,1.49734,0.958186
1700,0.0368052,1.53641,0.958186
1800,0.0332167,1.34211,0.958186
1900,0.0299781,1.23273,0.958186
2000,0.0270552,1.13117,0.958186
2100,0.0244173,1.10773,0.958186
2200,0.0220366,1.21711,0.958186
2300,0.0198881,1.21812,0.958186
2400,0.017949,1.20249,0.958186
2500,0.0161989,1.17124,0.958186
2600,0.0146195,1.17124,0.958186
2700,0.0131941,1.1478,0.958186
2800,0.0119077,1.10093,0.958186
2900,0.0107467,1.11655,0.958186
3000,0.00969891,1.10874,0.958186
3100,0.00875326,1.06968,0.958186
3200,0.00789982,1.06968,0.958186
3300,0.00712959,1.03843,0.958186
3400,0.00643445,0.929055,0.929055
3500,0.00580709,0.84413,0.84413
3600,0.0052409,0.772077,0.772077
