iteration,temp,current_cost,best_cost
100,0.19,1.02445,1
200,0.171475,1.04514,0.9932
300,0.154756,1.03441,0.9932
400,0.139667,1.16634,0.9932
500,0.12605,1.16618,0.9932
600,0.11376,1.12813,0.9932
700,0.102668,1.09037,0.987791
800,0.0926582,1.07575,0.987791
900,0.0836241,1.05232,0.987791
1000,0.0754707,1.06013,0.987791
1100,0.0681123,1.06013,0.987791
1200,0.0614714,1.14607,0.987791
1300,0.0554779,1.08357,0.987791
1400,0.0500688,0.983015,0.983015
1500,0.0451871,0.928327,0.928327
1600,0.0407814,0.912702,0.889265
1700,0.0368052,0.865827,0.858015
1800,0.0332167,0.851215,0.787702
1900,0.0299781,0.827777,0.787702
2000,0.0270552,0.891289,0.787702
2100,0.0244173,0.906914,0.787702
2200,0.0220366,0.864088,0.787702
2300,0.0198881,0.866112,0.787702
2400,0.017949,0.834862,0.787702
2500,0.0161989,0.835874,0.787702
2600,0.0146195,0.835874,0.787702
2700,0.0131941,0.884774,0.787702
2800,0.0119077,0.885786,0.787702
2900,0.0107467,0.88781,0.787702
3000,0.00969891,0.832395,0.787702
3100,0.00875326,0.824582,0.787702
3200,0.00789982,0.780744,0.780744
3300,0.00712959,0.765119,0.757306
3400,0.00643445,0.742694,0.733869
3500,0.00580709,0.711444,0.711444
3600,0.0052409,0.719256,0.711444
