temperature,avg_cost,max_cost,min_cost
0.2,1.03796,1.08015,0.9932
0.19,0.999665,1.05279,0.982477
0.1805,1.03092,1.0959,0.970901
0.171475,1.0822,1.11845,1.05595
0.162901,1.18176,1.22103,1.11845
0.154756,1.14468,1.18978,1.1157
0.147018,1.1607,1.20164,1.12351
0.139667,1.25633,1.31883,1.17039
0.132684,1.28179,1.31883,1.25633
0.12605,1.23216,1.29539,1.21755
0.119747,1.21356,1.23419,1.19512
0.11376,1.25434,1.31231,1.23419
0.108072,1.22241,1.2352,1.21176
0.102668,1.25698,1.29191,1.22058
0.097535,1.20042,1.2841,1.16995
0.0926582,1.27276,1.29495,1.17776
0.0880253,1.21229,1.23245,1.2012
0.0836241,1.24948,1.31057,1.2012
0.0794429,1.25573,1.31838,1.24026
0.0754707,1.21291,1.24807,1.16213
0.0716972,1.08386,1.15533,1.05681
0.0681123,1.06181,1.06462,1.05681
0.0647067,1.06185,1.07344,1.04899
0.0614714,1.07298,1.08126,1.05782
0.0583978,1.02058,1.09688,0.996331
0.0554779,1.00039,1.01196,0.988518
0.052704,1.00149,1.02758,0.972893
0.0500688,1.06399,1.09008,1.02758
0.0475654,1.06102,1.07446,1.05883
0.0451871,1.02867,1.06664,1.0092
0.0429278,1.03864,1.04147,1.02584
0.0407814,1.02967,1.05029,1.01123
0.0387423,1.04498,1.0581,1.03467
0.0368052,1.01685,1.0581,0.995603
0.0349649,1.05373,1.0581,1.05029
0.0332167,1.07885,1.10498,1.04551
0.0315558,1.05259,1.13246,1.04551
0.0299781,1.14606,1.17153,1.13246
0.0284791,1.13559,1.17153,1.0934
0.0270552,1.08809,1.10121,1.07778
0.0257024,1.08731,1.12465,1.07778
0.0244173,1.11621,1.12465,1.10121
0.0231964,1.10293,1.11684,1.0934
0.0220366,1.10028,1.11684,1.0934
0.0209348,1.09967,1.10903,1.07778
0.0198881,1.1027,1.11004,1.07879
0.0188936,1.11613,1.12566,1.10223
0.017949,1.14145,1.16473,1.12566
0.0170515,1.11973,1.14129,1.10223
0.0161989,1.09441,1.10223,1.0866
0.015389,1.06197,1.09441,1.03495
0.0146195,1.06674,1.07503,1.0594
0.0138886,1.0746,1.08385,1.06822
0.0131941,1.05854,1.06822,1.04479
0.0125344,1.02494,1.0526,0.974475
0.0119077,0.95685,0.974475,0.943225
0.0113123,0.945365,0.953062,0.937437
0.0107467,0.903668,0.937437,0.877973
0.0102094,0.871798,0.886798,0.86336
0.00969891,0.859923,0.871173,0.847735
0.00921396,0.854923,0.86336,0.847735
0.00875326,0.861017,0.86336,0.855548
0.0083156,0.848725,0.86336,0.839923
0.00789982,0.85285,0.857572,0.840935
0.00750483,0.854869,0.866397,0.842959
0.00712959,0.812959,0.835147,0.796084
0.00677311,0.770928,0.803897,0.749209
0.00643445,0.756743,0.758034,0.750221
0.00611273,0.7292,0.750221,0.718971
0.00580709,0.732796,0.743421,0.719984
0.00551674,0.743734,0.751234,0.743421
0.0052409,0.742752,0.751234,0.736621
