iteration,temp,current_cost,best_cost
100,0.19,0.965998,0.934748
200,0.171475,1.17014,0.934748
300,0.154756,0.993484,0.934748
400,0.139667,1.17418,0.934748
500,0.12605,1.06987,0.934748
600,0.11376,1.22033,0.934748
700,0.102668,1.13743,0.934748
800,0.0926582,1.20876,0.934748
900,0.0836241,1.2196,0.934748
1000,0.0754707,1.12266,0.934748
1100,0.0681123,1.0564,0.934748
1200,0.0614714,1.07303,0.934748
1300,0.0554779,1.00734,0.934748
1400,0.0500688,1.06203,0.934748
1500,0.0451871,1.05624,0.934748
1600,0.0407814,1.1442,0.934748
1700,0.0368052,1.05826,0.934748
1800,0.0332167,0.973336,0.934748
1900,0.0299781,0.989973,0.934748
2000,0.0270552,0.989973,0.934748
2100,0.0244173,0.951923,0.904036
2200,0.0220366,0.960748,0.904036
2300,0.0198881,1.03887,0.904036
2400,0.017949,0.933546,0.904036
2500,0.0161989,0.918933,0.904036
2600,0.0146195,0.857446,0.856433
2700,0.0131941,0.825025,0.816201
2800,0.0119077,0.770338,0.762525
2900,0.0107467,0.747912,0.7401
3000,0.00969891,0.735324,0.734312
3100,0.00875326,0.665011,0.665011
3200,0.00789982,0.667036,0.650399
3300,0.00712959,0.691485,0.650399
3400,0.00643445,0.660235,0.650399
3500,0.00580709,0.66906,0.650399
3600,0.0052409,0.592959,0.592959
