temperature,avg_cost,max_cost,min_cost
0.2,0.9843,1.00101,0.958186
0.19,0.995309,1.00607,0.983648
0.1805,1.06115,1.06959,1.04615
0.171475,1.11302,1.12427,1.04615
0.162901,1.13599,1.19459,1.11646
0.154756,1.20021,1.21021,1.17896
0.147018,1.18119,1.20341,1.17115
0.139667,1.20919,1.22685,1.1956
0.132684,1.16499,1.20341,1.14553
0.12605,1.12538,1.14654,1.09198
0.119747,1.11993,1.13205,1.1076
0.11376,1.12879,1.14869,1.10862
0.108072,1.22497,1.28932,1.14869
0.102668,1.19771,1.21306,1.18861
0.097535,1.18431,1.22868,1.16618
0.0926582,1.20339,1.20626,1.19743
0.0880253,1.20282,1.21407,1.19063
0.0836241,1.20469,1.22188,1.17501
0.0794429,1.19313,1.19844,1.18282
0.0754707,1.19251,1.20626,1.17501
0.0716972,1.19141,1.20626,1.18282
0.0681123,1.20472,1.22289,1.18383
0.0647067,1.21534,1.23953,1.17602
0.0614714,1.22641,1.23953,1.19266
0.0583978,1.21469,1.24734,1.17703
0.0554779,1.25297,1.26297,1.23953
0.052704,1.24922,1.26297,1.23172
0.0500688,1.22469,1.23172,1.21609
0.0475654,1.23641,1.27859,1.20828
0.0451871,1.40469,1.42703,1.27859
0.0429278,1.41937,1.42703,1.41141
0.0407814,1.42953,1.49734,1.39578
0.0387423,1.48062,1.50516,1.44266
0.0368052,1.47062,1.53641,1.45047
0.0349649,1.53594,1.54422,1.52859
0.0332167,1.48177,1.54523,1.34211
0.0315558,1.29461,1.34211,1.27961
0.0299781,1.23539,1.29523,1.21711
0.0284791,1.20679,1.23273,1.20148
0.0270552,1.1657,1.20929,1.13117
0.0257024,1.08492,1.13117,1.06867
0.0244173,1.09148,1.10773,1.06867
0.0231964,1.12554,1.14679,1.10773
0.0220366,1.16289,1.21711,1.14679
0.0209348,1.20914,1.21711,1.19367
0.0198881,1.2193,1.22593,1.20148
0.0188936,1.22015,1.24155,1.19468
0.017949,1.19843,1.2103,1.18687
0.0170515,1.19499,1.20249,1.18687
0.0161989,1.20327,1.23374,1.17124
0.015389,1.17187,1.17905,1.16343
0.0146195,1.16609,1.17124,1.16343
0.0138886,1.16671,1.17124,1.15562
0.0131941,1.1528,1.17124,1.13999
0.0125344,1.12359,1.1478,1.0853
0.0119077,1.10515,1.11655,1.09312
0.0113123,1.10249,1.10874,1.10093
0.0107467,1.10765,1.11655,1.10093
0.0102094,1.11249,1.11655,1.09312
0.00969891,1.09249,1.10874,1.07749
0.00921396,1.09937,1.10874,1.07749
0.00875326,1.07327,1.07749,1.06968
0.0083156,1.06577,1.06968,1.05405
0.00789982,1.05874,1.06968,1.05405
0.00750483,1.0714,1.07749,1.06968
0.00712959,1.0464,1.07749,1.03843
0.00677311,0.984524,1.03843,0.960305
0.00643445,0.951399,0.968117,0.929055
0.00611273,0.913647,0.929055,0.859755
0.00580709,0.850223,0.859755,0.84413
0.00551674,0.842567,0.84413,0.836317
0.0052409,0.825171,0.84413,0.772077
