temperature,avg_cost,max_cost,min_cost
0.2,0.986535,1,0.969762
0.19,0.999913,1.0217,0.971786
0.1805,1.05545,1.06857,1.02951
0.171475,1.04982,1.06857,1.04514
0.162901,1.07732,1.1467,1.00607
0.154756,1.16373,1.17014,1.1467
0.147018,1.16887,1.18677,1.15451
0.139667,1.19646,1.23365,1.14771
0.132684,1.21787,1.25709,1.17115
0.12605,1.24709,1.25709,1.22584
0.119747,1.32752,1.36747,1.23365
0.11376,1.34673,1.36747,1.34403
0.108072,1.29739,1.34505,1.2513
0.102668,1.24348,1.26692,1.23567
0.097535,1.23598,1.2513,1.22005
0.0926582,1.20429,1.2513,1.18184
0.0880253,1.12801,1.18965,1.08141
0.0836241,1.08391,1.11266,1.08141
0.0794429,1.08768,1.11266,1.06664
0.0754707,1.08696,1.09789,1.08227
0.0716972,1.08399,1.12133,1.07446
0.0681123,1.12588,1.14578,1.11453
0.0647067,1.1725,1.19266,1.13797
0.0614714,1.17285,1.20047,1.141
0.0583978,1.161,1.16444,1.141
0.0554779,1.15394,1.17225,1.13319
0.052704,1.17733,1.19974,1.15764
0.0500688,1.15021,1.20755,1.1138
0.0475654,1.13441,1.14505,1.12263
0.0451871,1.13331,1.13926,1.13044
0.0429278,1.1481,1.17153,1.13145
0.0407814,1.14379,1.16371,1.11785
0.0387423,1.18285,1.20379,1.12566
0.0368052,1.20009,1.21261,1.18918
0.0349649,1.1959,1.21261,1.18136
0.0332167,1.19386,1.2048,1.18136
0.0315558,1.14183,1.18918,1.11886
0.0299781,1.11372,1.13449,1.073
0.0284791,1.07284,1.08081,1.05738
0.0270552,1.00847,1.06519,0.987064
0.0257024,0.97722,0.987064,0.948001
0.0244173,0.95597,0.979251,0.940189
0.0231964,0.949095,0.955814,0.940189
0.0220366,0.930814,0.940189,0.924564
0.0209348,0.93309,0.933388,0.924564
0.0198881,0.943076,0.956826,0.925576
0.0188936,0.930263,0.941201,0.925576
0.017949,0.936982,0.941201,0.925576
0.0170515,0.942919,0.949013,0.933388
0.0161989,0.951513,0.964638,0.933388
0.015389,0.941513,0.949013,0.933388
0.0146195,0.956357,0.980263,0.925576
0.0138886,0.980419,0.988076,0.972451
0.0131941,0.965732,0.980263,0.956826
0.0125344,0.964655,0.96565,0.957838
0.0119077,0.962213,0.96565,0.957838
0.0113123,0.947994,0.96565,0.942213
0.0107467,0.958575,0.966662,0.950025
0.0102094,0.961194,0.974475,0.951037
0.00969891,0.955569,0.966662,0.951037
0.00921396,0.9276,0.966662,0.888537
0.00875326,0.892912,0.904162,0.888537
0.0083156,0.892756,0.89635,0.888537
0.00789982,0.892756,0.89635,0.888537
0.00750483,0.870629,0.888537,0.859312
0.00712959,0.859312,0.859312,0.859312
0.00677311,0.828374,0.859312,0.820249
0.00643445,0.812905,0.820249,0.804624
0.00611273,0.815585,0.829074,0.804624
0.00580709,0.826886,0.829074,0.821261
0.00551674,0.830011,0.836886,0.821261
0.0052409,0.803449,0.829074,0.750949
