temperature,avg_cost,max_cost,min_cost
0.2,1.04868,1.0978,1
0.19,1.10659,1.13468,1.07218
0.1805,1.09248,1.11327,1.0742
0.171475,1.06889,1.08202,1.05858
0.162901,1.05793,1.09675,1.02644
0.154756,0.969592,1.0383,0.925164
0.147018,0.90013,0.933989,0.883192
0.139667,0.878892,0.923267,0.860767
0.132684,0.921548,0.938892,0.907642
0.12605,0.963668,1.02584,0.938892
0.119747,1.03647,1.04928,1.02584
0.11376,1.03287,1.04928,1.01803
0.108072,0.989718,1.03365,0.956541
0.102668,0.965291,0.979978,0.956541
0.097535,0.967791,0.987791,0.956541
0.0926582,1.01732,1.04248,0.987791
0.0880253,1.06748,1.10498,1.03467
0.0836241,1.10357,1.13623,1.07373
0.0794429,1.1406,1.19092,1.11279
0.0754707,1.2031,1.22217,1.19092
0.0716972,1.23263,1.2456,1.22217
0.0681123,1.22373,1.2456,1.22217
0.0647067,1.19248,1.22217,1.17529
0.0614714,1.13033,1.1831,1.09717
0.0583978,1.06268,1.13724,1.02107
0.0554779,0.992159,1.02107,0.94294
0.052704,0.963565,0.966378,0.94294
0.0500688,0.959503,0.97419,0.935128
0.0475654,0.954945,0.975202,0.935128
0.0451871,0.989421,1.04551,0.951765
0.0429278,1.04739,1.05333,1.0377
0.0407814,1.05114,1.05333,1.04551
0.0387423,1.06395,1.09239,1.05333
0.0368052,1.02723,1.06114,0.983015
0.0349649,0.965046,0.983015,0.943952
0.0332167,0.937196,0.952777,0.920515
0.0315558,0.91602,0.952777,0.899102
0.0299781,0.938008,0.961602,0.891289
0.0284791,0.954724,0.961602,0.938164
0.0270552,0.940032,0.948001,0.916751
0.0257024,0.91261,0.917763,0.902138
0.0244173,0.922838,0.9344,0.90315
0.0231964,0.958307,0.973463,0.9344
0.0220366,0.984244,1.01253,0.96565
0.0209348,1.01284,1.02034,1.00471
0.0198881,1.00268,1.02034,0.989088
0.0188936,1.01909,1.02034,1.01253
0.017949,1.00909,1.02034,1.00471
0.0170515,1.0094,1.02034,1.00471
0.0161989,1.01674,1.02815,0.9969
0.015389,1.00338,1.01354,0.9969
0.0146195,0.987444,1.00572,0.974475
0.0138886,0.956049,0.9901,0.943225
0.0131941,0.916549,0.944237,0.898374
0.0125344,0.878687,0.898374,0.859312
0.0119077,0.840562,0.851499,0.828062
0.0113123,0.82728,0.835874,0.812437
0.0107467,0.831187,0.843687,0.828062
0.0102094,0.837593,0.851499,0.828062
0.00969891,0.84853,0.851499,0.843687
0.00921396,0.839312,0.851499,0.828062
0.00875326,0.825249,0.843687,0.812437
0.0083156,0.820718,0.835874,0.812437
0.00789982,0.801655,0.820249,0.796812
0.00750483,0.787593,0.804624,0.773374
0.00712959,0.780718,0.781187,0.773374
0.00677311,0.786187,0.788999,0.773374
0.00643445,0.786968,0.804624,0.781187
0.00611273,0.780562,0.788999,0.773374
0.00580709,0.791499,0.796812,0.781187
0.00551674,0.781996,0.782199,0.781187
0.0052409,0.775011,0.782199,0.758761
