iteration,temp,current_cost,best_cost
100,1,1.13266,0.970633
200,0.95,0.870455,0.868984
300,0.95,0.880749,0.868984
400,0.9025,1.51858,0.868984
500,0.857375,1.30793,0.868984
600,0.857375,1.36096,0.868984
700,0.814506,1.14737,0.868984
800,0.773781,0.98975,0.868984
900,0.773781,1.20481,0.868984
1000,0.735092,1.41693,0.868984
1100,0.698337,1.46996,0.868984
1200,0.698337,1.47291,0.868984
1300,0.66342,1.84559,0.868984
1400,0.630249,1.95312,0.868984
1500,0.630249,1.741,0.868984
1600,0.598737,1.74247,0.868984
1700,0.5688,1.31823,0.868984
1800,0.5688,1.85147,0.868984
1900,0.54036,2.06506,0.868984
2000,0.513342,2.01203,0.868984
2100,0.513342,1.74688,0.868984
2200,0.487675,1.96047,0.868984
2300,0.463291,1.96194,0.868984
2400,0.463291,2.44069,0.868984
2500,0.440127,2.01644,0.868984
2600,0.41812,1.64523,0.868984
2700,0.41812,1.96488,0.868984
2800,0.397214,1.75276,0.868984
2900,0.377354,1.91185,0.868984
3000,0.377354,1.86029,0.868984
3100,0.358486,1.49055,0.868984
3200,0.340562,1.70561,0.868984
3300,0.340562,1.81168,0.868984
3400,0.323534,2.02674,0.868984
3500,0.307357,2.03115,0.868984
3600,0.307357,1.65994,0.868984
3700,0.291989,2.61448,0.868984
3800,0.27739,1.60838,0.868984
3900,0.27739,1.9295,0.868984
4000,0.26352,1.55829,0.868984
4100,0.250344,1.77188,0.868984
4200,0.250344,1.5082,0.868984
4300,0.237827,1.77482,0.868984
4400,0.225936,2.03997,0.868984
4500,0.225936,2.09153,0.868984
4600,0.214639,1.66876,0.868984
4700,0.203907,1.5627,0.868984
4800,0.203907,2.09153,0.868984
4900,0.193711,1.55976,0.868984
5000,0.184026,1.82491,0.868984
5100,0.184026,2.03703,0.868984
5200,0.174825,2.093,0.868984
5300,0.166083,2.57028,0.868984
5400,0.166083,2.20053,0.868984
5500,0.157779,2.09594,0.868984
5600,0.14989,1.93685,0.868984
5700,0.14989,2.04291,0.868984
5800,0.142396,1.93685,0.868984
5900,0.135276,2.09742,0.868984
6000,0.135276,1.67464,0.868984
6100,0.128512,1.72914,0.868984
6200,0.122087,1.62308,0.868984
6300,0.122087,1.56858,0.868984
6400,0.115982,1.78217,0.868984
6500,0.110183,1.78217,0.868984
6600,0.110183,1.94127,0.868984
6700,0.104674,1.99283,0.868984
6800,0.0994403,2.25798,0.868984
6900,0.0994403,2.36551,0.868984
7000,0.0944682,2.42001,0.868984
7100,0.0897448,1.94274,0.868984
7200,0.0897448,1.73209,0.868984
7300,0.0852576,1.73061,0.868984
7400,0.0809947,1.3594,0.868984
7500,0.0809947,1.30637,0.868984
7600,0.076945,1.20178,0.868984
7700,0.0730977,1.4139,0.868984
7800,0.0730977,1.30784,0.868984
7900,0.0694428,1.36087,0.868984
8000,0.0659707,1.57447,0.868984
8100,0.0659707,1.25628,0.868984
8200,0.0626722,1.41537,0.868984
8300,0.0595386,1.52143,0.868984
8400,0.0595386,1.04416,0.868984
8500,0.0565616,1.25481,0.868984
8600,0.0537335,1.20178,0.868984
8700,0.0537335,1.25628,0.868984
8800,0.0510469,1.20325,0.868984
