temperature,avg_cost,max_cost,min_cost
1,1.2584,1.8,1.07522
0.95,1.18189,1.45673,0.923485
0.9025,1.23596,1.50976,1.08552
0.857375,1.32723,1.52005,1.14884
0.814506,1.04942,1.14884,0.93672
0.773781,0.920968,1.04719,0.889572
0.735092,0.92846,1.10316,0.889572
0.698337,0.901853,1.05307,0.891043
0.66342,0.924434,1.10758,0.893984
0.630249,0.91282,0.954367,0.898396
0.598737,0.92065,1.32705,0.901337
0.5688,1.0289,1.33587,0.904278
0.54036,1.05346,1.23128,0.913102
0.513342,0.989368,1.12375,0.911631
0.487675,0.952246,1.23128,0.913102
0.463291,1.20477,1.39037,1.01916
0.440127,1.05751,1.39037,0.911631
0.41812,1.15633,1.39037,0.966132
0.397214,1.16405,1.39184,1.02063
0.377354,1.08728,1.33881,0.914572
0.358486,1.20845,1.76306,0.914572
0.340562,1.11436,1.76453,0.916043
0.323534,0.924881,0.969073,0.916043
0.307357,0.987542,1.34176,0.916043
0.291989,0.955664,1.18266,0.917513
0.27739,0.930297,0.972014,0.918984
0.26352,0.965277,1.02652,0.918984
0.250344,0.949301,1.18855,0.920455
0.237827,1.10704,1.45664,0.977897
0.225936,1.0205,1.19737,0.929278
0.214639,1.02226,1.19884,0.93369
0.203907,1.10019,1.25334,0.93369
0.193711,1.02464,1.14875,0.936631
0.184026,0.976698,1.15022,0.936631
0.174825,1.01199,1.15022,0.938102
0.166083,1.04954,1.25775,0.938102
0.157779,1.0527,1.31078,0.939572
0.14989,0.965734,1.15169,0.939572
0.142396,1.02053,1.31078,0.939572
0.135276,1.10215,1.31078,0.939572
0.128512,1.01701,1.10013,0.939572
0.122087,1.04179,1.15463,0.942513
0.115982,1.04091,1.15758,0.945455
0.110183,1.04692,1.15758,0.945455
0.104674,1.20536,1.53173,0.998485
0.0994403,1.4576,1.53614,1.32108
0.0944682,1.36715,1.43008,1.21796
0.0897448,1.1469,1.27099,1.00584
0.0852576,1.08871,1.2754,0.954278
0.0809947,1.45501,1.59358,1.2754
0.076945,1.41455,1.59652,1.22531
0.0730977,1.1044,1.33137,0.96016
0.0694428,1.00435,1.11925,0.96016
0.0659707,1.37362,1.54496,1.06622
0.0626722,1.24334,1.33431,1.17228
0.0595386,1.12983,1.22825,1.0176
0.0565616,1.07346,1.22972,1.0176
0.0537335,1.01391,1.07063,0.964572
0.0510469,1.0602,1.17963,1.0176
