temperature,avg_cost,max_cost,min_cost
1,1.52808,1.91635,1.07669
0.95,0.985796,1.13855,0.867513
0.9025,0.992424,1.19599,0.873396
0.857375,0.918585,1.0914,0.882219
0.814506,0.885184,0.93672,0.882219
0.773781,0.920524,1.15031,0.88369
0.735092,0.88816,0.889572,0.886631
0.698337,1.10134,1.57897,0.889572
0.66342,1.0895,1.36979,0.889572
0.630249,1.22381,1.42723,0.998574
0.598737,1.3263,1.64082,1.11052
0.5688,1.19167,1.69385,0.899866
0.54036,0.955818,1.17237,0.907219
0.513342,0.916998,0.969073,0.913102
0.487675,1.06996,1.18708,0.921925
0.463291,0.940268,1.13405,0.921925
0.440127,0.931986,1.08396,0.924866
0.41812,0.990286,1.13993,0.926337
0.397214,1.07848,1.30049,0.929278
0.377354,1.03928,1.24893,0.983779
0.358486,1.01135,1.08984,0.983779
0.340562,1.00095,1.20178,0.936631
0.323534,0.998057,1.20325,0.936631
0.307357,1.06249,1.31078,0.991132
0.291989,1.44195,1.62897,1.20472
0.27739,1.402,1.62897,1.20472
0.26352,1.31265,1.682,1.0471
0.250344,1.20266,1.36529,0.994073
0.237827,1.02579,1.25922,0.941043
0.225936,1.00779,1.26511,0.943984
0.214639,1.17864,1.26511,1.05446
0.203907,1.37494,1.5332,1.16199
0.193711,1.41942,1.53467,1.31961
0.184026,1.32105,1.53614,1.16199
0.174825,1.64202,1.90735,1.43008
0.166083,1.90536,2.22848,1.64514
0.157779,1.65884,2.06939,1.38293
0.14989,1.56428,1.80865,1.27834
0.142396,1.29467,1.48899,1.11778
0.135276,1.47202,1.75414,1.3299
0.128512,1.68299,1.80865,1.54349
0.122087,1.55543,1.80865,1.22531
0.115982,1.27088,1.3299,1.17081
0.110183,1.56673,1.75414,1.27834
0.104674,1.37026,1.54349,1.06622
0.0994403,1.22849,1.3844,1.06622
0.0944682,1.26523,1.4389,1.06769
0.0897448,1.10764,1.27981,1.01466
0.0852576,0.964103,1.01466,0.961631
0.0809947,0.966637,1.01613,0.963102
0.076945,0.997747,1.07063,0.963102
0.0730977,1.14275,1.28275,1.0176
0.0694428,1.01653,1.17669,0.964572
0.0659707,1.00248,1.1266,0.967513
0.0626722,1.02879,1.28864,0.970455
0.0595386,1.00192,1.18258,0.970455
0.0565616,0.994071,1.07799,0.970455
0.0537335,1.11517,1.29158,1.07799
0.0510469,1.34133,1.39911,1.24002
