iteration,temp,current_cost,best_cost
100,1,1.13119,1.07522
200,0.95,0.924955,0.923485
300,0.95,1.13855,0.923485
400,0.9025,1.19599,0.923485
500,0.857375,1.35949,0.923485
600,0.857375,1.14884,0.923485
700,0.814506,1.09728,0.923485
800,0.773781,0.942602,0.923485
900,0.773781,0.889572,0.889572
1000,0.735092,0.891043,0.889572
1100,0.698337,0.891043,0.889572
1200,0.698337,0.893984,0.889572
1300,0.66342,0.895455,0.889572
1400,0.630249,0.898396,0.889572
1500,0.630249,0.954367,0.889572
1600,0.598737,0.904278,0.889572
1700,0.5688,0.911631,0.889572
1800,0.5688,1.23128,0.889572
1900,0.54036,1.17825,0.889572
2000,0.513342,0.966132,0.889572
2100,0.513342,1.01769,0.889572
2200,0.487675,0.966132,0.889572
2300,0.463291,1.07219,0.889572
2400,0.463291,1.39037,0.889572
2500,0.440127,0.911631,0.889572
2600,0.41812,1.17825,0.889572
2700,0.41812,1.17825,0.889572
2800,0.397214,1.02063,0.889572
2900,0.377354,1.12669,0.889572
3000,0.377354,1.07366,0.889572
3100,0.358486,1.28578,0.889572
3200,0.340562,1.0221,0.889572
3300,0.340562,0.916043,0.889572
3400,0.323534,0.916043,0.889572
3500,0.307357,0.918984,0.889572
3600,0.307357,1.18266,0.889572
3700,0.291989,0.918984,0.889572
3800,0.27739,0.918984,0.889572
3900,0.27739,0.972014,0.889572
4000,0.26352,0.972014,0.889572
4100,0.250344,1.18855,0.889572
4200,0.250344,0.977897,0.889572
4300,0.237827,1.08543,0.889572
4400,0.225936,0.930749,0.889572
4500,0.225936,1.14434,0.889572
4600,0.214639,0.98672,0.889572
4700,0.203907,1.09278,0.889572
4800,0.203907,1.09425,0.889572
4900,0.193711,1.04269,0.889572
5000,0.184026,0.936631,0.889572
5100,0.184026,1.04416,0.889572
5200,0.174825,0.938102,0.889572
5300,0.166083,0.992602,0.889572
5400,0.166083,1.20472,0.889572
5500,0.157779,0.939572,0.889572
5600,0.14989,0.992602,0.889572
5700,0.14989,0.939572,0.889572
5800,0.142396,1.09866,0.889572
5900,0.135276,1.15169,0.889572
6000,0.135276,0.992602,0.889572
6100,0.128512,1.0471,0.889572
6200,0.122087,1.1016,0.889572
6300,0.122087,1.05152,0.889572
6400,0.115982,0.998485,0.889572
6500,0.110183,1.10455,0.889572
6600,0.110183,0.998485,0.889572
6700,0.104674,1.37264,0.889572
6800,0.0994403,1.48164,0.889572
6900,0.0994403,1.43008,0.889572
7000,0.0944682,1.43008,0.889572
7100,0.0897448,1.21796,0.889572
7200,0.0897448,1.05887,0.889572
7300,0.0852576,1.06034,0.889572
7400,0.0809947,1.48752,0.889572
7500,0.0809947,1.3299,0.889572
7600,0.076945,1.3844,0.889572
7700,0.0730977,1.17228,0.889572
7800,0.0730977,0.96016,0.889572
7900,0.0694428,1.06622,0.889572
8000,0.0659707,1.33284,0.889572
8100,0.0659707,1.27834,0.889572
8200,0.0626722,1.22825,0.889572
8300,0.0595386,1.12219,0.889572
8400,0.0595386,1.0176,0.889572
8500,0.0565616,1.0176,0.889572
8600,0.0537335,1.01907,0.889572
8700,0.0537335,1.07063,0.889572
8800,0.0510469,1.01907,0.889572
