temperature,avg_cost,max_cost,min_cost
1,1.04625,1.38017,0.870455
0.95,0.96466,1.35655,0.876337
0.9025,1.01678,1.30352,0.880749
0.857375,0.961417,1.3094,0.882219
0.814506,1.09519,1.36684,0.888102
0.773781,0.999318,1.26961,0.889572
0.735092,1.03711,1.32705,0.901337
0.698337,0.904866,0.905749,0.902807
0.66342,0.996607,1.38302,0.905749
0.630249,1.10123,1.2799,0.96025
0.598737,1.10095,1.22981,1.01475
0.5688,1.24758,1.54947,1.01769
0.54036,1.4424,1.55241,1.23128
0.513342,1.60939,2.03262,1.44782
0.487675,1.61166,1.82344,1.13552
0.463291,1.54901,1.93244,1.13552
0.440127,1.81323,1.98694,1.66729
0.41812,1.5283,1.72326,1.30049
0.397214,1.54973,1.77776,1.30049
0.377354,1.64554,1.93685,1.45958
0.358486,1.84192,2.04291,1.51555
0.340562,1.92633,2.31248,1.56858
0.323534,2.24425,2.5246,1.9943
0.307357,1.7051,1.9943,1.51702
0.291989,1.4898,1.8352,1.25187
0.27739,1.70899,2.47157,1.3049
0.26352,2.12723,2.47157,1.94127
0.250344,2.02936,2.20789,1.88824
0.237827,2.39764,2.63066,2.20789
0.225936,2.50341,2.73966,2.31395
0.214639,3.01139,3.16537,2.73966
0.203907,2.94784,3.21988,2.79563
0.193711,3.15785,3.32594,2.90169
0.184026,2.94306,3.11381,2.79563
0.174825,2.69806,3.00775,2.2123
0.166083,2.31412,2.53048,2.10624
0.157779,2.46116,2.58498,2.26533
0.14989,2.48547,2.63801,2.31983
0.142396,2.57683,2.69545,2.42589
0.135276,2.7948,3.06667,2.58939
0.128512,2.55604,3.06667,1.89853
0.122087,1.89451,2.00459,1.79247
0.115982,1.84421,1.95303,1.74091
0.110183,1.81238,1.9545,1.68935
0.104674,1.7841,1.90147,1.63632
0.0994403,1.7281,1.90294,1.63632
0.0944682,1.68952,1.84991,1.58476
0.0897448,1.88892,2.01194,1.64073
0.0852576,2.19718,2.43324,1.95597
0.0809947,2.22996,2.32718,2.06203
0.076945,2.07333,2.11506,2.00753
0.0730977,1.9883,2.21965,1.79688
0.0694428,1.90188,2.11506,1.63779
0.0659707,1.49063,1.63926,1.37558
0.0626722,1.39013,1.53614,1.32402
0.0595386,1.453,1.54055,1.32402
0.0565616,1.4495,1.59211,1.37852
0.0537335,1.58034,1.80423,1.38146
0.0510469,1.43688,1.54055,1.32696
