temperature,avg_cost,max_cost,min_cost
1,1.56615,1.85597,1.32861
0.95,1.39615,1.66885,1.08552
0.9025,1.25771,1.35508,1.13855
0.857375,1.48245,1.99439,1.19746
0.814506,1.98818,2.4201,1.67914
0.773781,2.45742,2.89884,1.67914
0.735092,2.12789,2.21239,2.00027
0.698337,2.14477,2.37295,1.94871
0.66342,2.11225,2.32286,1.58044
0.630249,1.72718,2.06359,1.47879
0.598737,2.26232,2.4893,2.06359
0.5688,2.27557,2.4893,2.06506
0.54036,2.84986,3.23761,2.2816
0.513342,2.89326,3.18899,2.71172
0.487675,2.69899,2.87081,2.44657
0.463291,2.53248,2.65869,2.39354
0.440127,2.98552,3.18752,2.65869
0.41812,3.3054,3.61324,3.02843
0.397214,2.93756,3.18899,2.86934
0.377354,3.04996,3.34808,2.71466
0.358486,2.5341,2.82072,2.29042
0.340562,1.99643,2.45245,1.55094
0.323534,1.50219,1.76159,1.33734
0.307357,1.7305,1.86912,1.39037
0.291989,1.65309,2.02968,1.18266
0.27739,1.37616,1.55535,1.23717
0.26352,1.25095,1.55535,1.07807
0.250344,1.31139,1.66435,1.18414
0.237827,1.65834,1.71738,1.55829
0.225936,1.18937,1.77041,0.923396
0.214639,1.0095,1.18708,0.921925
0.203907,1.10386,1.24158,0.923396
0.193711,1.02939,1.13552,0.923396
0.184026,1.01891,1.13699,0.924866
0.174825,1.23208,1.61573,0.977897
0.166083,1.11808,1.40361,0.979367
0.157779,1.12824,1.29902,1.08543
0.14989,1.15377,1.29902,0.982308
0.142396,1.36562,1.56711,1.03534
0.135276,1.35782,1.62014,1.03681
0.128512,0.985193,1.08984,0.930749
0.122087,1.28462,1.56858,1.03681
0.115982,1.4802,1.67464,1.2504
0.110183,1.16646,1.35646,1.03828
0.104674,1.37669,1.51702,1.19737
0.0994403,1.2897,1.41096,1.19884
0.0944682,1.46858,1.62161,1.30196
0.0897448,1.29759,1.51555,1.14434
0.0852576,1.2836,1.46399,1.1959
0.0809947,1.21795,1.36087,1.09572
0.076945,1.39454,1.62602,1.30784
0.0730977,1.52834,1.67906,1.41537
0.0694428,1.62062,1.682,1.41537
0.0659707,1.6145,1.68347,1.52438
0.0626722,1.58069,1.68347,1.47282
0.0595386,1.71441,1.89853,1.57888
0.0565616,1.74296,1.89853,1.63338
0.0537335,1.65111,1.74091,1.58182
0.0510469,1.55658,1.58476,1.52879
