temperature,avg_cost,max_cost,min_cost
1,1.25579,1.8,0.868984
0.95,0.894588,1.08258,0.868984
0.9025,1.17396,1.7307,0.880749
0.857375,1.38706,1.62611,1.30793
0.814506,1.0604,1.36096,0.882219
0.773781,1.08896,1.3639,0.93672
0.735092,1.22426,1.68209,0.939661
0.698337,1.53793,1.73659,1.31087
0.66342,1.76788,2.00615,1.47291
0.630249,1.86248,2.05918,1.52888
0.598737,2.02481,2.48489,1.68797
0.5688,1.55598,2.11515,1.2652
0.54036,1.87053,2.06506,1.69385
0.513342,1.96607,2.17112,1.58779
0.487675,1.944,2.12103,1.74688
0.463291,2.01787,2.44069,1.80285
0.440127,2.08786,2.44069,1.80432
0.41812,1.81349,2.07094,1.64523
0.397214,1.71246,1.96488,1.54064
0.377354,1.90988,2.01791,1.69973
0.358486,1.71065,2.0238,1.43752
0.340562,1.77614,2.0238,1.59955
0.323534,2.01158,2.23886,1.75865
0.307357,1.99981,2.19024,1.65994
0.291989,2.21447,2.61448,1.60691
0.27739,1.79949,2.29777,1.50232
0.26352,1.74211,2.03703,1.3992
0.250344,1.72864,1.93097,1.45517
0.237827,1.72848,1.93391,1.5082
0.225936,2.10405,2.30365,1.72179
0.214639,1.80289,2.09153,1.61426
0.203907,1.92811,2.14603,1.5627
0.193711,1.75449,2.19759,1.4537
0.184026,1.94688,2.14309,1.77188
0.174825,2.23706,2.57028,2.03997
0.166083,2.43565,2.62331,2.20053
0.157779,2.07073,2.30807,1.77776
0.14989,1.98493,2.20201,1.77776
0.142396,1.94577,2.15045,1.83079
0.135276,1.89733,2.09742,1.67464
0.128512,1.77573,1.9943,1.62308
0.122087,1.59066,1.72914,1.41096
0.115982,1.75142,1.9943,1.56858
0.110183,1.7645,1.9943,1.57005
0.104674,1.97638,2.36404,1.78217
0.0994403,2.32903,2.52313,2.25798
0.0944682,2.23049,2.42001,1.94274
0.0897448,1.79688,1.94274,1.51996
0.0852576,1.74878,1.88971,1.57152
0.0809947,1.35066,1.57152,1.25334
0.076945,1.26403,1.30784,1.14875
0.0730977,1.30961,1.46693,1.25481
0.0694428,1.38646,1.62602,1.25334
0.0659707,1.48512,1.6275,1.20325
0.0626722,1.30436,1.4684,1.15022
0.0595386,1.36447,1.52143,1.04416
0.0565616,1.20294,1.30784,1.04416
0.0537335,1.21936,1.31078,1.09572
0.0510469,1.1586,1.25628,1.09719
