iteration,temp,current_cost,best_cost
100,1,0.979456,0.870455
200,0.95,0.876337,0.870455
300,0.95,1.35655,0.870455
400,0.9025,1.04131,0.870455
500,0.857375,0.882219,0.870455
600,0.857375,1.04719,0.870455
700,0.814506,1.31381,0.870455
800,0.773781,0.891043,0.870455
900,0.773781,1.05749,0.870455
1000,0.735092,0.902807,0.870455
1100,0.698337,0.904278,0.870455
1200,0.698337,0.905749,0.870455
1300,0.66342,1.38302,0.870455
1400,0.630249,0.96025,0.870455
1500,0.630249,1.17384,0.870455
1600,0.598737,1.22981,0.870455
1700,0.5688,1.07072,0.870455
1800,0.5688,1.33734,0.870455
1900,0.54036,1.54947,0.870455
2000,0.513342,1.65994,0.870455
2100,0.513342,1.55682,0.870455
2200,0.487675,1.82344,0.870455
2300,0.463291,1.40067,0.870455
2400,0.463291,1.93244,0.870455
2500,0.440127,1.93391,0.870455
2600,0.41812,1.35205,0.870455
2700,0.41812,1.56564,0.870455
2800,0.397214,1.6717,0.870455
2900,0.377354,1.6717,0.870455
3000,0.377354,1.93685,0.870455
3100,0.358486,1.83079,0.870455
3200,0.340562,1.8352,0.870455
3300,0.340562,2.25945,0.870455
3400,0.323534,2.10036,0.870455
3500,0.307357,1.72914,0.870455
3600,0.307357,1.57005,0.870455
3700,0.291989,1.41096,0.870455
3800,0.27739,1.51702,0.870455
3900,0.27739,2.41854,0.870455
4000,0.26352,2.10036,0.870455
4100,0.250344,1.94274,0.870455
4200,0.250344,2.20789,0.870455
4300,0.237827,2.31248,0.870455
4400,0.225936,2.52607,0.870455
4500,0.225936,2.73966,0.870455
4600,0.214639,3.11087,0.870455
4700,0.203907,2.95325,0.870455
4800,0.203907,3.21988,0.870455
4900,0.193711,3.06225,0.870455
5000,0.184026,3.06078,0.870455
5100,0.184026,2.95472,0.870455
5200,0.174825,2.63654,0.870455
5300,0.166083,2.2123,0.870455
5400,0.166083,2.26533,0.870455
5500,0.157779,2.47892,0.870455
5600,0.14989,2.37286,0.870455
5700,0.14989,2.53342,0.870455
5800,0.142396,2.58645,0.870455
5900,0.135276,2.74848,0.870455
6000,0.135276,2.90758,0.870455
6100,0.128512,2.32277,0.870455
6200,0.122087,1.89853,0.870455
6300,0.122087,1.84697,0.870455
6400,0.115982,1.9,0.870455
6500,0.110183,1.90147,0.870455
6600,0.110183,1.90147,0.870455
6700,0.104674,1.84844,0.870455
6800,0.0994403,1.63632,0.870455
6900,0.0994403,1.79688,0.870455
7000,0.0944682,1.58476,0.870455
7100,0.0897448,1.90588,0.870455
7200,0.0897448,1.95744,0.870455
7300,0.0852576,2.32718,0.870455
7400,0.0809947,2.27415,0.870455
7500,0.0809947,2.06203,0.870455
7600,0.076945,2.06056,0.870455
7700,0.0730977,2.11506,0.870455
7800,0.0730977,1.90294,0.870455
7900,0.0694428,1.63779,0.870455
8000,0.0659707,1.58623,0.870455
8100,0.0659707,1.53614,0.870455
8200,0.0626722,1.37705,0.870455
8300,0.0595386,1.43008,0.870455
8400,0.0595386,1.43155,0.870455
8500,0.0565616,1.43155,0.870455
8600,0.0537335,1.80423,0.870455
8700,0.0537335,1.43449,0.870455
8800,0.0510469,1.48605,0.870455
