iteration,temp,current_cost,best_cost
100,1,1.02807,0.920544
200,0.95,0.870455,0.870455
300,0.95,1.19011,0.870455
400,0.9025,1.03249,0.870455
500,0.857375,1.24755,0.870455
600,0.857375,0.880749,0.870455
700,0.814506,1.36096,0.870455
800,0.773781,1.15031,0.870455
900,0.773781,1.46849,0.870455
1000,0.735092,1.20628,0.870455
1100,0.698337,1.52447,0.870455
1200,0.698337,1.68503,0.870455
1300,0.66342,1.47143,0.870455
1400,0.630249,1.73806,0.870455
1500,0.630249,1.10316,0.870455
1600,0.598737,1.73953,0.870455
1700,0.5688,2.16377,0.870455
1800,0.5688,1.63641,0.870455
1900,0.54036,1.95753,0.870455
2000,0.513342,1.4832,0.870455
2100,0.513342,2.11956,0.870455
2200,0.487675,1.90744,0.870455
2300,0.463291,1.85588,0.870455
2400,0.463291,1.96194,0.870455
2500,0.440127,1.59073,0.870455
2600,0.41812,1.85735,0.870455
2700,0.41812,2.22857,0.870455
2800,0.397214,2.28307,0.870455
2900,0.377354,2.54969,0.870455
3000,0.377354,2.23151,0.870455
3100,0.358486,2.17995,0.870455
3200,0.340562,2.12986,0.870455
3300,0.340562,1.8102,0.870455
3400,0.323534,1.70414,0.870455
3500,0.307357,1.43899,0.870455
3600,0.307357,1.65258,0.870455
3700,0.291989,1.70709,0.870455
3800,0.27739,1.97371,0.870455
3900,0.27739,1.92068,0.870455
4000,0.26352,1.7115,0.870455
4100,0.250344,1.71297,0.870455
4200,0.250344,1.92509,0.870455
4300,0.237827,1.8205,0.870455
4400,0.225936,1.76747,0.870455
4500,0.225936,1.77041,0.870455
4600,0.214639,1.50526,0.870455
4700,0.203907,1.3992,0.870455
4800,0.203907,1.45076,0.870455
4900,0.193711,1.60985,0.870455
5000,0.184026,1.40214,0.870455
5100,0.184026,1.40214,0.870455
5200,0.174825,1.40508,0.870455
5300,0.166083,1.35352,0.870455
5400,0.166083,1.03534,0.870455
5500,0.157779,1.13993,0.870455
5600,0.14989,1.03387,0.870455
5700,0.14989,0.927807,0.870455
5800,0.142396,0.927807,0.870455
5900,0.135276,0.927807,0.870455
6000,0.135276,0.982308,0.870455
6100,0.128512,0.983779,0.870455
6200,0.122087,0.930749,0.870455
6300,0.122087,0.93369,0.870455
6400,0.115982,1.35793,0.870455
6500,0.110183,0.989661,0.870455
6600,0.110183,1.20325,0.870455
6700,0.104674,1.15169,0.870455
6800,0.0994403,1.41684,0.870455
6900,0.0994403,1.25922,0.870455
7000,0.0944682,1.04857,0.870455
7100,0.0897448,1.20766,0.870455
7200,0.0897448,1.04857,0.870455
7300,0.0852576,1.1016,0.870455
7400,0.0809947,1.31225,0.870455
7500,0.0809947,1.3152,0.870455
7600,0.076945,1.36823,0.870455
7700,0.0730977,1.26217,0.870455
7800,0.0730977,1.16052,0.870455
7900,0.0694428,1.10602,0.870455
8000,0.0659707,1.26658,0.870455
8100,0.0659707,1.48017,0.870455
8200,0.0626722,1.32255,0.870455
8300,0.0595386,1.21796,0.870455
8400,0.0595386,1.16493,0.870455
8500,0.0565616,1.1664,0.870455
8600,0.0537335,1.22384,0.870455
8700,0.0537335,1.3299,0.870455
8800,0.0510469,1.17081,0.870455
