temperature,avg_cost,max_cost,min_cost
1,1.31704,1.8,0.920544
0.95,1.04015,1.19011,0.870455
0.9025,1.15199,1.61729,0.979456
0.857375,1.05361,1.24755,0.879278
0.814506,1.1522,1.57455,0.880749
0.773781,1.25072,1.52152,1.04425
0.735092,1.16829,1.46849,0.991221
0.698337,1.44777,1.68503,1.31234
0.66342,1.71184,2.1078,1.4184
0.630249,1.54865,1.79109,1.10316
0.598737,1.4666,1.95165,1.10316
0.5688,2.0204,2.32433,1.63641
0.54036,1.74823,2.06506,1.26667
0.513342,1.85755,2.17259,1.4287
0.487675,1.98239,2.49078,1.85441
0.463291,1.87375,2.11956,1.64376
0.440127,1.72225,2.01497,1.32558
0.41812,1.90435,2.22857,1.74982
0.397214,2.2268,2.3361,2.12398
0.377354,2.29687,2.54969,2.01939
0.358486,2.12101,2.23592,1.86176
0.340562,2.06637,2.39501,1.75717
0.323534,1.68611,1.9693,1.43899
0.307357,1.50753,1.65258,1.33293
0.291989,1.80013,2.1328,1.59955
0.27739,1.95425,2.13427,1.76159
0.26352,1.85922,2.29483,1.6025
0.250344,1.7963,2.08271,1.65847
0.237827,1.83509,1.92656,1.71444
0.225936,1.87674,2.08565,1.71444
0.214639,1.41581,1.61132,1.24011
0.203907,1.44509,1.50379,1.34617
0.193711,1.62734,1.87941,1.45076
0.184026,1.37456,1.61426,1.19002
0.174825,1.41122,1.45958,1.34911
0.166083,1.251,1.45958,1.03534
0.157779,1.10093,1.13993,1.03534
0.14989,1.02963,1.13993,0.927807
0.142396,0.964575,1.0869,0.927807
0.135276,0.956718,1.03534,0.927807
0.128512,0.945597,1.03681,0.930749
0.122087,0.932544,0.98672,0.930749
0.115982,1.13004,1.3594,0.93369
0.110183,1.091,1.20325,0.989661
0.104674,1.12755,1.46988,0.939572
0.0994403,1.31434,1.46988,1.20619
0.0944682,1.09505,1.25922,1.04857
0.0897448,1.10867,1.20766,0.995544
0.0852576,1.1557,1.36676,1.04857
0.0809947,1.27387,1.41979,1.15316
0.076945,1.40287,1.52732,1.3152
0.0730977,1.24775,1.36823,1.16052
0.0694428,1.1516,1.31814,1.05299
0.0659707,1.34162,1.48017,1.21208
0.0626722,1.33134,1.48164,1.26952
0.0595386,1.22755,1.37558,1.16493
0.0565616,1.1992,1.27393,1.16493
0.0537335,1.23887,1.3299,1.17081
0.0510469,1.26697,1.43596,1.17081
