iteration,temp,current_cost,best_cost
100,1,0.975045,0.972103
200,0.95,1.40223,0.922014
300,0.95,0.876337,0.871925
400,0.9025,0.877807,0.871925
500,0.857375,0.879278,0.871925
600,0.857375,0.882219,0.871925
700,0.814506,0.88369,0.871925
800,0.773781,0.88516,0.871925
900,0.773781,0.886631,0.871925
1000,0.735092,0.889572,0.871925
1100,0.698337,0.896925,0.871925
1200,0.698337,1.05749,0.871925
1300,0.66342,0.901337,0.871925
1400,0.630249,1.11493,0.871925
1500,0.630249,1.0619,0.871925
1600,0.598737,0.905749,0.871925
1700,0.5688,0.90869,0.871925
1800,0.5688,1.17825,0.871925
1900,0.54036,1.18119,0.871925
2000,0.513342,1.60544,0.871925
2100,0.513342,1.34029,0.871925
2200,0.487675,1.39332,0.871925
2300,0.463291,1.66141,0.871925
2400,0.463291,1.44929,0.871925
2500,0.440127,1.13258,0.871925
2600,0.41812,1.18561,0.871925
2700,0.41812,0.973485,0.871925
2800,0.397214,1.08249,0.871925
2900,0.377354,1.29461,0.871925
3000,0.377354,0.979367,0.871925
3100,0.358486,1.0869,0.871925
3200,0.340562,0.930749,0.871925
3300,0.340562,1.14434,0.871925
3400,0.323534,1.35793,0.871925
3500,0.307357,1.03975,0.871925
3600,0.307357,1.09425,0.871925
3700,0.291989,0.991132,0.871925
3800,0.27739,0.989661,0.871925
3900,0.27739,1.30784,0.871925
4000,0.26352,1.30931,0.871925
4100,0.250344,1.36381,0.871925
4200,0.250344,1.15463,0.871925
4300,0.237827,0.943984,0.871925
4400,0.225936,1.26511,0.871925
4500,0.225936,1.05299,0.871925
4600,0.214639,1.26805,0.871925
4700,0.203907,1.53614,0.871925
4800,0.203907,1.48458,0.871925
4900,0.193711,1.48899,0.871925
5000,0.184026,1.11778,0.871925
5100,0.184026,1.06475,0.871925
5200,0.174825,0.95869,0.871925
5300,0.166083,0.96016,0.871925
5400,0.166083,0.96016,0.871925
5500,0.157779,0.96016,0.871925
5600,0.14989,0.961631,0.871925
5700,0.14989,1.06916,0.871925
5800,0.142396,0.963102,0.871925
5900,0.135276,1.01613,0.871925
6000,0.135276,1.01613,0.871925
6100,0.128512,1.06916,0.871925
6200,0.122087,1.0176,0.871925
6300,0.122087,1.0176,0.871925
6400,0.115982,0.966043,0.871925
6500,0.110183,1.01907,0.871925
6600,0.110183,0.968984,0.871925
6700,0.104674,1.02201,0.871925
6800,0.0994403,0.970455,0.871925
6900,0.0994403,0.970455,0.871925
7000,0.0944682,1.02496,0.871925
7100,0.0897448,0.971925,0.871925
7200,0.0897448,0.971925,0.871925
7300,0.0852576,1.08093,0.871925
7400,0.0809947,1.08093,0.871925
7500,0.0809947,0.977807,0.871925
7600,0.076945,1.03231,0.871925
7700,0.0730977,0.980749,0.871925
7800,0.0730977,0.980749,0.871925
7900,0.0694428,0.980749,0.871925
8000,0.0659707,1.03525,0.871925
8100,0.0659707,0.982219,0.871925
8200,0.0626722,0.98516,0.871925
8300,0.0595386,1.0426,0.871925
8400,0.0595386,0.989572,0.871925
8500,0.0565616,1.10004,0.871925
8600,0.0537335,0.996925,0.871925
8700,0.0537335,0.996925,0.871925
8800,0.0510469,1.04848,0.871925
