temperature,avg_cost,max_cost,min_cost
1,1.24149,1.80147,0.919073
0.95,0.991769,1.18864,0.870455
0.9025,0.901238,1.08552,0.871925
0.857375,0.890607,0.930838,0.873396
0.814506,0.955602,1.25049,0.877807
0.773781,0.900999,1.0914,0.879278
0.735092,0.906287,1.30793,0.880749
0.698337,0.947763,1.10169,0.88516
0.66342,0.977482,1.20922,0.891043
0.630249,0.898284,1.05307,0.891043
0.598737,1.08242,1.32558,0.896925
0.5688,1.20419,1.43311,1.0074
0.54036,1.14951,1.43458,1.00887
0.513342,1.48134,1.75423,1.16943
0.487675,1.45169,1.7012,1.22246
0.463291,1.45662,1.65111,1.22246
0.440127,1.47289,1.76012,1.17678
0.41812,1.56204,1.70856,1.3889
0.397214,1.5101,1.71003,1.28431
0.377354,1.53976,1.87059,1.18119
0.358486,1.66711,2.02968,1.44929
0.340562,1.42311,1.76894,1.23864
0.323534,1.64747,2.08565,1.39773
0.307357,1.08464,1.45076,1.02799
0.291989,1.0452,1.13846,0.977897
0.27739,1.15745,1.29755,1.03387
0.26352,1.12646,1.62161,1.03681
0.250344,1.19434,1.30343,1.03828
0.237827,1.39223,1.62308,1.09278
0.225936,1.3544,1.78217,1.09278
0.214639,2.07848,2.31395,1.67611
0.203907,2.15957,2.42001,1.78512
0.193711,2.22635,2.42148,1.78512
0.184026,2.12572,2.52901,1.89412
0.174825,2.07482,2.15927,1.94715
0.166083,2.05367,2.21377,1.57888
0.157779,1.20201,1.57888,0.995544
0.14989,1.14897,1.20914,0.998485
0.142396,1.11374,1.21061,0.998485
0.135276,1.06919,1.15758,0.945455
0.128512,1.13424,1.21061,1.05152
0.122087,1.26405,1.47576,1.15758
0.115982,1.22899,1.31961,1.16052
0.110183,1.42885,1.53173,1.26658
0.104674,1.46448,1.69376,1.26805
0.0994403,1.52412,1.6422,1.27099
0.0944682,1.3325,1.48311,1.16493
0.0897448,1.16356,1.21943,1.1119
0.0852576,1.30074,1.53761,1.1664
0.0809947,1.5829,1.69817,1.48458
0.076945,1.53071,1.64661,1.37999
0.0730977,1.40545,1.48899,1.32696
0.0694428,1.45162,1.59652,1.33137
0.0659707,1.53148,1.59652,1.43743
0.0626722,1.49922,1.70406,1.33137
0.0595386,1.46529,1.59799,1.4389
0.0565616,1.53453,1.70406,1.4389
0.0537335,1.62274,1.81012,1.49193
0.0510469,1.53569,1.75856,1.38734
