temperature,avg_cost,max_cost,min_cost
1,1.25648,1.85597,1.07669
0.95,1.13516,1.24902,0.977986
0.9025,0.976065,1.51711,0.880749
0.857375,0.969348,1.5775,0.88516
0.814506,0.969922,1.15472,0.889572
0.773781,1.02993,1.2652,0.892513
0.735092,1.18706,1.31823,1.05307
0.698337,1.32636,1.58485,1.05455
0.66342,1.1279,1.53476,0.898396
0.630249,0.924123,1.05896,0.898396
0.598737,0.906704,1.00446,0.898396
0.5688,0.936672,1.11346,0.899866
0.54036,0.903035,0.954367,0.901337
0.513342,1.14557,1.48908,0.904278
0.487675,1.27779,1.49055,1.06484
0.463291,1.50481,1.70267,1.22393
0.440127,1.45697,1.64964,1.2254
0.41812,1.28161,1.43752,1.17237
0.397214,1.30178,1.54652,1.11934
0.377354,1.35102,1.59955,1.06925
0.358486,1.08619,1.28431,0.966132
0.340562,0.946104,1.0766,0.914572
0.323534,1.05905,1.34176,0.917513
0.307357,1.00782,1.55682,0.918984
0.291989,1.16029,1.55682,0.974955
0.27739,1.27686,1.50673,1.02799
0.26352,1.44769,1.66582,1.18855
0.250344,1.36107,1.61279,1.13552
0.237827,1.49717,1.66582,1.29314
0.225936,1.4418,1.71885,1.24158
0.214639,1.40141,1.56123,1.24158
0.203907,1.80196,1.98694,1.24305
0.193711,1.84297,2.25062,1.40214
0.184026,1.55592,1.88235,1.40361
0.174825,1.82289,2.09889,1.56711
0.166083,1.835,2.15192,1.72767
0.157779,2.04897,2.10036,1.88824
0.14989,1.95893,2.20936,1.67906
0.142396,1.83426,2.1033,1.62602
0.135276,1.8001,2.05027,1.68053
0.128512,1.66603,1.73356,1.41537
0.122087,1.41184,1.4684,1.36234
0.115982,1.43164,1.6275,1.30931
0.110183,1.91209,2.10477,1.6275
0.104674,1.83435,2.05321,1.73356
0.0994403,2.0386,2.10771,1.94862
0.0944682,2.0264,2.16074,1.84256
0.0897448,1.8808,1.94715,1.84256
0.0852576,2.01508,2.26533,1.84109
0.0809947,2.18801,2.37433,2.05468
0.076945,2.11342,2.42736,1.84403
0.0730977,1.6609,1.84403,1.52585
0.0694428,1.5566,1.73797,1.31373
0.0659707,1.40034,1.47282,1.31373
0.0626722,1.48174,1.58035,1.41979
0.0595386,1.51253,1.58182,1.42273
0.0565616,1.51298,1.63779,1.42273
0.0537335,1.53053,1.5877,1.42567
0.0510469,1.52421,1.58917,1.43155
