iteration,temp,current_cost,best_cost
100,0.95,2.2638,2.05
200,0.857375,2.24297,2.05
300,0.773781,1.79253,1.77149
400,0.698337,1.5482,1.5482
500,0.630249,1.77756,1.50653
600,0.5688,1.75673,1.50653
700,0.513342,1.7359,1.50653
800,0.463291,1.96506,1.50653
900,0.41812,1.9859,1.50653
1000,0.377354,2.1734,1.50653
1100,0.340562,2.1109,1.50653
1200,0.307357,1.9859,1.50653
1300,0.27739,1.54921,1.50653
1400,0.250344,1.90337,1.50653
1500,0.225936,2.23671,1.50653
1600,0.203907,2.27837,1.50653
1700,0.184026,2.04921,1.50653
1800,0.166083,1.86191,1.50653
1900,0.14989,1.84128,1.50653
2000,0.135276,1.69585,1.50653
2100,0.122087,1.65459,1.50653
2200,0.110183,1.73792,1.50653
2300,0.0994403,1.71709,1.50653
2400,0.0897448,1.77959,1.50653
2500,0.0809947,1.75876,1.50653
2600,0.0730977,1.69646,1.50653
2700,0.0659707,1.73853,1.50653
2800,0.0595386,1.61353,1.50653
2900,0.0537335,1.57186,1.50653
3000,0.0484945,1.67603,1.50653
3100,0.0437663,1.80103,1.50653
3200,0.0394991,1.69686,1.50653
3300,0.0356479,1.5929,1.50653
3400,0.0321723,1.55123,1.50653
3500,0.0290355,1.57206,1.50653
3600,0.0262045,1.44706,1.44706
3700,0.0236496,1.3429,1.3429
3800,0.0213437,1.2808,1.2808
3900,0.0192627,1.2183,1.2183
4000,0.0173846,1.13517,1.13517
4100,0.0156896,1.11434,1.09351
4200,0.0141599,1.03101,1.03101
4300,0.0127793,1.01017,0.989339
4400,0.0115333,0.989339,0.947672
4500,0.0104088,0.989339,0.947672
4600,0.00939395,0.926839,0.906005
4700,0.00847804,0.906005,0.885172
4800,0.00765143,0.864339,0.843505
4900,0.00690541,0.864541,0.843505
5000,0.00623214,0.802041,0.802041
5100,0.0056245,0.760374,0.760374
5200,0.00507611,0.71891,0.71891
