temperature,avg_cost,max_cost,min_cost
1,1.96341,2.0504,1.90477
0.95,1.91874,1.98811,1.86351
0.9025,2.02851,2.15518,1.94685
0.857375,2.25662,2.48871,1.94685
0.814506,2.3733,2.55121,2.21788
0.773781,2.13939,2.25955,1.98932
0.735092,2.06234,2.21869,2.01016
0.698337,2.30494,2.48952,2.11452
0.66342,2.47709,2.55202,2.2195
0.630249,2.26216,2.30304,2.2195
0.598737,2.42235,2.53261,2.2822
0.5688,2.71302,2.82427,2.51177
0.54036,2.71862,2.84511,2.51238
0.513342,2.51863,2.55405,2.44988
0.487675,2.54756,2.61675,2.51238
0.463291,2.51342,2.61675,2.45008
0.440127,2.59633,2.74175,2.49175
0.41812,2.51799,2.63758,2.45069
0.397214,2.50444,2.53402,2.47152
0.377354,2.37702,2.51319,2.22557
0.358486,2.16141,2.24641,2.12141
0.340562,2.08348,2.16307,1.91388
0.323534,1.9868,2.14305,1.93472
0.307357,2.00562,2.05992,1.95555
0.291989,1.96728,2.12627,1.8346
0.27739,2.1047,2.1471,2.04313
0.26352,1.8773,2.0223,1.81397
0.250344,1.88772,1.93897,1.85563
0.237827,2.09938,2.1473,1.93897
0.225936,2.0813,2.12667,2.04354
0.214639,2.17776,2.21021,2.06437
0.203907,2.21424,2.29394,2.12707
0.193711,2.24269,2.29394,2.21061
0.184026,2.21478,2.25228,2.12728
0.174825,1.99074,2.14811,1.85665
0.166083,1.85373,1.89831,1.75248
0.157779,1.75415,1.79415,1.71081
0.14989,1.77269,1.81538,1.73185
0.142396,1.7958,1.81538,1.79455
0.135276,1.78913,1.83622,1.75288
0.128512,1.7983,1.83622,1.77372
0.122087,1.87455,1.94038,1.81538
0.115982,1.83205,1.91955,1.71122
0.110183,1.72543,1.73225,1.71122
0.104674,1.68517,1.71142,1.60725
0.0994403,1.781,1.85725,1.62809
0.0944682,1.78309,1.85725,1.75309
0.0897448,1.7394,1.77392,1.5664
0.0852576,1.60306,1.6289,1.5664
0.0809947,1.57696,1.60806,1.54597
0.076945,1.56722,1.58763,1.5043
0.0730977,1.53017,1.58763,1.5043
0.0694428,1.54034,1.567,1.5045
0.0659707,1.44308,1.567,1.40439
0.0626722,1.41542,1.50876,1.27959
0.0595386,1.30084,1.32126,1.27959
0.0565616,1.35834,1.40459,1.32126
0.0537335,1.31584,1.40459,1.27959
0.0510469,1.31417,1.34209,1.27959
0.0484945,1.36255,1.40479,1.32146
0.0460698,1.30187,1.34229,1.19646
0.0437663,1.19562,1.23812,1.15479
0.041578,1.21104,1.23812,1.17562
0.0394991,1.15499,1.21729,1.11353
0.0375241,1.32195,1.36373,1.1552
0.0356479,1.31915,1.3429,1.30123
0.0338655,1.32248,1.36373,1.23873
0.0321723,1.23581,1.25956,1.19706
0.0305636,1.09175,1.25956,0.988934
0.0290355,0.988934,0.988934,0.988934
0.0275837,0.984351,1.00977,0.947267
0.0262045,0.966102,1.00977,0.905803
0.0248943,0.862672,0.906005,0.760172
0.0236496,0.748505,0.760172,0.739339
0.0224671,0.698505,0.760172,0.656005
0.0213437,0.665273,0.677041,0.635172
0.0202765,0.703291,0.760374,0.677041
0.0192627,0.755791,0.760374,0.739541
0.0182996,0.706406,0.760577,0.677244
0.0173846,0.703918,0.739946,0.677244
0.0165154,0.739946,0.739946,0.739946
0.0156896,0.753696,0.760779,0.739946
0.0149051,0.775363,0.781613,0.760779
0.0141599,0.730076,0.781613,0.698482
0.0134519,0.698482,0.698482,0.698482
0.0127793,0.672648,0.698482,0.656815
0.0121403,0.673551,0.698482,0.656815
0.0115333,0.657054,0.65722,0.657018
0.0109566,0.665355,0.678458,0.65722
0.0104088,0.637386,0.678458,0.616161
0.00988836,0.616161,0.616161,0.616161
0.00939395,0.60756,0.616363,0.574899
0.00892425,0.5871,0.596137,0.574899
0.00847804,0.596202,0.596339,0.596137
0.00805413,0.582683,0.596542,0.575506
0.00765143,0.572792,0.596542,0.554875
0.00726886,0.575709,0.575709,0.575709
0.00690541,0.585709,0.596542,0.554875
0.00656014,0.562509,0.575911,0.554875
0.00623214,0.571012,0.576113,0.55528
0.00592053,0.55528,0.55528,0.55528
0.0056245,0.549863,0.55528,0.534447
0.00534328,0.534447,0.534447,0.534447
0.00507611,0.534447,0.534447,0.534447
