temperature,avg_cost,max_cost,min_cost
1,1.8553,2.0502,1.78524
0.95,1.96919,2.09794,1.86878
0.9025,2.17919,2.26461,2.05628
0.857375,2.22669,2.28544,2.18128
0.814506,2.36044,2.49378,2.28544
0.773781,2.43211,2.49378,2.36878
0.735092,2.4331,2.53544,2.37404
0.698337,2.45734,2.49944,2.39528
0.66342,2.44214,2.49965,2.39568
0.630249,2.56651,2.64568,2.43735
0.598737,2.60901,2.62485,2.56235
0.5688,2.63671,2.79192,2.56235
0.54036,2.75275,2.79192,2.72942
0.513342,2.64775,2.81275,2.50025
0.487675,2.54067,2.58359,2.50025
0.463291,2.63984,2.93775,2.52109
0.440127,2.964,3.16692,2.77109
0.41812,2.8815,2.97942,2.77109
0.397214,2.75359,2.79192,2.56275
0.377354,2.7215,2.81275,2.58359
0.358486,2.91817,2.95859,2.77109
0.340562,2.91442,2.97942,2.89609
0.323534,2.83109,3.04192,2.66692
0.307357,2.67635,2.81275,2.50369
0.291989,2.44041,2.56619,2.33784
0.27739,2.34518,2.42137,2.27574
0.26352,2.23116,2.27574,2.17158
0.250344,2.31886,2.35928,2.17158
0.237827,2.27202,2.29698,2.25531
0.225936,2.17552,2.25552,2.08885
0.214639,2.14552,2.19302,2.10968
0.203907,2.08224,2.15135,1.96405
0.193711,1.75561,1.98489,1.71486
0.184026,1.7457,1.8607,1.71486
0.174825,1.84653,1.8607,1.83986
0.166083,1.95195,2.02736,1.83986
0.157779,1.89967,1.9857,1.799
0.14989,1.75942,1.799,1.7365
0.142396,1.729,1.77817,1.674
0.135276,2.06859,2.19484,1.77817
0.128512,2.244,2.4865,2.13234
0.122087,2.49961,2.52837,2.4865
0.115982,2.44817,2.50774,2.40358
0.110183,2.44295,2.48711,2.40378
0.104674,2.34086,2.40378,2.25795
0.0994403,2.24878,2.27878,2.19545
0.0944682,2.00295,2.25795,1.86211
0.0897448,1.83336,1.92461,1.73711
0.0852576,1.73795,1.77878,1.69545
0.0809947,1.56396,1.71628,1.52898
0.076945,1.55659,1.59168,1.50815
0.0730977,1.69043,1.80002,1.59168
0.0694428,1.86418,1.92502,1.80002
0.0659707,1.8571,1.90418,1.71668
0.0626722,1.74002,1.75835,1.71668
0.0595386,1.65284,1.77918,1.61292
0.0565616,1.57834,1.61292,1.50876
0.0537335,1.52792,1.57126,1.50876
0.0510469,1.40996,1.50876,1.34249
0.0484945,1.31895,1.3427,1.30103
0.0460698,1.4002,1.44686,1.32186
0.0437663,1.45186,1.4677,1.42603
0.041578,1.43978,1.4677,1.42603
0.0394991,1.35645,1.42603,1.2802
0.0375241,1.22395,1.2802,1.17603
0.0356479,1.17936,1.2177,1.1552
0.0338655,1.09936,1.17603,1.05103
0.0321723,1.09228,1.11353,1.05103
0.0305636,1.08978,1.11353,1.07186
0.0290355,1.08618,1.11373,1.05123
0.0275837,1.03498,1.05123,0.988731
0.0262045,0.996648,1.00956,0.967898
0.0248943,0.971231,0.988731,0.947065
0.0236496,0.939981,0.947065,0.926231
0.0224671,0.912481,0.926231,0.884565
0.0213437,0.921648,0.947065,0.905398
0.0202765,0.904148,0.926231,0.863731
0.0192627,0.864164,0.884565,0.842898
0.0182996,0.840281,0.843303,0.82247
0.0173846,0.863093,0.885172,0.843505
0.0165154,0.848845,0.885374,0.823077
0.0156896,0.820994,0.84391,0.78141
0.0149051,0.77442,0.781815,0.760577
0.0141599,0.788065,0.802648,0.781815
0.0134519,0.801398,0.802648,0.781815
0.0127793,0.768482,0.781815,0.760982
0.0121403,0.762648,0.781815,0.760982
0.0115333,0.793065,0.802648,0.781815
0.0109566,0.781815,0.781815,0.781815
0.0104088,0.779315,0.802648,0.760982
0.00988836,0.745565,0.760982,0.740148
0.00939395,0.740152,0.740351,0.740148
0.00892425,0.680925,0.740351,0.677851
0.00847804,0.694789,0.699089,0.657422
0.00805413,0.678203,0.678661,0.657827
0.00765143,0.652411,0.657827,0.636994
0.00726886,0.642827,0.657827,0.636994
0.00690541,0.631606,0.636994,0.616161
0.00656014,0.598863,0.616363,0.574696
0.00623214,0.56053,0.574696,0.553863
0.00592053,0.553863,0.553863,0.553863
0.0056245,0.553863,0.553863,0.553863
0.00534328,0.536363,0.553863,0.53303
0.00507611,0.53303,0.53303,0.53303
