temperature,avg_cost,max_cost,min_cost
1,2.20603,2.36331,2.05
0.95,2.34426,2.40923,2.24256
0.9025,2.29255,2.34713,2.24297
0.857375,2.29963,2.40963,2.22213
0.814506,2.15815,2.24823,2.06073
0.773781,1.89176,2.08318,1.77149
0.735092,1.64277,1.79253,1.58966
0.698337,1.57195,1.6107,1.5482
0.66342,1.54361,1.58986,1.50653
0.630249,1.61587,1.77756,1.58986
0.598737,1.7834,1.7984,1.77756
0.5688,1.75465,1.7984,1.71506
0.54036,1.80548,1.9234,1.71506
0.513342,1.7584,1.7984,1.71506
0.487675,1.7709,1.88173,1.7359
0.463291,1.90423,1.96506,1.84006
0.440127,1.9884,2.13173,1.88173
0.41812,1.96006,2.02756,1.88173
0.397214,2.02798,2.1109,1.96506
0.377354,2.13173,2.1734,2.1109
0.358486,2.14131,2.1734,2.1109
0.340562,2.13131,2.1734,2.1109
0.323534,2.1084,2.15256,1.9859
0.307357,2.0284,2.15256,1.9234
0.291989,1.82965,2.02756,1.75673
0.27739,1.6202,1.75673,1.54921
0.26352,1.68087,1.77837,1.54921
0.250344,1.87587,1.98671,1.73671
0.237827,1.95921,2.02837,1.90337
0.225936,2.02962,2.23671,1.98671
0.214639,2.24171,2.25754,2.21587
0.203907,2.25629,2.27837,2.23671
0.193711,2.27504,2.34087,2.23671
0.184026,2.16504,2.25754,2.04921
0.174825,1.96254,2.04921,1.77837
0.166083,1.78849,1.86191,1.73671
0.157779,1.81619,1.88274,1.75774
0.14989,1.78753,1.86211,1.69545
0.142396,1.80304,1.84128,1.75795
0.135276,1.75835,1.80002,1.69585
0.128512,1.68346,1.69605,1.65439
0.122087,1.65209,1.67542,1.63376
0.115982,1.65709,1.69626,1.63376
0.110183,1.70251,1.73792,1.67542
0.104674,1.73876,1.75876,1.71709
0.0994403,1.73084,1.80042,1.69626
0.0944682,1.75834,1.77959,1.71709
0.0897448,1.78501,1.84209,1.75876
0.0852576,1.76334,1.77959,1.75876
0.0809947,1.75251,1.77959,1.73792
0.076945,1.76851,1.82146,1.73812
0.0730977,1.71729,1.75896,1.69646
0.0694428,1.68277,1.71749,1.65479
0.0659707,1.70598,1.73853,1.63436
0.0626722,1.71145,1.75936,1.6552
0.0595386,1.62978,1.6552,1.61353
0.0565616,1.6077,1.61353,1.5927
0.0537335,1.58978,1.61353,1.55103
0.0510469,1.61103,1.63436,1.57186
0.0484945,1.65686,1.67603,1.63436
0.0460698,1.74228,1.7802,1.67603
0.0437663,1.76311,1.82186,1.67603
0.041578,1.77895,1.80103,1.7177
0.0394991,1.71353,1.73853,1.69686
0.0375241,1.67872,1.75956,1.5929
0.0356479,1.60456,1.61373,1.5929
0.0338655,1.62831,1.67623,1.5929
0.0321723,1.5779,1.61373,1.55123
0.0305636,1.57748,1.5929,1.55123
0.0290355,1.6029,1.63456,1.57206
0.0275837,1.55748,1.57206,1.55123
0.0262045,1.49956,1.55123,1.44706
0.0248943,1.44165,1.44706,1.4054
0.0236496,1.37915,1.4054,1.3429
0.0224671,1.3368,1.36393,1.30143
0.0213437,1.30952,1.32247,1.2808
0.0202765,1.26997,1.2808,1.23914
0.0192627,1.22747,1.23914,1.2183
0.0182996,1.23247,1.25997,1.2183
0.0173846,1.19925,1.2808,1.13517
0.0165154,1.12892,1.13517,1.09351
0.0156896,1.10184,1.11434,1.09351
0.0149051,1.09059,1.13517,1.07267
0.0141599,1.06059,1.07267,1.03101
0.0134519,1.01642,1.03101,0.989339
0.0127793,0.990589,1.01017,0.989339
0.0121403,0.993922,1.01017,0.989339
0.0115333,0.967672,0.989339,0.947672
0.0109566,0.967255,0.989339,0.947672
0.0104088,0.967255,0.989339,0.947672
0.00988836,0.989755,1.01017,0.926839
0.00939395,0.928089,0.947672,0.906005
0.00892425,0.912255,0.926839,0.906005
0.00847804,0.904339,0.906005,0.885172
0.00805413,0.885589,0.906005,0.864339
0.00765143,0.856422,0.864339,0.843505
0.00726886,0.880678,0.885374,0.864339
0.00690541,0.872874,0.885374,0.864541
0.00656014,0.851208,0.864541,0.822874
0.00623214,0.816624,0.822874,0.802041
0.00592053,0.800374,0.802041,0.781208
0.0056245,0.766208,0.781208,0.760374
0.00534328,0.760443,0.760577,0.760374
0.00507611,0.722244,0.739744,0.71891
