iteration,temp,current_cost,best_cost
100,0.95,1.96748,1.94624
200,0.857375,2.09268,1.94624
300,0.773781,2.19725,1.94624
400,0.698337,2.36432,1.94624
500,0.630249,2.30243,1.94624
600,0.5688,2.19907,1.94624
700,0.513342,2.35057,1.94624
800,0.463291,2.2721,1.94624
900,0.41812,2.0223,1.94624
1000,0.377354,1.63234,1.52797
1100,0.340562,1.77837,1.48671
1200,0.307357,1.75754,1.48671
1300,0.27739,1.86211,1.48671
1400,0.250344,2.34128,1.48671
1500,0.225936,2.27898,1.48671
1600,0.203907,2.11231,1.48671
1700,0.184026,2.32085,1.48671
1800,0.166083,2.13335,1.48671
1900,0.14989,1.88335,1.48671
2000,0.135276,1.82085,1.48671
2100,0.122087,1.59168,1.48671
2200,0.110183,1.50876,1.42522
2300,0.0994403,1.52959,1.42522
2400,0.0897448,1.23914,1.23914
2500,0.0809947,1.28121,1.23914
2600,0.0730977,1.36454,1.21871
2700,0.0659707,1.26118,1.19868
2800,0.0595386,1.26139,1.19868
2900,0.0537335,1.40722,1.19868
3000,0.0484945,1.36555,1.19868
3100,0.0437663,1.28222,1.19868
3200,0.0394991,1.15722,1.13639
3300,0.0356479,1.13639,1.11555
3400,0.0321723,0.991161,0.928458
3500,0.0290355,0.97053,0.928458
3600,0.0262045,0.929065,0.908232
3700,0.0236496,0.949899,0.908232
3800,0.0213437,0.950304,0.908232
3900,0.0192627,1.01301,0.908232
4000,0.0173846,0.971339,0.908232
4100,0.0156896,0.971339,0.846339
4200,0.0141599,0.992173,0.846339
4300,0.0127793,0.950709,0.846339
4400,0.0115333,0.909042,0.846339
4500,0.0104088,0.804875,0.804875
4600,0.00939395,0.784042,0.784042
4700,0.00847804,0.784042,0.763209
4800,0.00765143,0.742375,0.742375
4900,0.00690541,0.679875,0.679875
5000,0.00623214,0.638209,0.638209
5100,0.0056245,0.617578,0.617578
5200,0.00507611,0.596744,0.596744
