temperature,avg_cost,max_cost,min_cost
1,2.01995,2.0504,1.94624
0.95,2.00397,2.02977,1.94664
0.9025,2.01214,2.15518,1.96748
0.857375,2.11476,2.17601,2.09268
0.814506,2.02835,2.11351,1.96808
0.773781,2.02767,2.21808,1.98892
0.735092,2.11503,2.19745,2.01016
0.698337,2.21766,2.36432,2.07266
0.66342,2.25461,2.38516,2.17723
0.630249,2.28695,2.36493,2.15639
0.598737,2.32451,2.36493,2.26076
0.5688,2.32056,2.44826,2.19907
0.54036,2.11423,2.24074,2.03726
0.513342,2.25391,2.35057,2.01724
0.487675,2.35891,2.47557,2.30891
0.463291,2.23693,2.39224,2.10543
0.440127,2.21502,2.2721,2.18877
0.41812,2.11514,2.25127,2.0223
0.397214,1.82377,2.0223,1.69059
0.377354,1.60843,1.63234,1.52797
0.358486,1.60121,1.63254,1.54921
0.340562,1.62504,1.77837,1.48671
0.323534,1.84587,1.90337,1.77837
0.307357,1.79337,1.86171,1.73671
0.291989,1.81808,2.02858,1.77837
0.27739,1.92117,2.02858,1.79961
0.26352,2.0042,2.15378,1.88295
0.250344,2.27045,2.38295,2.13295
0.237827,2.34211,2.36211,2.32045
0.225936,2.30638,2.34128,2.27898
0.214639,2.33273,2.38315,2.23731
0.203907,2.2344,2.36231,2.11231
0.193711,2.12148,2.19565,2.07065
0.184026,2.29192,2.38315,2.19565
0.174825,2.29668,2.32085,2.27918
0.166083,2.28793,2.34168,2.13335
0.157779,2.01502,2.15418,1.96668
0.14989,1.9196,1.96668,1.88335
0.142396,1.92835,1.94585,1.86252
0.135276,1.8771,1.92502,1.82085
0.128512,1.87127,1.94585,1.75835
0.122087,1.68085,1.86252,1.57085
0.115982,1.55055,1.63335,1.42522
0.110183,1.47584,1.50876,1.42542
0.104674,1.48751,1.52959,1.44626
0.0994403,1.55126,1.59209,1.50876
0.0944682,1.53959,1.63376,1.46709
0.0897448,1.36412,1.48792,1.23914
0.0852576,1.24703,1.26037,1.23934
0.0809947,1.26579,1.30204,1.26037
0.076945,1.25371,1.30204,1.21871
0.0730977,1.29954,1.36454,1.28121
0.0694428,1.28822,1.36454,1.21932
0.0659707,1.23368,1.28202,1.19868
0.0626722,1.32213,1.38639,1.26118
0.0595386,1.31014,1.36555,1.26139
0.0565616,1.26305,1.30305,1.24055
0.0537335,1.33347,1.49055,1.30305
0.0510469,1.41305,1.42805,1.38639
0.0484945,1.37764,1.42805,1.30305
0.0460698,1.34264,1.36555,1.30305
0.0437663,1.29514,1.32389,1.26139
0.041578,1.26389,1.28222,1.24055
0.0394991,1.1618,1.17805,1.13639
0.0375241,1.16514,1.17805,1.15722
0.0356479,1.14055,1.15722,1.11555
0.0338655,0.987241,1.13639,0.928458
0.0321723,0.975327,0.991161,0.970327
0.0305636,1.01783,1.03283,0.991161
0.0290355,0.989951,1.03283,0.970327
0.0275837,0.97053,0.97053,0.97053
0.0262045,0.933592,0.97053,0.908232
0.0248943,0.927815,0.929065,0.908232
0.0236496,0.937815,0.949899,0.908232
0.0224671,0.927399,0.949899,0.908232
0.0213437,0.930922,0.950304,0.908232
0.0202765,0.97197,0.99197,0.950304
0.0192627,1.00663,1.01301,0.99197
0.0182996,1.02551,1.03384,1.01301
0.0173846,1.00551,1.03384,0.971339
0.0165154,0.938423,0.971339,0.867173
0.0156896,0.904673,0.971339,0.846339
0.0149051,0.989256,1.01301,0.971339
0.0141599,0.963006,0.992173,0.950506
0.0134519,0.969867,0.992375,0.950709
0.0127793,0.956125,0.971542,0.950709
0.0121403,0.957792,0.971542,0.929875
0.0115333,0.905709,0.950709,0.888209
0.0109566,0.890709,0.909042,0.867375
0.0104088,0.825292,0.867375,0.804875
0.00988836,0.804875,0.804875,0.804875
0.00939395,0.791959,0.804875,0.784042
0.00892425,0.776125,0.784042,0.763209
0.00847804,0.772792,0.784042,0.763209
0.00805413,0.810709,0.825709,0.784042
0.00765143,0.779459,0.825709,0.742375
0.00726886,0.720709,0.742375,0.700709
0.00690541,0.686542,0.700709,0.679875
0.00656014,0.700292,0.700709,0.679875
0.00623214,0.691959,0.700709,0.638209
0.00592053,0.638241,0.638411,0.638209
0.0056245,0.623828,0.638411,0.617578
0.00534328,0.599244,0.617578,0.596744
0.00507611,0.596744,0.596744,0.596744
