iteration,temp,current_cost,best_cost
100,0.95,2.13354,2.05
200,0.857375,2.17621,2.05
300,0.773781,2.07772,1.97355
400,0.698337,2.41712,1.95859
500,0.630249,2.27594,1.95859
600,0.5688,2.17198,1.95859
700,0.513342,2.13193,1.7986
800,0.463291,2.0488,1.7986
900,0.41812,2.0488,1.7986
1000,0.377354,2.15297,1.7986
1100,0.340562,2.50714,1.7986
1200,0.307357,2.34047,1.7986
1300,0.27739,2.19464,1.7986
1400,0.250344,2.06984,1.7986
1500,0.225936,2.049,1.7986
1600,0.203907,1.81984,1.7365
1700,0.184026,1.8615,1.7365
1800,0.166083,1.8615,1.59067
1900,0.14989,1.88234,1.4865
2000,0.135276,2.07004,1.4865
2100,0.122087,1.94504,1.4865
2200,0.110183,2.07004,1.4865
2300,0.0994403,2.07045,1.4865
2400,0.0897448,2.19545,1.4865
2500,0.0809947,1.92461,1.4865
2600,0.0730977,1.86231,1.4865
2700,0.0659707,1.86292,1.4865
2800,0.0595386,1.88396,1.4865
2900,0.0537335,1.63598,1.4865
3000,0.0484945,1.47012,1.47012
3100,0.0437663,1.47012,1.40762
3200,0.0394991,1.34533,1.34533
3300,0.0356479,1.24116,1.19949
3400,0.0321723,1.26199,1.19949
3500,0.0290355,1.26199,1.19949
3600,0.0262045,1.11616,1.11616
3700,0.0236496,1.13699,1.11616
3800,0.0213437,1.15803,1.11616
3900,0.0192627,1.11677,1.03323
4000,0.0173846,1.17927,1.03323
4100,0.0156896,1.1376,1.03323
4200,0.0141599,1.01301,1.0128
4300,0.0127793,0.950911,0.950911
4400,0.0115333,0.86778,0.846947
4500,0.0104088,0.867982,0.826113
4600,0.00939395,0.826721,0.826113
4700,0.00847804,0.785054,0.785054
4800,0.00765143,0.68109,0.68109
4900,0.00690541,0.618792,0.597959
5000,0.00623214,0.556292,0.556292
5100,0.0056245,0.535459,0.535459
5200,0.00507611,0.514828,0.514626
