iteration,temp,current_cost,best_cost
100,0.95,2.11918,2.05
200,0.857375,2.05688,2.05
300,0.773781,1.97901,1.95818
400,0.698337,2.18755,1.95818
500,0.630249,2.31255,1.95818
600,0.5688,2.47962,1.95818
700,0.513342,2.47962,1.95818
800,0.463291,2.75066,1.95818
900,0.41812,2.85482,1.95818
1000,0.377354,2.75066,1.95818
1100,0.340562,2.60725,1.95818
1200,0.307357,2.73266,1.95818
1300,0.27739,2.60766,1.95818
1400,0.250344,2.71183,1.95818
1500,0.225936,2.48286,1.95818
1600,0.203907,2.10847,1.95818
1700,0.184026,2.23367,1.95818
1800,0.166083,2.19241,1.95818
1900,0.14989,2.02615,1.95818
2000,0.135276,2.00552,1.95818
2100,0.122087,1.88173,1.88173
2200,0.110183,1.7988,1.77797
2300,0.0994403,1.61231,1.57065
2400,0.0897448,1.52939,1.48752
2500,0.0809947,1.46689,1.44605
2600,0.0730977,1.52939,1.42522
2700,0.0659707,1.65439,1.42522
2800,0.0595386,1.71709,1.42522
2900,0.0537335,2.02959,1.42522
3000,0.0484945,1.88376,1.42522
3100,0.0437663,1.75876,1.42522
3200,0.0394991,1.57126,1.42522
3300,0.0356479,1.48812,1.42522
3400,0.0321723,1.40479,1.40479
3500,0.0290355,1.34249,1.34249
3600,0.0262045,1.38436,1.34249
3700,0.0236496,1.2802,1.25936
3800,0.0213437,1.2177,1.2177
3900,0.0192627,1.03121,0.968505
4000,0.0173846,0.948077,0.927244
4100,0.0156896,0.802244,0.78141
4200,0.0141599,0.677446,0.677446
4300,0.0127793,0.573684,0.573684
4400,0.0115333,0.573684,0.573684
4500,0.0104088,0.594518,0.573684
4600,0.00939395,0.59472,0.573684
4700,0.00847804,0.574089,0.573684
4800,0.00765143,0.574089,0.553256
4900,0.00690541,0.532625,0.532625
5000,0.00623214,0.511791,0.511791
5100,0.0056245,0.470125,0.470125
5200,0.00507611,0.449291,0.449291
