iteration,temp,current_cost,best_cost
100,0.95,2.00975,1.92601
200,0.857375,2.36392,1.92601
300,0.773781,2.61392,1.92601
400,0.698337,2.61412,1.92601
500,0.630249,2.31215,1.92601
600,0.5688,2.41672,1.92601
700,0.513342,2.40094,1.92601
800,0.463291,2.58865,1.92601
900,0.41812,2.69281,1.92601
1000,0.377354,2.67198,1.92601
1100,0.340562,2.31802,1.92601
1200,0.307357,2.63072,1.92601
1300,0.27739,2.65155,1.92601
1400,0.250344,2.54739,1.92601
1500,0.225936,3.19322,1.92601
1600,0.203907,3.19322,1.92601
1700,0.184026,3.27655,1.92601
1800,0.166083,2.90175,1.92601
1900,0.14989,2.58925,1.92601
2000,0.135276,2.13092,1.92601
2100,0.122087,2.04759,1.92601
2200,0.110183,2.15196,1.92601
2300,0.0994403,2.11049,1.92601
2400,0.0897448,1.98549,1.92601
2500,0.0809947,1.88133,1.88133
2600,0.0730977,1.9857,1.88133
2700,0.0659707,1.8607,1.8607
2800,0.0595386,1.75673,1.7357
2900,0.0537335,1.77777,1.71527
3000,0.0484945,1.81943,1.69443
3100,0.0437663,1.81943,1.69443
3200,0.0394991,1.9236,1.69443
3300,0.0356479,1.88193,1.69443
3400,0.0321723,1.6736,1.6736
3500,0.0290355,1.5486,1.50693
3600,0.0262045,1.3611,1.3611
3700,0.0236496,1.17542,1.13376
3800,0.0213437,1.11373,1.11353
3900,0.0192627,1.07227,1.05143
4000,0.0173846,1.0933,1.05143
4100,0.0156896,1.09351,1.05143
4200,0.0141599,0.886387,0.886184
4300,0.0127793,0.844922,0.803053
4400,0.0115333,0.886589,0.803053
4500,0.0104088,0.865958,0.803053
4600,0.00939395,0.804065,0.803053
4700,0.00847804,0.721542,0.700304
4800,0.00765143,0.742375,0.700304
4900,0.00690541,0.700709,0.700304
5000,0.00623214,0.659042,0.659042
5100,0.0056245,0.638209,0.638209
5200,0.00507611,0.554875,0.554875
